sent_id	left_context	pivot	right_context
30004	Une approche plus durable d'accès au réseau, via des clients légers, 	voilà	 ce qui va changer l'IT dans les 20 ans qui viennent.
30015	«Beaucoup d'acheteurs potentiels s'étaient mis sur la touche, 	attendant	 que les vendeurs soient prêts à des compromis sur les prix et les termes de la vente», souligne David Lereah, chef économiste de la NAR.
30018	Le profil ouvert - larges canaux longitudinaux - 	réduit	 les risques d'aquaplanage.
30027	Les services sont généralement organisés selon la même structure : organisés en direction, divisés en sous-direction, 	divisés	 en bureau.
30027	Les services sont généralement organisés selon la même structure : organisés en direction, 	divisés	 en sous-direction, divisés en bureau.
30027	Les services sont généralement organisés selon la même structure : 	organisés	 en direction, divisés en sous-direction, divisés en bureau.
30028	La Morgue - Souvenirs, 	rêves	 et cauchemars.
30035	GECINA (+1,73% à 129,84 euros) est soutenu par le relèvement à ""conserver"", contre ""	vendre	"" auparavant, de la recommandation de la banque américaine Citigroup, avec un objectif de cours révisé en forte hausse de 64,7% à 140 euros.
30035	GECINA (+1,73% à 129,84 euros) est soutenu par le relèvement à ""	conserver	"", contre ""vendre"" auparavant, de la recommandation de la banque américaine Citigroup, avec un objectif de cours révisé en forte hausse de 64,7% à 140 euros.
30055	Aussitôt, 	C.Y	 la roué de coups de poing.
30061	Même si j'ai une idée sur chacune des questions comme tout un chacun, je pense que je ne dois pas me prononcer sur des choses qui pourraient faire pencher la balance du vote blanc : le bulletin blanc, lui, 	reste	 neutre, ni de Droite ni de Gauche.
30064	Le civisme, dans les laboratoires ou à l'extérieur, 	consiste	 à produire l'information pour la mettre à la disposition de tous.
30066	Le MTD, qui a fait plus de peur que de mal, 	semble	 à lorigine de cet élan rassembleur.
30078	La couleur la rejoint, la toile se charge de rouge, 	accumule	 les marques convulsives, l'huile concurrence la mine de plomb.
30110	En l'occurrence, le dernier Raven Software a le charme rétro et familier de ces titres qui, à défaut de jouer les pionniers, 	prennent	 à cœur leur rôle de soldat d'arrière-garde.
30114	Non, le gros problème est que chez les musulmans, tout dans la conception de la pratique des rituels obsessionnels compulsifs du halall / haram (	autorisé	 / interdit) est fait pour ramener le retour de l'angoisse, et ce dans les plus brefs délais.
30119	EMC Navisphere collecte et analyse les informations afin de configurer, 	gérer	 et monitorer les systèmes CLARiiON, ainsi que la protection et la sauvegarde des informations.
30130	La neuvième édition des Prix Sacem pour la Martinique, 	organisée	 par la Délégation de Fort-de-France en mars dernier, a été un véritable succès.
30132	Sur la route des vacances (	mis	 à jour le 1er juillet 2001)
30157	A défaut de GAV, comment expliquer, 	justifier	 le fait de retenir aussi longtemps une personne interrogée?.
30167	On peut citer dans la poésie du XXe siècle le texte ""La recherche de la fécalité"", 	extrait	 de Pour en finir avec le jugement de dieu d'Antonin Artaud, poème récité par Roger Blin dans le très célèbre enregistrement radiophonique de ce recueil.
30183	Une nouvelle biographie du guitariste au destin tragique sort cet été aux Etats-Unis, 	esquissant	 un portrait surtout psychologique de la vedette de la scène rock des années 60.
30191	Dans ce contexte se constitua la Commission nationale Vérité et réconciliation, 	destinée	 à enquêter sur et éclaircir les cas de violations des Droits de l’Homme pendant le Régime Militaire.
30193	Hans Riegel (	né	 le 3 avril 1893 à Friesdorf pas loin de Bonn en Allemagne – 31 mars 1945 ) est le fondateur du groupe Haribo.
30197	Il a passé sa jeunesse aux États-Unis, 	étudiant	 à Boston.
30223	C'est un vieux rêve de 189 kilomètres qui devient réalité: 	glisser	 de Montreux à Lucerne dans le même train en zigzaguant entre les lacs de Suisse centrale.
30229	Il avait grimpé auparavant jusqu'à 101,43 dollars, 	effaçant	 ainsi des tablettes son sommet de mercredi dernier, qui était de 101,32 dollars.
30236	Pour parvenir à cerner sa riche vie, Nicolle Forget a réalisé près de 150 heures d'interviews, 	rencontré	 une centaine de proches, compulsé des milliers de pages, consulté des archives en ancien russe et en allemand.
30239	Sa lettre aux candidats, 	envoyée	 le 6 décembre 2006, a reçu quelques réponses - celles de François Bayrou (UDF), d'Arlette Laguiller (LO), de Ségolène Royal (PS) et de Dominique Voynet (Verts).
30243	Gadget lit à voix haute son ordre finissant toujours par la phrase « ce message s'auto-détruira... » et redonne le papier à Gontier, qui, 	enfoncé	 dans sa cachette, n'a pas le temps de s'en débarrasser et reçoit l'explosion en plein visage.
30268	Type d'intervention : le travail sera de recéper (	couper	) des aubépines afin d'ouvrir un milieu en phase de fermeture pour permettre à des essences plus intéressantes de se développer.
30272	Ils se sourient. « Marc Rivière a compris que ce serait un peu obscène de faire cette scène-là trop de fois, alors il n'y a eu qu'une seule prise et différents objectifs », 	dit	 Jean Rochefort qui reconnaît que cette séquence l'a « secoué ».
30273	Espagnol (en majorité), 	portugais	, français, anglais et occasionnellement allemand, italien et autres.
30275	SWRL (Semantic Web Rule Language) est un langage de règles pour le web sémantique, 	combinant	 des sous-langages OWL (OWL DL et OWL Lite) avec ceux du Rule Markup Language (Unary/Binary Datalog).
30298	Dès le 7 août 1940, le Gauleiter Burckel a été nommé chef de l'Administration civile allemande en Lorraine, et c'est son organisation qui "" 	accueille	 "" les rapatriés.
30302	L'Ivoirien, 	pensait	 même offrir le doublé à son équipe mais c'était sans compter, sur un retour de Jallet sur sa ligne, (55e).
30305	La transformation tentée et réussie par Stirling Mortlock a porté le suspense à  son comble puisque le ballon a heurté un poteau avant de rebondir dans l'en-but, 	soulevant	 l'enthousiasme des 60.522 spectateurs.
30312	«Le scanner est destiné aux camions de par sa structuration», 	explique	 le technicien de la douane.
30321	Mike Napoli a été le meilleur des Angels dans la défaite, 	réussissant	 deux coups sûrs et autant de points produits.
30324	Une Commission de la frontière devait dessiner une frontière entre les deux juridictions, 	basée	 sur les différences démographiques dans tout le nord de l’île d’Irlande.
30328	Public : La communauté scientifique et industrielle nationale, et si possible européenne, 	intéressée	 par la priorité scientifique et technique choisie.
30337	L'an dernier, le groupe franco-américain Alcatel-Lucent, 	associé	 à l'équipementier italien Sirti, a décroché la réalisation d'une liaison de 7 000 kilomètres en fibre optique.
30352	Hansen détenait le précédent record du monde en 59 sec 30/100, 	établi	 le 7 juillet 2004 lors des sélections américaines pour les jeux Olympiques d'Athènes.
30356	D'ailleurs, en dehors des utilisations ""grises"" (	jailbreak	) de l'iPhone, Apple sait déjà ce qui tourne sur l'iPhone de tout un chacun puisqu'il aura fallu se créer un compte sur iTunes pour les télécharger.
30363	Différentes versions furent produites, mais la série des H16 REX à visée réflexe, 	lancée	 en 1956, est la plus célèbre et la plus utilisée aussi bien dans le monde de la télévision que du documentaire et aussi de l'animation.
30365	Le territoire est loué par le gouvernement américain pour 4 085 dollars par an (	encaissé	 annuellement par chèque), depuis le 23 février 1903 (sous la présidence de Theodore Roosevelt).
30407	Sur les murs de granit du théâtre le Quartz, qui accueille depuis une semaine les projections et débats, chacun a pu laisser une phrase, 	projetée	 à la suite des autres, comme dans un diaporama.
30416	Les promoteurs publics de logements, 	constatant	 le vieillissement anormalement accéléré de leur patrimoine, étaient à la recherche de produits et de méthodes pour le remettre en état.
30418	Or, 	vu	 l'exode d'un nombre important d'éléments clés dans les mois qui ont suivi - Kent Austin et Kerry Joseph, pour ne nommer que ceux-là -, on a bêtement cru que leur séjour au sommet serait bref.
30420	A l'en croire, seule la volonté des électeurs de «reconstruire la démocratie» 	explique	 le quasi-triplement de son score au premier tour de la présidentielle entre 2002 (6,81 %) et 2007 (18,57 %).
30421	La jeune femme, qui s'appelle Jane, 	travaillait	 également pour le Cartel, elle affirme à Lincoln que son père veut vraiment le voir ainsi que son frère et la dernière fois qu'il aurait vu Michael, celui-ci avait 10 ans.
30435	Vous êtes ambitieux , 	aimez	 le challenge et avez des aspirités à manager un jour une équipe de projet.
30444	""	A	 notre grand étonnement, nous apprenons qu'une des hypothèses de travail du gouvernement wallon consisterait à imposer aux producteurs d'électricité une forte réduction additionnelle d'émissions CO2 pour les installations existantes.
30448	Steve Ripley (	né	 Paul Steven Ripley le 1er janvier 1950 à Boise dans l'Idaho) est un chanteur, compositeur, guitariste.
30454	Dans la même logique, en France, la facture de la restauration d'une toile immaculée de Cy Twombly, embrassée de façon intempestive par une visiteuse de la collection privée Lambert, l'été dernier à Avignon, 	doit	 être réglée par l'assureur.
30454	Dans la même logique, en France, la facture de la restauration d'une toile immaculée de Cy Twombly, 	embrassée	 de façon intempestive par une visiteuse de la collection privée Lambert, l'été dernier à Avignon, doit être réglée par l'assureur.
30469	Ce fils exilé des enfants du paradis des mots aurait pu faire jongler des balles, 	cracher	 du feu ou mimer ses contemporains qui courent plus vite que leurs ombres.
30476	Pour le RRSE, la prémisse exige naturellement que l'un de ses membres, généralement une communauté religieuse, 	détienne	 des actions dans ladite compagnie.
30487	Mais aussi Hobbes et Descartes, Spinoza et Nietzsche, Marx et, bien sûr, Hegel (	cf.	 III° partie, chap.4).
30514	Il est le directeur de la revue historique Revue de Bretagne et Vendée (	publiée	 de 1867 à 1900) qu'il a fondée à l'âge de 25 ans.
30519	""Quand on fait une pause, les sensations techniques reviennent vite et mieux"", 	assure	-t-elle.
30523	Saha, lancé à toute vitesse sur l'aile gauche, 	crochetait	 Anderson avec une facilité déconcertante et plaçait une frappe du pied gauche dans la lucarne de Quim, un peu aidé par un retour désespéré du défenseur lisboète (1-0, 59).
30523	Saha, 	lancé	 à toute vitesse sur l'aile gauche, crochetait Anderson avec une facilité déconcertante et plaçait une frappe du pied gauche dans la lucarne de Quim, un peu aidé par un retour désespéré du défenseur lisboète (1-0, 59).
30526	Sutor, ne supra crepidam, commence par écrire l'adversaire de Paré, 	reprenant	 une fois de plus l'argument par lequel la faculté de médecine condamnait les ouvrages médicaux du chirurgien de la cour.
30530	Il est enterré sur les monts Matobo, près de Bulawayo, 	salué	 par des centaines de guerriers matabélés.
30539	En matière de fiscalité familiale la France ne fait comme ses camarades européens : elle a inventé le quotient familial, 	plafonné	 cette année encore.
30542	Fonction : 	assistant	 de recherche aux Facultés universitaires Saint-Louis (Belgique) dans le cadre d'un contrat FRFC.
30546	Après, les avis divergent, certains disent qu'elle était charmante, intelligente, 	brillante	 alors que d'autres la trouvaient arrogante, exigeante.
