sent_id	left_context	pivot	right_context
30017	Et c'	est	 vrai que le rechercher ne saute pas a l'oeil.
30026	OTTAWA-GATINEAU (RC) - Même si la lutte s'annonce serrée dans certaines circonscriptions 	ontariennes	 en vue du scrutin du 10 octobre prochain, la situation s'annonce bien différente à Ottawa et dans l'est de la province.
30026	OTTAWA-GATINEAU (RC) - Même si la lutte s'annonce 	serrée	 dans certaines circonscriptions ontariennes en vue du scrutin du 10 octobre prochain, la situation s'annonce bien différente à Ottawa et dans l'est de la province.
30028	La Morgue - Souvenirs, 	rêves	 et cauchemars.
30058	Chaque spécialité comporte plusieurs options, différentes selon le public, le milieu concerné et les techniques 	employées	.
30077	Et elle clôture la série, puisque le gouvernement avait déjà décidé de laisser 	tomber	 l'idée d'une intervention en faveur des ménages se chauffant à l'électricité, dont il juge qu'elle n'a pas suffisamment augmenté.
30096	Madame Gil se débat dans des problèmes quasiment inextricables : selon celle-ci, l'assurance, aussitôt contactée, ne s'	est	 pour l'instant pas manifestée en envoyant un expert pour évaluer le coût de la réparation du toit.
30097	L'Avalanche a pris les devants à 17:57 de la première période, quand le boulet de Finger de la ligne 	bleue	 a déjoué Leclaire.
30100	Autorise les jeunes de moins de 16 ans à pratiquer la pêche en 1 ière et 2 ième catégorie par tous les moyens 	autorisés	.
30103	Aussi incroyable que cela puisse paraître, la voix des soldats allemands avait rejoint le choeur des bagnards : sans doute n'	avaient	-ils pas compris immédiatement le sens profond de ce chant; à leurs yeux, les soldats de Börgermoor, c'était eux.
30103	Aussi incroyable que cela puisse 	paraître	, la voix des soldats allemands avait rejoint le choeur des bagnards : sans doute n'avaient-ils pas compris immédiatement le sens profond de ce chant; à leurs yeux, les soldats de Börgermoor, c'était eux.
30138	Son extrémité (~10 nm) est très petite devant la longueur d'onde ce qui permet de l'assimiler à un dipôle 	rayonnant	 placé dans le champ proche de l'échantillon.
30157	A défaut de GAV, comment expliquer, justifier le fait de retenir aussi longtemps une personne 	interrogée	?.
30165	Libérée de la peur de mal 	faire	, la Nati peut désormais lâcher les chevaux.
30170	Le secteur 	immobilier	 a émis un nouveau signe de sa crise persistante, avec une baisse de 8% des reventes de logements aux Etats-Unis en septembre par rapport à août, soit le rythme le plus faible enregistré depuis 1999.
30199	Il est plus bas de l'autre côté du chemin Connu en Europe avant 1700, il semble plus résistant que la variété type en limat sec. Vous pouvez également voir dans l'arboretum le Fagus sylvatica tricolor et le fagus 	sylvatica	 purpurea fastigiata.
30199	Il est plus bas de l'autre côté du chemin 	Connu	 en Europe avant 1700, il semble plus résistant que la variété type en limat sec. Vous pouvez également voir dans l'arboretum le Fagus sylvatica tricolor et le fagus sylvatica purpurea fastigiata.
