sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
annodis.er_00057,"L'équipe B, chez les seniors, évoluera à ",partir," de 15h, sur la pelouse du terrain d'honneur, face à la formation de Laneuville. ",11,partir,partir,VERB,_,VerbForm=Inf,10,fixed,_,InIdiom=Yes|Subject=Generic,1
annodis.er_00067,"Une sortie nautique d'entraînement est organisée aujourd'hui, à ",partir," de 9h, pour les rameurs du club. ",11,partir,partir,VERB,_,VerbForm=Inf,10,fixed,_,InIdiom=Yes|Subject=Generic,1
annodis.er_00079,"Guy affectionnait beaucoup le jardinage, loisir partagé avec Denise, son épouse, qu'il a eu la douleur de perdre il y ",a, quinze jours. ,17,a,avoir,AUX,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,18,aux:tense,_,_,1
annodis.er_00241,Pour ce qui ,est," de la bagarre, l'enquête de police se poursuit afin de savoir qui a fait quoi. ",4,est,être,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,fixed,_,InIdiom=Yes,-1
annodis.er_00284,"Il rappelle néanmoins un certain nombre d'actions entreprises par le gouvernement, et plus particulièrement la mise en place du groupe de travail, réuni pour la première fois il y ",a, quelques jours. ,34,a,avoir,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,32,fixed,_,InIdiom=Yes,1
annodis.er_00471,Il y ,a," trois semaines, l'Uruguayen envisageait de quitter le club. ",3,a,avoir,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,fixed,_,InIdiom=Yes,-1
annodis.er_00500,"Le passager avant de la voiture en a également profité pour voler l'argent que contenait le porte-monnaie du propriétaire du véhicule, à ",savoir,... 30 F. ,27,savoir,savoir,VERB,_,VerbForm=Inf,26,fixed,_,InIdiom=Yes|SpaceAfter=No|Subject=Generic,0
emea-fr-dev_00051,"Chez les patients subissant un ICP, Angiox s'est montré aussi efficace que l'héparine pour toutes les mesures, excepté en ce qui ",concerne," le saignement majeur, pour lequel il s'est révélé nettement meilleur (niveau de saignement inférieur) que l'héparine. ",26,concerne,concerner,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,23,fixed,_,InIdiom=Yes,1
emea-fr-dev_00157,"Bien que la plupart des saignements associés à la bivalirudine se produisent au site d'accès artériel chez les patients qui subissent une ICP, une hémorragie peut se produire à n'",importe, quel endroit pendant le traitement. ,35,importe,importer,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,34,fixed,_,InIdiom=Yes,1
emea-fr-dev_00181,Les études animales ne sont pas concluantes pour ce qui ,est," des effets délétères sur la gestation, le développement embryonnaire ou foetal, l'accouchement ou le développement post-natal (voir rubrique 5.3). ",11,est,être,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8,fixed,_,InIdiom=Yes,1
emea-fr-dev_00309,"ACUITY est une étude prospective, randomisée, en ",ouvert,", destinée à comparer la bivalirudine associée ou non à un inhibiteur de la GP IIb/IIIa (respectivement bras B et C) et l'enoxaparine ou l'héparine non fractionnée (HNF) associée à un inhibiteur de la GP IIb/IIIa (bras A), chez plus de 13 819 patients atteints d'un syndrome coronarien aigu (SCA) et considérés à haut risque. ",10,ouvert,ouvrir,VERB,_,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part|Voice=Pass,9,fixed,_,InIdiom=Yes|SpaceAfter=No,1
emea-fr-test_00105,Aclasta ne doit pas être utilisé chez l'enfant et l'adolescent en-dessous de 18 ans compte ,tenu, de l'absence de données concernant la sécurité et l'efficacité. ,18,tenu,tenir,VERB,_,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,17,fixed,_,InIdiom=Yes,1
emea-fr-test_00287,"Sur 143 patients traités par Aclasta, 141 patients ont eu une réponse thérapeutique maintenue après une durée médiane de 18 mois de suivi à ",partir," de la perfusion et sur 107 patients traités par le risédronate, 71 patients ont eu une réponse thérapeutique maintenue. ",26,partir,partir,VERB,_,VerbForm=Inf,25,fixed,_,InIdiom=Yes|Subject=Generic,2
emea-fr-test_00411,"Une diminution du taux circulant des hormones sexuelles, principalement des estrogènes convertis à ",partir," des androgènes, joue aussi un rôle dans la perte osseuse graduelle observée chez les hommes. ",17,partir,partir,VERB,_,VerbForm=Inf,16,fixed,_,InIdiom=Yes|Subject=Generic,1
Europar.550_00028,"Même si de nombreuses évolutions nous avaient permis d'en douter, nous avions considéré malgré tout que tel était le cas et, récemment encore, on faisait allusion, du bout des lèvres, il ",est," vrai, au principe de subsidiarité. ",40,est,être,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,39,fixed,_,InIdiom=Yes,1
Europar.550_00120,C',est," pourquoi je crois également que nous devons exiger que ceux que nous avons secourus se comportent réellement, eux aussi, correctement. ",2,est,être,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,fixed,_,InIdiom=Yes,-1
Europar.550_00124,"Si la KFOR est attaquée, je ne puis que dire que ce sont nos fils et que nous les avons envoyés pour aider les Albanais et les Serbes, et qui que ce ",soit, d'autre qui vit au Kosovo. ,35,soit,être,VERB,_,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,32,fixed,_,InIdiom=Yes,-1
Europar.550_00158,"De plus, je suis très satisfait de la réponse de M. Lamy -il ne pouvait en être autrement étant ",donné, que M. Lamy connaît bien ces sujets- de décentraliser la campagne d'information. ,22,donné,donner,VERB,_,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,21,fixed,_,InIdiom=Yes,1
Europar.550_00176,C',est, pourquoi nous devrions être un peu plus offensif sur ce point. ,2,est,être,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,fixed,_,InIdiom=Yes,0
Europar.550_00201,"Dans sa nouvelle proposition, la Commission reprend la solution proposée par le Parlement, à ",savoir, l'effacement des données dès qu'un ressortissant reçoit le statut de réfugié. ,17,savoir,savoir,VERB,_,VerbForm=Inf,16,fixed,_,InIdiom=Yes|Subject=Generic,1
Europar.550_00202,"D'autre part, nous ne souscrivions pas à l'idée du Parlement en ce qui ",concerne, la limite d'âge pour la prise des empreintes digitales. ,18,concerne,concerner,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,15,fixed,_,InIdiom=Yes,2
Europar.550_00235,C',est, pourquoi notre résolution demande la levée de cet embargo. ,2,est,être,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,fixed,_,InIdiom=Yes,0
Europar.550_00260,"J'admets, tout comme Mme Evans, que ceci n'est pas, à proprement ",parler,", en contradiction avec la lettre du droit de l'Union européenne sur ce point. ",17,parler,parler,VERB,_,VerbForm=Inf,15,fixed,_,InIdiom=Yes|SpaceAfter=No|Subject=Generic,1
Europar.550_00310,"Dans la pratique, il s'agit cependant de deux actes que nous exécutons, à ",savoir," d'une part l'évaluation politique dans la décision de décharge et, dans un deuxième acte, la clôture des comptes de l'exercice. ",17,savoir,savoir,VERB,_,VerbForm=Inf,16,fixed,_,InIdiom=Yes|Subject=Generic,1
Europar.550_00322,"C'est pourquoi nous avons besoin d'une coordination sur le plan européen, sans pour autant empiéter sur la compétence des tribunaux nationaux en ce qui ",concerne, la conduite de la procédure. ,29,concerne,concerner,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,26,fixed,_,InIdiom=Yes,1
Europar.550_00322,C',est," pourquoi nous avons besoin d'une coordination sur le plan européen, sans pour autant empiéter sur la compétence des tribunaux nationaux en ce qui concerne la conduite de la procédure. ",2,est,être,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,fixed,_,InIdiom=Yes,0
Europar.550_00334,C',est," pourquoi nous devons lancer un appel à la raison aux dirigeants éthiopiens et érythréens pour que cesse le conflit, pour que, dans le cadre du plan de paix de l'O.U.A., un accord rapide sur les arrangements techniques intervienne. ",2,est,être,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1,fixed,_,InIdiom=Yes,0
