sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC
ParisStories_2019_mauriceAventure_3,c'est euh ça s',appelle, Casela Aventures. ,6,appelle,appeler,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5,fixed,_,InIdiom=Yes
ParisStories_2019_patisserieFine_23,et je lui demande ce qu'il y ,a," à l'intérieur, ",9,a,avoir,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8,fixed,_,InIdiom=Yes
ParisStories_2020_aideAuxEnfants_2,"en fait, euh, je partais trois semaines par le biais d'une colonie, avec des amis, et euh, un organisme qui s'",appelle, Grandir Aventure. ,28,appelle,appeler,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,27,fixed,_,InIdiom=Yes
ParisStories_2020_alarmeTrain_14,"et euh, du coup, je fais tiens et tout mais je savais pas qu'est-ce qu'il se ",passait,. ,23,passait,passer,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,22,fixed,_,InIdiom=Yes|SpaceAfter=No
ParisStories_2020_descenteCanoe_1,"alors, euh, c'était il y ",a," à peu près huit, dix ans. ",9,a,avoir,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7,fixed,_,InIdiom=Yes
ParisStories_2020_descenteCanoe_2,"et, j'étais avec mes parents et une de mes copines qui s'",appelait, Juliette. ,15,appelait,appeler,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,14,fixed,_,InIdiom=Yes
ParisStories_2020_dragQueen_3,"enfin de drag queen, qui s'",appelle, RuPaul's Drag Race. ,8,appelle,appeler,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7,fixed,_,InIdiom=Yes
ParisStories_2020_dragQueen_30,"et, euh, donc, on est allé dans la salle et tout on a essayé de se ",mettre, sur le côté vraiment. ,20,mettre,mettre,VERB,_,VerbForm=Inf,19,fixed,_,InIdiom=Yes|Subject=SubjRaising
ParisStories_2020_galereNice_7,"euh, tout se ",passait, bien. ,5,passait,passer,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,4,fixed,_,InIdiom=Yes
ParisStories_2020_galereNice_13,"et euh, même ma meilleure amie, donc Manon, me dit même, euh : tout se ",passe, bien. ,20,passe,passer,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,19,fixed,_,InIdiom=Yes|Reported=Yes
ParisStories_2020_galereNice_22,"euh, du coup on se ",dit, : bon bah tranquille tranquille on a le temps euh. ,8,dit,dire,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7,fixed,_,InIdiom=Yes
ParisStories_2020_galereNice_27,"euh, du coup, on se ",dirige," tranquillement, euh, vers le centre-ville. ",9,dirige,diriger,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8,fixed,_,InIdiom=Yes
ParisStories_2020_galereNice_30,"et vers je sais plus trop quelle heure, on se ",dit," : faudrait quand même, euh, aller vers l'aéroport. ",12,dit,dire,VERB,_,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11,fixed,_,InIdiom=Yes
