sent_id	left_context	pivot	right_context
fr-ud-train_00018	Le chevalier lui 	propose	 une partie d'échecs, espérant retarder l'échéance fatidique, le temps de trouver une solution à ses problèmes métaphysiques : Dieu existe-il ? 
fr-ud-train_00029	L'Abbé Othon y 	envoie	 Albéric accompagné de quelques moines. 
fr-ud-train_00039	Les hameaux de Faÿ et de Barbizon lui étaient 	reliés	 par le ""chemin de la Messe"" toujours existant. 
fr-ud-train_00043	Il faut attendre 1527 pour que nous 	parvienne	 le plus ancien texte, écrit par Jan Ymbrechts--sacristain d'Evere--, concernant l'adjudication d'un nouveau chœur à cette église. 
fr-ud-train_00070	Elle s'est donné jusqu'à mi-août pour y 	réfléchir	. 
fr-ud-train_00070	Elle s'est 	donné	 jusqu'à mi-août pour y réfléchir. 
fr-ud-train_00074	Il en fut comme de tout ce qu'il avait fait jusqu'alors : les uns s'en édifièrent, les autres s'en 	scandalisèrent	. 
fr-ud-train_00074	Il en fut comme de tout ce qu'il avait fait jusqu'alors : les uns s'en 	édifièrent	, les autres s'en scandalisèrent. 
fr-ud-train_00107	Dès 1676, et probablement auparavant, les seigneurs de La Crochais possèdent un privilège du passage de Dinard, qui leur 	permet	 d'exercer en cette qualité des droits de haute justice ainsi que de prélever des droits sur le passage des personnes comme sur le passage et la vente des boissons et des marchandises. 
fr-ud-train_00110	En tout cas je n'y 	retourne	 pas et ma collègue non plus ! 
fr-ud-train_00126	La victoire va nous 	donner	 plus d'assurance afin d'aborder le reste de la compétition avec sérénité. 
fr-ud-train_00167	Juan, le père, qui éprouve du désir pour Ana, en 	profite	 pour entrer dans sa chambre. 
fr-ud-train_00237	Dieu (Ned Flanders) leur 	apprend	 qu'il est interdit de manger les fruits de l'arbre. 
fr-ud-train_00295	Il partage cette caractéristique avec son voisin le rio Juruá qui lui 	ressemble	 beaucoup. 
fr-ud-train_00349	Il leur 	suffira	 pour cela de faire un certificat d'origine spécial mentionnant l'origine saharienne des produits. 
fr-ud-train_00357	Eric B. Henriet se 	pose	 la question : « Ces deux dates doivent-elles être nécessairement rapprochées dans le temps ? 
fr-ud-train_00359	Pourtant la grande affection qui lie les membres de la famille leur permet de faire face à d'autres problèmes : arrivée d'autres jumeaux, mise à la retraite de « papa » qui se fait escroquer par un agent immobilier, difficulté de se 	faire	 une clientèle pour Robert, jeune avocat... 
fr-ud-train_00359	Pourtant la grande affection qui lie les membres de la famille leur 	permet	 de faire face à d'autres problèmes : arrivée d'autres jumeaux, mise à la retraite de « papa » qui se fait escroquer par un agent immobilier, difficulté de se faire une clientèle pour Robert, jeune avocat... 
fr-ud-train_00386	La cérémonie religieuse sera célébrée en plein air pour que le plus grand nombre de personnes puissent y 	participer	. 
fr-ud-train_00392	Pour retrouver toutes les manifestations organisées par les comités locaux il vous 	suffit	 de cliquer ici. 
fr-ud-train_00401	Mais une chose est sûr : si Warner veut faire le film avec le script que je leur ai 	donné	, ce sera un film incroyable ! 
fr-ud-train_00441	Toutefois, vers 1748, deux de ses romans lui 	permettent	 d'améliorer l'ordinaire. 
fr-ud-train_00537	Professionnalisme et qualité, voilà les mots qui conviennent pour l'accompagnement dont j'ai 	bénéficié	. 
fr-ud-train_00573	Jean-Claude Barbarant y 	entre	 sur le contingent des représentants désignés par son syndicat qui, la même année, a changé l'appellation SNI en SNI-PEGC : Syndicat national des instituteurs et professeurs d'enseignement général de collège. 
