sent_id	left_context	pivot	right_context	ID	FORM	LEMMA	UPOS	XPOS	FEATS	HEAD	DEPREL	DEPS	MISC	dist
fr_partut-ud-78	L'une des personnes qui vient d'être assassinée au Sri Lanka est M. Kumar Ponnambalam, qui avait rendu visite au parlement européen il y 	a	 quelques mois à peine. 	30	a	avoir	VERB	V	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	28	fixed	_	_	1
fr_partut-ud-253	L'inaction de l'Union Européenne obligerait les états membres à modifier leurs dispositions légales en la matière pour un bref laps de temps, à 	savoir	 jusqu'à la conclusion des travaux du CEN, ce qui entraînerait des coûts et des incertitudes inutiles. 	27	savoir	savoir	VERB	VM	VerbForm=Inf	26	fixed	_	_	1
fr_partut-ud-277	J'ai trouvé cela tout à 	fait	 exceptionnel. 	7	fait	faire	VERB	V	Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part	5	fixed	_	_	-1
fr_partut-ud-284	Enfin, je voudrais commenter un troisième point qui me paraît également essentiel, à 	savoir	 une proposition d'amendement qui a été déposée par M. Ari Vatanen. 	16	savoir	savoir	VERB	V	VerbForm=Inf	15	fixed	_	_	3
fr_partut-ud-297	Il y 	a	 quelques instants, M. Vatanen nous parlait de températures inférieures, non plus à -20 degrés, mais à -40 degrés. 	3	a	avoir	VERB	V	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	1	fixed	_	_	-1
fr_partut-ud-298	Nous acceptons bien évidemment cet amendement, qui est tout à 	fait	 justifié, et je pense qu'il faut introduire des circonstances concrètes qui témoignent de la variété climatique de l'Union Européenne, qui se traduit parfois en spécificités et en exigences concrètes au moment où il s'agit d'envisager des normalisations ou caractérisations de type technique. 	12	fait	faire	VERB	V	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	10	fixed	_	_	2
fr_partut-ud-304	Monsieur le Président, je suis particulièrement ravi de ce que ma première intervention au Parlement européen porte sur ce que la région du Royaume-uni que je représente au sein de ce Parlement, à 	savoir	 le pays de Galles, considère comme le sujet le plus important. 	39	savoir	savoir	VERB	V	VerbForm=Inf	38	fixed	_	_	0
fr_partut-ud-353	Et pour arriver à un élan plus rapide et efficace dans la satisfaction de ces objectifs, nous pensons qu'il est nécessaire que participent à cette initiative les créateurs d'emploi, les véritables entrepreneurs et ceux qui garantissent vraiment les nouvelles sources d'emploi, à 	savoir	 les patrons. 	49	savoir	savoir	VERB	VM	VerbForm=Inf	48	fixed	_	_	1
fr_partut-ud-727	La période de prorogation proposée est de six ans et le montant de référence reste identique, à 	savoir	 d'un million d'euros par an. 	19	savoir	savoir	VERB	V	VerbForm=Inf	18	fixed	_	_	1
fr_partut-ud-733	- de former/informer le nouveau personnel et d'étendre la formation aux secteurs qui ont moins bénéficié du programme Pericles, à 	savoir	 les agents financiers, le ministère public et les techniciens; 	27	savoir	savoir	VERB	V	VerbForm=Inf	26	fixed	_	_	1
fr_partut-ud-856	En fait, ce qu'on a fait il y 	a	 quelques années c'était d'apprendre comment on introduit clandestinement un labo de biologie moléculaire à Tokyo et de l'utiliser pour tester génétiquement l'ADN d'échantillons de viande de baleine et identifier ce qu'ils étaient vraiment. 	7	a	avoir	AUX	VA	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	8	aux	_	_	1
fr_partut-ud-867	Nous avons eu ces données il y 	a	 quelques années. 	8	a	avoir	VERB	V	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	6	fixed	_	_	1
fr_partut-ud-889	En 	fait	, nous sommes plus proches des champignons que de tout autre règne. 	2	fait	faire	VERB	V	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	1	fixed	_	SpaceAfter=No	-1
fr_partut-ud-918	Ils sont venus sur la terre il y 	a	 1,3 milliards d'années, et les plantes ont suivi plusieurs centaines de millions d'années plus tard. 	9	a	avoir	VERB	V	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	7	fixed	_	_	3
fr_partut-ud-927	Il y 	a	 420 millions d'années, cet organisme existait. 	3	a	avoir	VERB	V	Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin	1	fixed	_	_	-1
