sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC
fr_partut-ud-19,"reproduire l'Oeuvre, incorporer l'Oeuvre dans une ou plusieurs oeuvres dites derivées et reproduire l'oeuvre telle qu'incorporée dans les ",dites, oeuvres dites collectives; ,13,dites,dire,VERB,V,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,12,acl,_,_
fr_partut-ud-34,"Si l'acceptant crée une oeuvre dite collective, à la demande de tout offrant, il devra, dans la mesure du possible, retirer de l'oeuvre dite collective toute référence au ",dit," offrant, comme demandé. ",37,dit,dire,VERB,V,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,38,acl,_,_
fr_partut-ud-35,"Si l'acceptant crée une oeuvre dite dérivée, à la demande de tout offrant, il devra, dans la mesure du possible, retirer de l'oeuvre dite dérivée toute référence au ",dit," offrant, comme demandé. ",37,dit,dire,VERB,V,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,38,acl,_,_
fr_partut-ud-42,"Dans le cas d'une oeuvre dite dérivée, il doit indiquer les éléments identifiant l'utilisation l'oeuvre dans l'oeuvre dite dérivée par exemple «traduction anglaise de l'oeuvre par l'auteur original» ou «Scénario ",basé, sur l'oeuvre par l'auteur original». ,41,basé,baser,VERB,V,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,40,acl,_,_
fr_partut-ud-65,"Creative Commons décline toute responsabilité à l'égard de l'acceptant ou de toute autre partie, quel que soit le fondement légal de cette responsabilité et quel que soit le préjudice ",subi,", direct, indirect, matériel ou moral, qui surviendrait en rapport avec le présent contrat. ",33,subi,subir,VERB,V,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,32,acl,_,SpaceAfter=No
fr_partut-ud-71,Je déclare ,reprise, la session du Parlement européen qui avait été interrompue le vendredi 17 décembre dernier et je vous renouvelle tous mes voeux en espérant que vous avez passé de bonnes vacances. ,3,reprise,reprendre,VERB,V,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,2,xcomp,_,_
fr_partut-ud-78,"L'une des personnes qui vient d'être assassinée au Sri Lanka est M. Kumar Ponnambalam, qui avait rendu visite au parlement européen il y ",a, quelques mois à peine. ,30,a,avoir,VERB,V,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,28,fixed,_,_
fr_partut-ud-171,"Madame la présidente, nous ne pouvons pas - nous n'avons pas le droit - de nous résigner à entendre parler de plus en plus souvent d'accidents qui provoquent, sur les routes, les voies ferrées et navigables, des dégâts importants également imputables au fait que les personnes ",concernées," ne prennent pas assez au sérieux le transport de marchandises dangereuses ou que par ignorance ou par manque de formation du chauffeur ou de la personne responsable des divers moyens de transport, il arrive trop souvent qu'un accident bénin tourne à la catastrophe. ",54,concernées,concerner,VERB,V,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,53,acl,_,_
fr_partut-ud-231,"La position commune inclut pratiquement tous les amendements acceptés par la commission, harmonise les exigences minimales applicables aux examens des conseillers à la sécurité et, en deuxième lecture, nous pouvons accepter la date ",proposée,", bien plus réaliste que celle projetée au départ par la commission, sachant que cela fait déjà plusieurs années que nous débattons cette question. ",39,proposée,proposer,VERB,V,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,38,acl,_,SpaceAfter=No
fr_partut-ud-253,"L'inaction de l'Union Européenne obligerait les états membres à modifier leurs dispositions légales en la matière pour un bref laps de temps, à ",savoir," jusqu'à la conclusion des travaux du CEN, ce qui entraînerait des coûts et des incertitudes inutiles. ",27,savoir,savoir,VERB,VM,VerbForm=Inf,26,fixed,_,_
fr_partut-ud-254,La modification qui est à l'ordre du jour n'entraîne donc aucune modification de l'harmonisation communautaire ,existante, en matière de transports de marchandises dangereuses. ,20,existante,exister,VERB,V,Number=Sing|Tense=Pres|VerbForm=Part,18,acl,_,_
fr_partut-ud-257,les états membres bénéficiant de compétences ,accrues,. ,7,accrues,accroître,VERB,V,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,6,acl,_,SpaceAfter=No
fr_partut-ud-258,La commission européenne décide si les états membres peuvent édicter des dispositions spécifiques ,déterminées,", la procédure de réglementation prévoyant qu'elle bénéficie à cette fin du soutien d'un comité d'experts en matière de transports de marchandises dangereuses. ",14,déterminées,déterminer,VERB,V,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,12,acl,_,SpaceAfter=No
fr_partut-ud-260,"Sur deux cas précis, les propositions d'amendement introduites par la commission et y ayant fait l'objet d'un accord unanime portent justement sur cette procédure comitologique ",modifiée,. ,30,modifiée,modifier,VERB,V,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,28,acl,_,SpaceAfter=No
