sent_id	left_context	pivot	right_context
Rhap_M0024-1	euh, il y avait donc une, euh, jeune fille qui regardait dans une boutique, apparemment une pâtisserie, qui semblait avoir faim, qui a profité de ce que le livreur s'éloigne pour, euh, 	voler	 un, une baguette, euh, a rencontré donc Charlot à ce moment-là, lui est rentrée dedans. 
Rhap_M0024-5	et, euh, ça s'arrête lorsque la passante, euh, 	indique	 au livreur que c'était bien la jeune fille qui avait volé le pain et pas le jeune homme. 
Rhap_D0006-13	euh, mh, des, d'autres gens qui venaient de, euh, qui venaient, euh, de l'étranger et, euh, qui pour pouvoir se payer, euh, la petite prépa en plus pour réussir le concours, euh, 	devaient	 travailler le week-end chez Monoprix. 
Rhap_D0006-14	ça, c'est des petites choses, euh, qui ont beaucoup joué et, euh, qui m'ont fait, euh, 	réaliser	, euh, vraiment ce que c'était que l'argent. 
Rhap_D0006-91	donc, 	voilà	. 
Rhap_M2006-23	alors, 	passons	 maintenant au détail des mesures discutées et aux attentes des syndicats et du patronat. 
Rhap_M2006-30	des jeunes cagoulés et armés ont pillé des magasins, 	brûlé	 des pneus et des voitures. 
Rhap_M2006-38	tout le monde est maintenant, en tout cas, 	suspendu	 à ce que Nicolas Sarkozy annoncera demain lors de sa rencontre à l'Élysée avec les élus d'outre-mer. 
Rhap_M2006-48	un autre plan, destiné, celui-là, à ralentir les saisies immobilières, 	devrait	 être annoncé aujourd'hui par le président américain. 
Rhap_M2006-48	un autre plan, 	destiné	, celui-là, à ralentir les saisies immobilières, devrait être annoncé aujourd'hui par le président américain. 
Rhap_D1003-4	et donc, 	voilà	. 
Rhap_D1003-10	parce que j'ai démé~, 	déménagé	 neuf fois dans ma vie. 
Rhap_D1003-31	et donc, euh, et donc, 	voilà	. 
Rhap_D1003-37	et c'est ensuite, quand je suis partie, 	partie	 en, en première L que je me suis rendu compte qu'en fait, c'était un, un, un, un super, enfin, une super expérience. 
Rhap_D1003-38	ça m'a~, ça m'avait beaucoup en~, 	enrichie	 intérieurement. 
Rhap_D1003-41	j'ai connu s~, 	connu	 beaucoup, enfin, une nouvelle culture. 
