sent_id,left_context,pivot,right_context
Rhap_D0006-73,n',importe, qui pourrait pas être chirurgien. 
Rhap_D0006-80,n',importe, quand. 
Rhap_D0006-80bis,n',importe, quelle heure. 
Rhap_D0006-81,n',importe, quand. 
Rhap_D0006-81bis,n',importe, quelle heure. 
Rhap_M2006-37,vous y étiez il y ,a, pas longtemps. 
Rhap_D2005-59,il se trouve qu'à ,partir," de la Math Elem, je me suis trouvé très bon en maths. "
Rhap_M1003-6,"alors, ce que je souhaiterais faire de ma vie, c'est devenir professeur d'italien à ",savoir," certifié, donc, euh, enseigner au collège ainsi qu'au lycée. "
Rhap_M1003-23,à ,savoir,", euh, donc, euh, je suis dynamique, consciencieuse, euh, persévérante, objective et juste. "
Rhap_M1003-41,ce n'était pas le cas il y ,a, plusieurs années. 
Rhap_D2010-96,"ah, oui, non, de toute façon, il y ",a," bien longtemps qu'elles sont dans les musées, hein. "
Rhap_D2008-7,"rappelons, euh, qu'il y ",a," moins d'une semaine, le numéro deux de l'organisation mondiale de la santé estimait qu'un tiers de la population mondiale pourrait être contaminé. "
Rhap_D2008-41,"ce, ce chiffre de trente mille, c'est finalement une extrapolation que vous faites, mais à ",partir," de scénarios passés, entre guillemets, raisonnables, mais en tenant compte de ce qu'on a pu faire ou surtout de ce qu'on n'a pas pu faire. "
Rhap_D2008-143,"on sera monté jusqu'au niveau cinq, euh, d'une échelle qui en compte six en ce qui concerne bien ",entendu," les niveaux d'alerte, euh. "
Rhap_D2001-114,"j'ai dit, ben, oui, mais en ",attendant,", je paie mon loyer, enfin, pas mon loyer. "
Rhap_D2004-72,"mais ils ont dit venez, venez vous installer à vos, vos, nous se~, nous serons très heureux si vous voulez vous installer à, à vos frais n'",importe," où, euh, on, on, on voudrait bien que vous fassiez… "
Rhap_M2004-51,"en étant fidèle à son génie propre, elle saura conjuguer le changement et la cohésion sociale, l'esprit d'initiative et la sécurité, la modernité et le bien ",vivre, ensemble. 
Rhap_D0005-35,il y ,a," vingt-cinq ans, les gens ne connaissaient rien, hein. "
Rhap_D1002-19,"ce qu'il veut dire, c'est que il y a rien de morbide, là-dedans, et donc, y ",compris,", euh, le, l~… "
Rhap_M2005-13,"eh, oui, pour éviter qu'on dise n'",importe," quoi à propos de vous sur internet, mieux vaut prendre les devants et diffuser vous-même les infos qui vous concernent. "
Rhap_M2002-14,"ça veut pas du tout dire que elle est informe, hein, ni que on peut dire n'",importe, quoi. 
Rhap_M2002-43,"euh, jusqu'à la renaissance et y ",compris," un peu l~, un, jusqu'au dix-huitième siècle, le point de vue du , de la fabrication, le point de vue de la production de l'art est plus important que le point de vue de l'expérience de la réception de l'art, euh, le point de vue du spectateur. "
Rhap_D2002-16,ou j'en ai au sens de philosophes qui peuvent intervenir y ,compris," sur ce champ-là, quoi. "
Rhap_D2009-22,"je suis pas non plus, peut-être, tout à fait un écrivain comme on l'entendait il y ",a," cinquante ans, euh. "
Rhap_D0004-8,il y ,a," un moment, euh, ils disaient que… "
Rhap_D0004-10,"je crois qu'il y a, il y ",a," quelques années, ils avaient dit que l'immobilier avait augmenté d'environ neuf pour cent à Paris. "
Rhap_D0004-10,je crois qu'il y ,a,", il y a quelques années, ils avaient dit que l'immobilier avait augmenté d'environ neuf pour cent à Paris. "
Rhap_D0004-39,"et la seule école privée, euh, qu'il y avait dans le quartier, moi, avec qui je travaillais un peu quand je suis arrivée ici a fermé il y ",a," maintenant, pff, peut-être au moins douze ans, je pense, hein, douze, treize ans. "
Rhap_M0022-12,"donc, tout le monde s'en va, y ",compris," la foule puisque la foule est intéressée par les flics, euh. "
