sent_id	left_context	pivot	right_context
Rhap_M0024-1	euh, il y avait donc une, euh, jeune fille qui regardait dans une boutique, apparemment une pâtisserie, qui semblait avoir faim, qui a 	profité	 de ce que le livreur s'éloigne pour, euh, voler un, une baguette, euh, a rencontré donc Charlot à ce moment-là, lui est rentrée dedans. 
Rhap_M0024-1	euh, il y avait donc une, euh, jeune fille qui regardait dans une boutique, apparemment une pâtisserie, qui 	semblait	 avoir faim, qui a profité de ce que le livreur s'éloigne pour, euh, voler un, une baguette, euh, a rencontré donc Charlot à ce moment-là, lui est rentrée dedans. 
Rhap_M0024-1	euh, il y avait donc une, euh, jeune fille qui 	regardait	 dans une boutique, apparemment une pâtisserie, qui semblait avoir faim, qui a profité de ce que le livreur s'éloigne pour, euh, voler un, une baguette, euh, a rencontré donc Charlot à ce moment-là, lui est rentrée dedans. 
Rhap_M0024-2	euh, dans la confusion, donc, une, euh, une passante a dénoncé la jeune fille au livreur qui a 	couru	 après la jeune fille, euh. 
Rhap_M0024-3	les policiers sont arrivés en raison du , du , du vacarme, je p~, je 	pense	. 
Rhap_M0024-3	les policiers sont arrivés en raison du , du , du vacarme, je 	p~	, je pense. 
Rhap_M0024-3	les policiers sont 	arrivés	 en raison du , du , du vacarme, je p~, je pense. 
Rhap_M0024-5	et, euh, ça s'arrête lorsque la passante, euh, 	indique	 au livreur que c'était bien la jeune fille qui avait volé le pain et pas le jeune homme. 
Rhap_M0024-5	et, euh, ça s'	arrête	 lorsque la passante, euh, indique au livreur que c'était bien la jeune fille qui avait volé le pain et pas le jeune homme. 
Rhap_D0006-2	j'	ai	… 
Rhap_D0006-3	il se trouve que dans les adresses qu'on m'avait données, j'ai, euh, il y a deux rendez-vous que j'ai 	dû	 remettre parce que les gens vendaient, euh, euh, des biens de famille. 
Rhap_D0006-3	il se trouve que dans les adresses qu'on m'avait données, j'	ai	, euh, il y a deux rendez-vous que j'ai dû remettre parce que les gens vendaient, euh, euh, des biens de famille. 
Rhap_D0006-3	il se 	trouve	 que dans les adresses qu'on m'avait données, j'ai, euh, il y a deux rendez-vous que j'ai dû remettre parce que les gens vendaient, euh, euh, des biens de famille. 
Rhap_D0006-4	donc, euh, on dit oui, on veut bien 	parler	 avec vous, mais a~, après le déménagement. 
Rhap_D0006-4	donc, euh, on dit oui, on 	veut	 bien parler avec vous, mais a~, après le déménagement. 
Rhap_D0006-4	donc, euh, on 	dit	 oui, on veut bien parler avec vous, mais a~, après le déménagement. 
Rhap_D0006-6	vous n'	avez	 pas autour de vous cette impression que… 
Rhap_D0006-7	c'	est	 plus au niveau de la fac. 
Rhap_D0006-8	je 	vois	, euh, moi, la fac, ça m'a fait beaucoup de bien. 
Rhap_D0006-11	même si c'est quand même une fac dans le septième, enfin, ç~, il y a des gens qui 	viennent	 de partout, euh. 
Rhap_D0006-12	et, euh, ça m'a frappé de voir que, euh, j'avais une amie, euh, qui vivait à vingt ans, euh, complètement autonome parce que, euh, ses parents sont divorcés et n'ont pas les moyens de faire 	vivre	… 
Rhap_D0006-12	et, euh, ça m'a frappé de voir que, euh, j'avais une amie, euh, qui vivait à vingt ans, euh, complètement autonome parce que, euh, ses parents sont divorcés et n'	ont	 pas les moyens de faire vivre… 
Rhap_D0006-12	et, euh, ça m'a frappé de voir que, euh, j'avais une amie, euh, qui 	vivait	 à vingt ans, euh, complètement autonome parce que, euh, ses parents sont divorcés et n'ont pas les moyens de faire vivre… 
Rhap_D0006-12	et, euh, ça m'a frappé de 	voir	 que, euh, j'avais une amie, euh, qui vivait à vingt ans, euh, complètement autonome parce que, euh, ses parents sont divorcés et n'ont pas les moyens de faire vivre… 
Rhap_D0006-13	euh, mh, des, d'autres gens qui venaient de, euh, qui venaient, euh, de l'étranger et, euh, qui pour pouvoir se payer, euh, la petite prépa en plus pour réussir le concours, euh, devaient 	travailler	 le week-end chez Monoprix. 
Rhap_D0006-13	euh, mh, des, d'autres gens qui venaient de, euh, qui venaient, euh, de l'étranger et, euh, qui pour pouvoir se payer, euh, la petite prépa en plus pour réussir le concours, euh, 	devaient	 travailler le week-end chez Monoprix. 
Rhap_D0006-13	euh, mh, des, d'autres gens qui venaient de, euh, qui venaient, euh, de l'étranger et, euh, qui pour 	pouvoir	 se payer, euh, la petite prépa en plus pour réussir le concours, euh, devaient travailler le week-end chez Monoprix. 
Rhap_D0006-13	euh, mh, des, d'autres gens qui venaient de, euh, qui 	venaient	, euh, de l'étranger et, euh, qui pour pouvoir se payer, euh, la petite prépa en plus pour réussir le concours, euh, devaient travailler le week-end chez Monoprix. 
Rhap_D0006-13	euh, mh, des, d'autres gens qui 	venaient	 de, euh, qui venaient, euh, de l'étranger et, euh, qui pour pouvoir se payer, euh, la petite prépa en plus pour réussir le concours, euh, devaient travailler le week-end chez Monoprix. 
Rhap_D0006-14	ça, c'est des petites choses, euh, qui ont beaucoup 	joué	 et, euh, qui m'ont fait, euh, réaliser, euh, vraiment ce que c'était que l'argent. 
Rhap_D0006-15	et, euh, je 	pense	 que ça a été très bénéfique. 
Rhap_D0006-19quater		voilà	. 
Rhap_D0006-21	là, je 	viens	 de faire mes, des vaccins par exemple. 
Rhap_D0006-24	ou c'est vous qui avez 	dit	, bon, quand même ? 
Rhap_D0006-25	c'est les parents, je 	pense	. 
Rhap_D0006-27	le fait d'a~, d'avoir 	été	 à la fac, euh, de me, m'être un peu sorti de mon petit cocon, ça m'a renforcé là-dedans. 
Rhap_D0006-28	donc, la, la rencontre des , de la difficulté à 	vivre	, c'est le… 
Rhap_D0006-29bis	en 	sortant	 de la famille, quoi. 
Rhap_D0006-31	honnêtement, on 	vit	 vraiment dans un petit micro~, enfin, vraiment dans un petit microcosme. 
Rhap_D0006-32	et ça fait du bien de 	sortir	 un peu. 
Rhap_D0006-32	et ça 	fait	 du bien de sortir un peu. 
Rhap_D0006-33	euh, vous avez des idées sur, euh, euh, le type de travail que vous 	allez	… 
Rhap_D0006-34	vous 	allez	 être médecin en France en hôpital. 
Rhap_D0006-35	alors, moi, déjà, je veux 	travailler	 dans le public et pas dans le privé. 
Rhap_D0006-35	alors, moi, déjà, je 	veux	 travailler dans le public et pas dans le privé. 
Rhap_D0006-36	euh, je sais pas si vous 	voulez	 savoir pourquoi. 
Rhap_D0006-36	euh, je 	sais	 pas si vous voulez savoir pourquoi. 
Rhap_D0006-38	euh, parce que, euh, je 	travaille	 dans le privé là. 
Rhap_D0006-40	et, euh, c'est un endroit que j'aime pas parce que c'est vraiment uniquement 	tourné	 vers l'argent. 
Rhap_D0006-41	il y a cette dimension contact avec le malade qui a complètement 	disparu	. 
Rhap_D0006-42	et pour le coup, cette dimension, euh, spécialité de la médecine qui est encore plus renforcée parce que pour gagner encore plus, il 	faut	 être le spécialiste du spécialiste du spécialiste. 
Rhap_D0006-42	et pour le coup, cette dimension, euh, spécialité de la médecine qui est encore plus 	renforcée	 parce que pour gagner encore plus, il faut être le spécialiste du spécialiste du spécialiste. 
Rhap_D0006-48	les classes moyennes, les, les ne 	vont	 pas en clinique privée. 
Rhap_D0006-49	euh, sinon, j'	aimerais	, euh… 
Rhap_D0006-50	comme spécialité, je 	sais	 pas. 
Rhap_D0006-51	je 	peux	 pas vous dire. 
Rhap_D0006-52	mais 	voilà	. 
Rhap_D0006-54	votre, vos camarades 	sont	 à peu près sur la même longueur d'ondes ? 
Rhap_D0006-55	alors, ça div~, ça, ça 	varie	 beaucoup. 
Rhap_D0006-55	alors, ça 	div~	, ça, ça varie beaucoup. 
Rhap_D0006-57	il y a des gens, euh, de très bons amis, hein, mais sur, par contre, quand on parle de ça, ça se passe mal, euh, qui 	veulent	, euh, clairement, euh… 
Rhap_D0006-57	il y a des gens, euh, de très bons amis, hein, mais sur, par contre, quand on parle de ça, ça se 	passe	 mal, euh, qui veulent, euh, clairement, euh… 
Rhap_D0006-57	il y a des gens, euh, de très bons amis, hein, mais sur, par contre, quand on 	parle	 de ça, ça se passe mal, euh, qui veulent, euh, clairement, euh… 
Rhap_D0006-58	ils ont fait médecine parce que, euh, ça 	va	 être un métier stable, un métier où ils gagneront de l'argent. 
Rhap_D0006-60	et ils 	ont	 envie de faire la spécialité qui rapportera le plus. 
Rhap_D0006-61	peu 	importe	 un peu, euh, les aspects dont je vous ai parlé. 
Rhap_D0006-62	et il y en a d'autres, au contraire, euh, qui, euh, qui ont, qui recherchent vraiment ce contact encore plus, qui ont 	fait	… 
Rhap_D0006-62	et il y en a d'autres, au contraire, euh, qui, euh, qui 	ont	, qui recherchent vraiment ce contact encore plus, qui ont fait… 
Rhap_D0006-63	il y a des spécialités délaissées parce que ça ne rapporte pas assez d'argent, je 	sais	 pas, la psychiatrie, des choses comme ça ? 
Rhap_D0006-63	il y a des spécialités délaissées parce que ça ne 	rapporte	 pas assez d'argent, je sais pas, la psychiatrie, des choses comme ça ? 
Rhap_D0006-65	vraiment, la psychiatrie, il faut ê~, il 	faut	 être… 
Rhap_D0006-65	vraiment, la psychiatrie, il faut 	ê~	, il faut être… 
Rhap_D0006-65	vraiment, la psychiatrie, il 	faut	 ê~, il faut être… 
Rhap_D0006-66	c'est comme, comment 	dire	 ? 
Rhap_D0006-67	il, il y a certains métiers où il f~, il faut être 	né	. 
Rhap_D0006-67	il, il y a certains métiers où il f~, il 	faut	 être né. 
Rhap_D0006-67	il, il y a certains métiers où il 	f~	, il faut être né. 
Rhap_D0006-68	euh, vous voyez ce que je 	veux	 dire ? 
Rhap_D0006-69	il faut être 	né	 psychiatre pour être psychiatre. 
Rhap_D0006-69	il 	faut	 être né psychiatre pour être psychiatre. 
Rhap_D0006-70	on 	peut	 pas… 
Rhap_D0006-71	il 	faut	 avoir un don spécial parce que la psychiatrie, c'est, c'est quelque chose. 
Rhap_D0006-72	euh, je 	pense	 que la chirurgie, c'est pareil, hein. 
Rhap_D0006-73	n'importe qui 	pourrait	 pas être chirurgien. 
Rhap_D0006-73	n'	importe	 qui pourrait pas être chirurgien. 
Rhap_D0006-79	je 	parle	 de la ré~, la réanimation, euh. 
Rhap_D0006-80	n'	importe	 quand. 
Rhap_D0006-80bis	n'	importe	 quelle heure. 
Rhap_D0006-81	n'	importe	 quand. 
Rhap_D0006-81bis	n'	importe	 quelle heure. 
Rhap_D0006-82	et c'est une des moins 	payées	. 
Rhap_D0006-83	ah, c'est moins 	payé	 que le reste. 
Rhap_D0006-87	il y a énormément, euh, de fois où on 	ira	 à l'hôpital. 
Rhap_D0006-88	et on sera pas 	payé	 en plus. 
Rhap_D0006-89	vous voyez ce que je 	veux	 dire ? 
Rhap_D0006-90	je 	comprends	. 
Rhap_D0006-91	donc, 	voilà	. 
Rhap_D0006-92	euh, et sinon, les spécialités les m~, un peu moins, je sais pas si c'est ça qui vous intéresse, petit peu moins 	prises	, bah, c'est les c'est les spécialités à risques, la gynéco obstétrique, par exemple, la cancérologie. 
Rhap_D0006-92	euh, et sinon, les spécialités les m~, un peu moins, je 	sais	 pas si c'est ça qui vous intéresse, petit peu moins prises, bah, c'est les c'est les spécialités à risques, la gynéco obstétrique, par exemple, la cancérologie. 
Rhap_D0006-93	ça, c'est des spécialités, euh, qui sont de moins en moins 	prises	 parce que, euh, dangereuses. 
Rhap_D0006-94		faut	 avoir un bon avocat. 
Rhap_D0006-99	mais 	faut	 aussi être réaliste. 
Rhap_D0006-100		voilà	. 
Rhap_D0006-103	j'ai compris que ça 	allait	, que vous étiez content, que il y avait suffisamment de, d'espaces verts, de, d'équipements et caetera. 
Rhap_D0006-103	j'ai 	compris	 que ça allait, que vous étiez content, que il y avait suffisamment de, d'espaces verts, de, d'équipements et caetera. 
Rhap_D0006-107	je sais pas, je sais pas si il y a une loi qui a été 	instaurée	. 
Rhap_D0006-107	je sais pas, je 	sais	 pas si il y a une loi qui a été instaurée. 
Rhap_D0006-107	je 	sais	 pas, je sais pas si il y a une loi qui a été instaurée. 
Rhap_D0006-108	mais, euh, de plus en plus, je vois des gens qui sont respectueux et qui 	ramassent	, qui, qui prennent leur chien, qui les font faire leurs besoins dans, dans le trottoir, pas sur le trottoir justement. 
Rhap_M2006-4	trois policiers 	blessés	. 
Rhap_M2006-8	de la crise aux Antilles, il ne 	devrait	 pas en être question au sommet social de l'Élysée cet après-midi. 
Rhap_M2006-9	un face à face très 	attendu	 entre Nicolas Sarkozy, les syndicats et le patronat. 
Rhap_M2006-12	pendant ce temps, les étudiants et les enseignants-chercheurs ne 	désarment	 pas. 
Rhap_M2006-18	réponse à 	suivre	 avec Hélène Chevalier au congrès de Barcelone. 
Rhap_M2006-19	c'est dans un contexte pour le moins 	tendu	 que le chef de l'État réunit syndicats et patronat. 
Rhap_M2006-20	un rendez-vous 	fixé	, vous l'avez dit, après la forte mobilisation du vingt-neuf janvier dernier. 
Rhap_M2006-21	la réunion est savamment 	minutée	. 
Rhap_M2006-22	alors, avant d'aborder ce qui peut en sortir, je vous propose de voir où, quand et comment cela va se 	passer	 avec vous, Jean-François Achilli. 
Rhap_M2006-22	alors, avant d'aborder ce qui peut en sortir, je vous propose de voir où, quand et comment cela 	va	 se passer avec vous, Jean-François Achilli. 
Rhap_M2006-22	alors, avant d'aborder ce qui peut en sortir, je vous propose de 	voir	 où, quand et comment cela va se passer avec vous, Jean-François Achilli. 
Rhap_M2006-22	alors, avant d'aborder ce qui 	peut	 en sortir, je vous propose de voir où, quand et comment cela va se passer avec vous, Jean-François Achilli. 
Rhap_M2006-23	alors, passons maintenant au détail des mesures 	discutées	 et aux attentes des syndicats et du patronat. 
Rhap_M2006-23	alors, 	passons	 maintenant au détail des mesures discutées et aux attentes des syndicats et du patronat. 
Rhap_M2006-24	le chef de l'État annonce des mesures de justice, je cite, pour les salariés 	touchés	 par la crise économique. 
Rhap_M2006-24	le chef de l'État annonce des mesures de justice, je 	cite	, pour les salariés touchés par la crise économique. 
Rhap_M2006-25	mais Sara Ghibaudo, il ne 	pourra	 pas contenter tout le monde. 
Rhap_M2006-26	et dans un sondage 	réalisé	 avant le rendez-vous d'aujourd'hui, les Français se montrent très sévères à l'égard de la politique économique du gouvernement qu'ils jugent mauvaise à soixante pour cent. 
Rhap_M2006-28	un sondage BVA, Les Échos, France Info 	réalisé	 les treize et quatorze février dernier. 
Rhap_M2006-30	des jeunes cagoulés et 	armés	 ont pillé des magasins, brûlé des pneus et des voitures. 
Rhap_M2006-30	des jeunes 	cagoulés	 et armés ont pillé des magasins, brûlé des pneus et des voitures. 
Rhap_M2006-37	vous y étiez il y 	a	 pas longtemps. 
Rhap_M2006-38	tout le monde est maintenant, en tout cas, 	suspendu	 à ce que Nicolas Sarkozy annoncera demain lors de sa rencontre à l'Élysée avec les élus d'outre-mer. 
Rhap_M2006-39	pendant ce temps, en métropole, la contestation ne 	faiblit	 pas dans l'enseignement. 
Rhap_M2006-41	un millier de personnes 	était	 dans les rues à Poitiers. 
Rhap_M2006-42	les cours étaient 	suspendus	 à Pau. 
Rhap_M2006-46	aux États-Unis, Barack Obama a promulgué son plan de relance 	adopté	 ce week-end par le congrès. 
Rhap_M2006-47	sept cent quatre-vingt-sept milliards de dollars destinés à 	sauver	 ou créer plus de trois millions et demi d'emplois. 
Rhap_M2006-47	sept cent quatre-vingt-sept milliards de dollars 	destinés	 à sauver ou créer plus de trois millions et demi d'emplois. 
Rhap_M2006-48	un autre plan, destiné, celui-là, à ralentir les saisies immobilières, devrait être 	annoncé	 aujourd'hui par le président américain. 
