sent_id	left_context	pivot	right_context
annodis.er_00005	En 1953, les hauts fourneaux et fonderies de Cousances virent le jour, puis Jean Baudesson, maire échevin de Saint-Dizier, autorisé par lettres patentes d'Henri IV, 	installa	 à Marnaval- qui signifiait val ou vallée de la Marne ou bien en aval de la Marne-, une forge qui connut son apogée au XIXe siècle. 
annodis.er_00005	En 1953, les hauts fourneaux et fonderies de Cousances virent le jour, puis Jean Baudesson, maire échevin de Saint-Dizier, 	autorisé	 par lettres patentes d'Henri IV, installa à Marnaval- qui signifiait val ou vallée de la Marne ou bien en aval de la Marne-, une forge qui connut son apogée au XIXe siècle. 
annodis.er_00017	La présence d'une abondante forêt, fournissant l'indispensable combustible, 	liée	 à l'existence du minerai de fer exploitable à ciel ouvert, a incité les hommes à créer"". 
annodis.er_00017	La présence d'une abondante forêt, 	fournissant	 l'indispensable combustible, liée à l'existence du minerai de fer exploitable à ciel ouvert, a incité les hommes à créer"". 
annodis.er_00019	Un voyage étonnant où photos, réalisations, vieux outils, documents anciens, permettront de mesurer combien ce petit bout de terre de France, situé aux Marches de l'Est, lieu de passage de prédilection des invasions, fut une terre de labeur, et combien le travail de ses habitants, durs à la tâche, 	doit	 être reconnu et mis en valeur. 
annodis.er_00019	Un voyage étonnant où photos, réalisations, vieux outils, documents anciens, permettront de mesurer combien ce petit bout de terre de France, 	situé	 aux Marches de l'Est, lieu de passage de prédilection des invasions, fut une terre de labeur, et combien le travail de ses habitants, durs à la tâche, doit être reconnu et mis en valeur. 
annodis.er_00019	Un voyage étonnant où photos, réalisations, vieux outils, documents anciens, 	permettront	 de mesurer combien ce petit bout de terre de France, situé aux Marches de l'Est, lieu de passage de prédilection des invasions, fut une terre de labeur, et combien le travail de ses habitants, durs à la tâche, doit être reconnu et mis en valeur. 
annodis.er_00025	La nouvelle école maternelle a été inaugurée en présence du sous-préfet, du président du conseil général, 	accompagné	 de MM. Farinet et Verneau, des maires et représentants de la communauté de communes, de l'inspecteur d'académie et de l'inspectrice de l'Education nationale de la circonscription. 
annodis.er_00040	Ce sont finalement les élèves de la classe de CM2 de Jacky Hedin qui sont venus mettre la main au sac poubelle, dans la bonne humeur, comme s'ils étaient là pour participer à un jeu de plein-air, 	laissant	 au passage le soin à leurs aînés d'en tirer une morale. 
annodis.er_00057	L'équipe B, chez les seniors, 	évoluera	 à partir de 15h, sur la pelouse du terrain d'honneur, face à la formation de Laneuville. 
