sent_id,left_context,pivot,right_context
annodis.er_00009,Il a rappelé que plusieurs automobilistes ont quitté la chaussée à l'intersection de la RD192 et du chemin rural de la Vaux des Fossés et qu'il ,convient, de modifier le régime de priorité à cet endroit. 
annodis.er_00016,"Tout simplement"""", a ",précisé," Roger Thiriot, """"parce que l'histoire du travail industriel est, ici, une longue et vieille histoire. "
annodis.er_00017,"La présence d'une abondante forêt, fournissant l'indispensable combustible, liée à l'existence du minerai de fer exploitable à ciel ouvert, a incité les hommes à ",créer,. 
annodis.er_00019,"Un voyage étonnant où photos, réalisations, vieux outils, documents anciens, permettront de mesurer combien ce petit bout de terre de France, situé aux Marches de l'Est, lieu de passage de prédilection des invasions, fut une terre de labeur, et combien le travail de ses habitants, durs à la tâche, doit être ",reconnu, et mis en valeur. 
annodis.er_00020,"Cette exposition, comme devait ",conclure," Roger Thiriot, """"n'a d'autre ambition que d'apporter un modeste témoignage sur le passé du tissu économique de la région. "
annodis.er_00026,"Après avoir coupé le ruban qui en marque symboliquement l'entrée, le maire et la directrice ont conduit la visite ",commentée, des locaux. 
annodis.er_00028,"Elle occupait depuis cette date, un bâtiment ",préfabriqué, dans le parc Verneau. 
annodis.er_00036,"L'inspecteur d'académie a remercié la municipalité d'avoir mené à bien son projet en ayant associé les différentes parties intéressées : enseignants, parents, pour la conception des locaux et la qualité des matériaux ",utilisés,. 
annodis.er_00057,"L'équipe B, chez les seniors, évoluera à ",partir," de 15h, sur la pelouse du terrain d'honneur, face à la formation de Laneuville. "
annodis.er_00067,"Une sortie nautique d'entraînement est organisée aujourd'hui, à ",partir," de 9h, pour les rameurs du club. "
annodis.er_00079,"Guy affectionnait beaucoup le jardinage, loisir partagé avec Denise, son épouse, qu'il a eu la douleur de perdre il y ",a, quinze jours. 
annodis.er_00094,Il faut aller écouter et ,voir, tout ça. 
annodis.er_00099,"C'est au centimètre près que la cabine du véhicule a pu passer entre les deux poteaux du portail principal, dont un """"chapeau"""" sur l'un a du être ",enlevé," pour faciliter la manoeuvre spectaculaire, dirigée par le pilote du convoi exceptionnel. "
annodis.er_00105,"Hier en début de soirée, la route reliant Danjoutin à Belfort était en partie neutralisée par la police, le temps qu'un dépanneur fasse ",tomber," l'automobile, perchée juste au-dessus d'une fortification appartenant à l'ancienne ceinture de Belfort. "
annodis.er_00107,Il est à ,noter, que le couple a eu la chance que son accident soit vu par des témoins qui ont alerté les secours. 
annodis.er_00116,"Ces derniers, ",choqués,", ne semblaient pas blessés. "
annodis.er_00133,Les jeunes ,intéressés, peuvent s'inscrire dès maintenant. 
annodis.er_00140,"Comme de vrais acteurs, ils ont appris à parler fort, à bien ",articuler,", à ne pas tourner le dos au public, à s'amuser avec leur rôle. "
annodis.er_00140,"Comme de vrais acteurs, ils ont appris à ",parler," fort, à bien articuler, à ne pas tourner le dos au public, à s'amuser avec leur rôle. "
annodis.er_00145,Leur plus belle récompense fut sans aucun doute les applaudissements ,nourris, du public. 
annodis.er_00160,Suzanne Sequin n',est, plus. 
annodis.er_00172,"à la maison, ses seuls plaisirs étaient de regarder les émissions de jeux à la télévision et de faire les mots ",mêlés,", un exercice de mémoire qu'elle affectionnait. "
annodis.er_00177,"Exemple à l'Harmonie municipale de Montbéliard, qui a vu soudainement ses rangs s'",éclaircir,. 
annodis.er_00189,Que la lumière ,soit, ! 
annodis.er_00197,"à titre de rappel : nos chers bambins sont toujours dans le noir, sans salle d'attente ",chauffée,", sans toilettes et sans lumière. "
annodis.er_00199,Affaire à ,suivre, ! 
annodis.er_00205,"Dimanche en milieu d'après-midi, quelques enfants s'adonnaient à des glissades alors que l'eau, ",cachée,", recouvrait encore tout le secteur. "
annodis.er_00230,"Le bilan de l'entraîneur à l'issue de ce tournoi de préparation était assez mitigé : """"On a montré de très bonnes choses durant la matinée mais physiquement notre jeu s'est ",affaibli, au fur et à mesure du tournoi. 
annodis.er_00232,Rixe à Montbéliard : un Belfortain ivre ,interpellé,. 
annodis.er_00233,"Dans la nuit de dimanche à lundi, peu après minuit, les services de police de Montbéliard reçoivent un appel téléphonique les informant qu'une rixe est en train de ",dégénérer,", place Ferrer, à Montbéliard. "
