sent_id,left_context,pivot,right_context
Rhap_M0024-1,"euh, il y avait donc une, euh, jeune fille qui regardait dans une boutique, apparemment une pâtisserie, qui semblait avoir faim, qui a profité de ce que le livreur s'éloigne pour, euh, voler un, une baguette, euh, a rencontré donc Charlot à ce moment-là, lui est ",rentrée, dedans. 
Rhap_D0006-3,il se trouve que dans les adresses qu'on m'avait ,données,", j'ai, euh, il y a deux rendez-vous que j'ai dû remettre parce que les gens vendaient, euh, euh, des biens de famille. "
Rhap_D0006-8,"je vois, euh, moi, la fac, ça m'a ",fait, beaucoup de bien. 
Rhap_D0006-9,ça m'a ,sorti, un petit peu de mon petit cocon du septième. 
Rhap_D0006-10,et ça m'a fait ,voir,… 
Rhap_D0006-12,"et, euh, ça m'a ",frappé," de voir que, euh, j'avais une amie, euh, qui vivait à vingt ans, euh, complètement autonome parce que, euh, ses parents sont divorcés et n'ont pas les moyens de faire vivre… "
Rhap_D0006-13,"euh, mh, des, d'autres gens qui venaient de, euh, qui venaient, euh, de l'étranger et, euh, qui pour pouvoir se ",payer,", euh, la petite prépa en plus pour réussir le concours, euh, devaient travailler le week-end chez Monoprix. "
Rhap_D0006-14,"ça, c'est des petites choses, euh, qui ont beaucoup joué et, euh, qui m'ont fait, euh, ",réaliser,", euh, vraiment ce que c'était que l'argent. "
Rhap_D0006-19,"enfin, vraiment cet ar~, avec cet argent-là, je me ",paye," maintenant quasiment tout, à part la nourriture et le logement. "
Rhap_D0006-61,"peu importe un peu, euh, les aspects dont je vous ai ",parlé,. 
Rhap_D0006-62,et il y en ,a," d'autres, au contraire, euh, qui, euh, qui ont, qui recherchent vraiment ce contact encore plus, qui ont fait… "
Rhap_D0006-102,je ,vais," pas vous, vous poser toutes mes questions sur l'équipement du quartier. "
Rhap_D0006-104,"les animaux, dans les, dans les quartiers de Paris, vous en ",pensez, quoi ici ? 
Rhap_D0006-108,"mais, euh, de plus en plus, je vois des gens qui sont respectueux et qui ramassent, qui, qui prennent leur chien, qui les font ",faire," leurs besoins dans, dans le trottoir, pas sur le trottoir justement. "
Rhap_M2006-22,"alors, avant d'aborder ce qui peut en sortir, je vous ",propose," de voir où, quand et comment cela va se passer avec vous, Jean-François Achilli. "
Rhap_M2006-32,vous vous ,trouvez, au Gosier. 
Rhap_D1003-35,"et, euh, jusque, jusqu'à la première justement où après on m'a ",dit," tu, tu iras pas en S. "
Rhap_D1003-36,"j'ai, euh, j'ai ga~, j'ai, j'en ai ",gardé, un très mauvais souvenir. 
Rhap_D0009-4,"ben, les chaises, il ",faut, me les donner. 
Rhap_D0009-11,faut que tu me les ,donnes,. 
Rhap_D0009-24,"et ils nous les, ils te les ",prennent,. 
Rhap_D0009-37,"et même, parfois, je me suis ",demandé," si c'était pas des, des vers qui s'étaient introduits dedans. "
Rhap_D0009-42,"ouais, non, mais tu me les ",redonnes,. 
Rhap_D0009-69,"alors, pour le refaire, tu me ",dis," qu'il faudrait que j'aille vers Isigny, Ducey. "
Rhap_D0009-74,"alors, ils me ",referaient, l'assise ? 
Rhap_D0009-75,mais est-ce qu'il faut que je lui ,dise, aussi les accoudoirs ? 
Rhap_D0009-81,est-ce que lui peut me le ,recouvrir, en même temps ? 
Rhap_D0009-93,"est-ce que c'est, est-ce que c'est moi qui p~, est-ce que je peux sau~, lui ",amener, le tissu ? 
Rhap_D0009-97,faudrait que tu me ,dises, aussi les teintes que je peux mettre là-dessus. 
Rhap_D0009-152,je me ,disais,", j'irai peut-être à Vire. "
Rhap_M0010-10,"et en face, normalement, il devrait y ",avoir, la gare. 
Rhap_D0020-8,mais il me ,semble," que le plus, géographiquement, le plus simple, c'est de, de, de faire cet angle droit par la, par la place, euh, en face de la Préfecture. "
Rhap_D2007-10,on m'a ,dit, tu as l'antenne un mois. 
Rhap_D2007-65,"et toi, ça t'est déjà ",arrivé, de faire sortir un amant ou une maîtresse par la fenêtre en catastrophe ? 
Rhap_D2007-82,je croyais que le fait de t'habiller comme moi te ,rendrait, plus sincère. 
Rhap_D2007-93,ça t'est déjà ,arrivé," de dire ciel, mon mari, toi en entendant la porte que… "
Rhap_D2005-25,"et faire avancer le savoir ou faire avancer la littérature ou créer des, des choses qui durent et qui servent, euh, m'a ",paru, être essentiel. 
