sent_id	left_context	pivot	right_context
FQB_CAF-2	Puis-je 	avoir	 une aide au logement ? 
FQB_CAF-3	Quelles démarches dois-je effectuer pour 	avoir	 droit à une aide au logement ? 
FQB_CAF-3	Quelles démarches dois-je 	effectuer	 pour avoir droit à une aide au logement ? 
FQB_CAF-7	Quels sont les revenus pris en compte pour 	calculer	 mon aide au logement ? 
FQB_CAF-9	Puis-je bénéficier d'une aide au logement si je 	loue	 un logement appartenant à un membre de ma famille ? 
FQB_CAF-11	Je déménage, vais-je continuer à 	toucher	 le même montant d'aide au logement ? 
FQB_CAF-13	Je n'arrive plus à payer mon loyer ou mon prêt, la Caf peut elle m'	aider	 ? 
FQB_CAF-13	Je n'arrive plus à 	payer	 mon loyer ou mon prêt, la Caf peut elle m'aider ? 
FQB_CAF-15-pre	Je suis étudiant et je cherche une aide pour 	payer	 mon logement. 
FQB_CAF-15-pre	Je suis étudiant et je 	cherche	 une aide pour payer mon logement. 
FQB_CAF-16	Comment la Caf peut-elle m'	aider	 ? 
FQB_CAF-20	Puis-je bénéficier d'une aide au logement si je 	loue	 un logement appartenant à un membre de ma famille ? 
FQB_CAF-21	Quelles démarches dois-je effectuer pour 	demander	 et recevoir une aide au logement ? 
FQB_CAF-21	Quelles démarches dois-je 	effectuer	 pour demander et recevoir une aide au logement ? 
FQB_CAF-29-pre	Je quitte mon logement durant les vacances d'été pour le 	reprendre	 en septembre. 
FQB_CAF-29-pre	Je 	quitte	 mon logement durant les vacances d'été pour le reprendre en septembre. 
FQB_CAF-30	Dois-je 	faire	 une nouvelle demande ? 
FQB_CAF-31-pre	Je vais devenir salarié et je 	garde	 le même logement. 
FQB_CAF-32	Vais-je continuer à 	percevoir	 l'aide au logement étudiant ? 
FQB_CAF-34		Ai	-je droit à l'aide au logement étudiant ? 
FQB_CLEF03-5	Combien d'étages 	ont	 les tours jumelles ? 
FQB_CLEF03-6	Où la troupe "FreightTrain Shakespeare" 	présente	-t-elle "Henry V" ? 
FQB_CLEF03-10	Dans combien de pays Greenpeace 	a	-t-elle des agences ? 
FQB_CLEF03-11	Quel succès d'Elvis Presley Gilmore a-t-il 	chanté	 ? 
FQB_CLEF03-12	Dans quel pays 	trouve	-t-on les concours buzkhashi ? 
FQB_CLEF03-13	Qui a 	remporté	 un titre de champion de boxe à l'échelle de l'état en 1990 ? 
FQB_CLEF03-14	Quel montant une commission de transport de comté en Californie a-t-elle 	consacré	 pour l'achat de téléphones destinés à des handicapés ? 
FQB_CLEF03-15	À quelle époque Gunnar Myrdal a-t-il 	écrit	 "Le dilemme américain" ? 
FQB_CLEF03-18	Combien de condoms a-t-on 	vendu	 au Japon en 1991 ? 
FQB_CLEF03-19	Quel parti Occhetto 	dirigeait	-il ? 
FQB_CLEF03-21	Qui a 	peint	 "Le hurlement" ? 
FQB_CLEF03-23	Combien y 	a	-t-il de mégaoctets dans un gigaoctet ? 
FQB_CLEF03-24	Combien d'îles 	forment	 l'Indonésie ? 
FQB_CLEF03-26	Quelle substance radioactive a-t-on 	injectée	 à Eda Charlton en 1945 ? 
FQB_CLEF03-27	Qui a 	inventé	 la radio ? 
FQB_CLEF03-28	Quel est le nom de la compagnie qui a rappelé un grand nombre de voitures afin de 	régler	 des problèmes mécaniques ? 
FQB_CLEF03-28	Quel est le nom de la compagnie qui a 	rappelé	 un grand nombre de voitures afin de régler des problèmes mécaniques ? 
FQB_CLEF03-29-inf		Donner	 le nom d'un politicien communiste chinois. 
FQB_CLEF03-34	Combien d'actes de piraterie routière a-t-on 	recensé	 à Los Angeles en 1991 ? 
FQB_CLEF03-36	À quel moment l'invasion de la Baie des Cochons a-t-elle 	eu	 lieu ? 
FQB_CLEF03-39	Qui a 	fondé	 les services de santé FHP ? 
FQB_CLEF03-41	Quelle compagnie 	produit	 des cigarettes avec ce qui est appelé le Y-1 ? 
FQB_CLEF03-42	À quelle fleur la Première Dame Hillary Rodham Clinton a-t-elle 	légué	 son nom ? 
FQB_CLEF03-44	À quel endroit a-t-on 	utilisé	 les avions militaires Strike Eagles en 1990 ? 
FQB_CLEF03-46	Que 	signifie	 "kain ayinhore" ? 
FQB_CLEF03-50	À quelle date a-t-on 	approuvé	 la Loi sur les armes à feux ? 
FQB_CLEF03-56	Quel autre nom 	donne	-t-on à la "maladie de la vache folle" ? 
FQB_CLEF03-57	Quel est l'état indien qui 	a	 le plus grand nombre d'habitants ? 
FQB_CLEF03-58-inf		Donner	 le titre d'un poème composé par Mussorgsky. 
FQB_CLEF03-60	Qui John J. Famalaro est-il accusé d'avoir 	tué	 ? 
FQB_CLEF03-61	À quelle époque la Guerre du Golfe a-t-elle 	eu	 lieu ? 
FQB_CLEF03-65-inf		Donner	 le titre d'une chanson de Nirvana. 
FQB_CLEF03-66	Quel nom 	portait	 les anciens services secrets en Albanie ? 
FQB_CLEF03-69	Où a 	eu	 lieu la Coupe d'Amérique en 1991 ? 
