sent_id,left_context,pivot,right_context
FQB_CAF-10,"Je suis en colocation, ",puis,-je bénéficier d'une aide au logement ? 
FQB_CAF-11,"Je déménage, ",vais,-je continuer à toucher le même montant d'aide au logement ? 
FQB_CAF-14,"Ma situation familiale ou professionnelle change, ",est,-ce que mon aide au logement sera modifiée ? 
FQB_CLEF03-6,"Où la troupe """"FreightTrain Shakespeare"""" ",présente,"-t-elle """"Henry V"""" ? "
FQB_CLEF03-199,"Qui a dit : """"",Laissez," Yeltsin prendre sa vodka et la Tchétchénie obtenir sa liberté"""" ? "
FQB_INSEE-21,"Un de mes enfants loge dans une autre ville pour ses études, ",doit,-il remplir un bulletin individuel ? 
FQB_INSEE-22,"Mon conjoint est absent pendant la semaine pour raisons professionnelles, ",doit,-il remplir un bulletin individuel ? 
FQB_INSEE-23,"J'ai la garde alternée de mes enfants, ",dois,-je remplir un bulletin individuel pour eux ? 
FQB_Impots-1,"J'ai perdu mon avis d'imposition, ",puis,-je obtenir un duplicata ? 
FQB_Impots-19,"Je suis célibataire et apprenti, ",ai,-je droit à la prime pour l'emploi ? 
FQB_Impots-21,"Je suis célibataire, divorcé, séparé ou veuf et je n'ai plus d'enfant à charge : ",puis,-je bénéficier d'une ½ part supplémentaire ? 
FQB_Impots-31,"Si quelqu'un vient travailler chez moi, ",ai,-je droit à une réduction d'impôt ? 
FQB_Impots-51,"J'ai fait construire une maison, ",ai,-je droit à une exonération de taxe foncière ? 
FQB_Impots-56,"Je suis non imposable à l'impôt sur le revenu, ",vais,-je payer une taxe d'habitation 
FQB_Impots-57,"Je perçois le RSA, ",dois, je payer ma taxe d'habitation ? 
FQB_Impots-60,"Je n'ai pas de téléviseur mais un ordinateur avec une carte télévision, ",dois,-je payer la contribution à l'audiovisuel public ? 
FQB_Impots-64,"J'ai réalisé une plus-value sur la vente d'un logement qui n'est pas ma résidence principale, ",ai,-je droit à des abattements ? 
FQB_Impots-65,"Je vais vendre une maison, ",vais,-je payer un impôt ? 
FQB_Impots-66,"J'ai un impôt à payer sur une plus-value immobilière, ",puis,-je déduire les travaux effectués dans ce logement ? 
FQB_Impots-71,"Comment puis-je, en tant que particulier, ",obtenir, un certificat (ou quitus fiscal) lorsque j'ai acheté un véhicule dans un pays de l'union européenne ? 
FQB_PoleEmploi-11,"Vous avez remboursé un trop perçu, ",devez,-vous le déduire ? 
FQB_PoleEmploi-30,Y - ,a,-t-il des situations d'emploi qui autorisent des critères apparemment discriminatoires ? 
FQB_TREC-fr-10-imp,"Nommez le créateur du soulier qui a entraîné des millions d'imitations en plastique, ",connues," sous le noms de """"souliers Jelly"""". "
FQB_TREC-fr-19,"Qui était chef de la secte des davidiens, ",confrontée, par le FBI à Waco (Texas) en 1993 ? 
FQB_TREC-fr-62,"Quel est le nom de la maladie neurologique chronique auto-immunitaire qui attaque l'enveloppe entourant les cellules nerveuses, ",causant, ainsi une perte graduelle du mouvement dans le corps ? 
FQB_TREC-fr-138,"Comment nomme-t-on le processus normal chez tout être vivant, y compris chez les êtres humains, par lequel des cellules sont programmées à se """"",suicider, ? 
FQB_TREC-fr-609,"Quand """"la Grande dépression"""" ",eut,-elle lieu ? 
FQB_TREC-fr-873,"Le """"Kentucky Horse Park"""" ",est, près de quelle ville américaine ? 
FQB_TREC-fr-1304,Quel président américain est apparu dans l'émission Laugh-In (,Rions,) ? 
FQB_TREC-fr-1312,"Quel représentant du Congrès, originaire du Texas, ",siège, sur le Comité des Forces armées ? 
FQB_TREC-fr-1695,"De quelle race était le cheval de Roy Roger, ",nommé, Trigger ? 
