sent_id,left_context,pivot,right_context
FQB_CAF-6,à ,partir, de quand puis-je bénéficier d'une aide au logement ? 
FQB_CAF-8,à ,partir, de quand puis-je bénéficier d'une aide au logement ? 
FQB_CAF-11,Je ,déménage,", vais-je continuer à toucher le même montant d'aide au logement ? "
FQB_CAF-12,"Mon loyer augmente, mon aide au logement va-t-elle ",augmenter, aussi ? 
FQB_CAF-12,Mon loyer ,augmente,", mon aide au logement va-t-elle augmenter aussi ? "
FQB_CAF-14,"Ma situation familiale ou professionnelle change, est-ce que mon aide au logement sera ",modifiée, ? 
FQB_CAF-14,Ma situation familiale ou professionnelle ,change,", est-ce que mon aide au logement sera modifiée ? "
FQB_CAF-21,Quelles démarches dois-je effectuer pour demander et ,recevoir, une aide au logement ? 
FQB_CAF-25,à ,partir, de quand puis-je bénéficier d'une aide au logement ? 
FQB_CAF-28,Comment est ,calculée, mon aide au logement si je vis en couple ? 
FQB_CLEF03-2,Quand le cardinal Juan Jesus Posadas Ocampo est-il ,mort, ? 
FQB_CLEF03-9,Où Richard Zwetchkenbaum ,travaille,-t-il ? 
FQB_CLEF03-25,Quand le mur de Berlin a-t-il été ,construit, ? 
FQB_CLEF03-40,Où est ,né, Guillermo Ortiz ? 
FQB_CLEF03-49,Où Raymond Pettibon ,travaille,-t-il ? 
FQB_CLEF03-74,Comment Vitas Gerulaitis est-il ,mort, ? 
FQB_CLEF03-78,Où le directeur Michelangelo Antonioni est-il ,né, ? 
FQB_CLEF03-83,Quelle est l'abréviation ,connue, du fonds des Nations Unis consacré aux enfants ? 
FQB_CLEF03-86,Où le plan de Mulberry a-t-il été ,stipulé, ? 
FQB_CLEF03-114,Où Irving Mitchell Felt est-il ,décédé, ? 
FQB_CLEF03-138,Où la chanteuse Julie Kelly ,enseigne,-t-elle ? 
FQB_CLEF03-143,Quand Kellie O'Sullivan a-t-elle été ,kidnappée, ? 
FQB_CLEF03-178,Quand Shapour Bakhtiar est-il ,mort, ? 
FQB_CLEF03-182,"Quand le """"Pike"""" a-t-il ",fermé, ? 
FQB_INSEE-1,Quand l'agent recenseur ,passe,-t-il ? 
FQB_INSEE-9,Est-il obligatoire de ,répondre, ? 
FQB_Impots-3,Je constate une erreur dans le calcul de mon impôt sur le revenu : comment procéder pour que celle-ci soit ,corrigée, ? 
FQB_Impots-3,Je constate une erreur dans le calcul de mon impôt sur le revenu : comment ,procéder, pour que celle-ci soit corrigée ? 
FQB_Impots-6,"Je veux me mensualiser, comment dois-je ",faire, ? 
FQB_Impots-6,Je veux me ,mensualiser,", comment dois-je faire ? "
FQB_Impots-9,Peut-on se ,mensualiser, pour régler ses contributions sociales ? 
FQB_Impots-15,"Je viens de déménager et, je n'ai pas reçu mon chèque pour la prime pour l'emploi, comment ",faire, pour l'obtenir ? 
FQB_Impots-15,Je viens de ,déménager," et, je n'ai pas reçu mon chèque pour la prime pour l'emploi, comment faire pour l'obtenir ? "
FQB_Impots-20,Je viens de ,déménager,", quelles démarches dois-je effectuer auprès des services fiscaux ? "
FQB_Impots-25,Comment déclarer les revenus provenant de la location d'un logement ,meublé, ? 
FQB_Impots-29,"Des travaux ont été réalisé dans ma résidence principale, je sais que le crédit d'impôt est ",limité,", quel est le montant maximum ? "
FQB_Impots-40,Comment consulter et ,imprimer, les avis de taxe foncière ou de taxe d'habitation de toutes mes résidences ? 
FQB_Impots-68,Que faire si vous êtes ,exonéré, ? 
FQB_PoleEmploi-11,Vous avez remboursé un trop ,perçu,", devez-vous le déduire ? "
FQB_PoleEmploi-26,Pourquoi vos codes ne sont-ils pas ,reconnus, ? 
FQB_TREC-fr-15,Quand fut ,construite, la voie ferrée du train léger Docklands de Londres ? 
FQB_TREC-fr-31,Où est ,né, Ulysses S. Grant ? 
FQB_TREC-fr-34,Où est ,enterrée, l'actrice Marion Davies ? 
FQB_TREC-fr-38,Où est ,né, George Washington ? 
FQB_TREC-fr-54,Quand Nixon est-il ,mort, ? 
FQB_TREC-fr-57,Quel est l'acronyme du système qui évalue l'efficacité de l'air ,climatisé, ? 
FQB_TREC-fr-72,Quand la version originale de l'émission Howdy Doody a-t-elle cessé d'être ,diffusée, ? 
FQB_TREC-fr-85,Quel ancien membre du Ku Klux Klan a remporté un poste ,élu, aux États-Unis ? 
FQB_TREC-fr-103,Combien de gens sont morts lorsque l'Estonia a ,coulé, en 1994 ? 
FQB_TREC-fr-109,Où Buzz Aldrin veut-il construire une station spatiale permanente et ,habitée, ? 
FQB_TREC-fr-114,Le nouveau matériau de carbone ,vitrifié, inventé par l'Institut de Tokyo pour la technologie est combien de fois plus résistant que celui fait de cellulose ? 
FQB_TREC-fr-130,Quand le Yémen a-t-il été ,réunifié, ? 
FQB_TREC-fr-133,"Comment nomme-t-on la technique par laquelle l'on sème certaines plantes dans un sol contaminé aux métaux toxiques afin que ces plantes ingèrent ces métaux, qu'elles soient ",récoltées,", puis que les métaux soient recouvrés à fins de recyclage ? "
FQB_TREC-fr-138,"Comment nomme-t-on le processus normal chez tout être vivant, y compris chez les êtres humains, par lequel des cellules sont programmées à se """"",suicider, ? 
FQB_TREC-fr-138,"Comment nomme-t-on le processus normal chez tout être vivant, y ",compris," chez les êtres humains, par lequel des cellules sont programmées à se """"suicider"""" ? "
FQB_TREC-fr-151,Où est ,mort, Dylan Thomas ? 
FQB_TREC-fr-174,Quand Jaco Pastorius est-il ,décédé, ? 
FQB_TREC-fr-175,Quand Beethoven est-il ,décédé, ? 
FQB_TREC-fr-184,Quand la Reine Victoria est-elle ,née, ? 
FQB_TREC-fr-185,Quand s'est ,déroulée, la bataille de la Somme ? 
FQB_TREC-fr-187,Où a été ,assassiné, Lincoln ? 
FQB_TREC-fr-188,Quand l'amendement accordant le suffrage aux femmes a-t-il été ,ratifié, ? 
FQB_TREC-fr-190,Où est se ,trouve, South Bend ? 
FQB_TREC-fr-191,Où est ,né, Harry Truman ? 
FQB_TREC-fr-198,Comment est ,mort, Socrate ? 
FQB_TREC-fr-234,Qui a construit le premier avion pouvant ,voler, ? 
FQB_TREC-fr-240,Il y a combien d'années que le vaisseau Titanic a ,coulé, ? 
FQB_TREC-fr-240,Il y ,a, combien d'années que le vaisseau Titanic a coulé ? 
FQB_TREC-fr-252,Quand fut ,inventée, la première toilette à chasse ? 
FQB_TREC-fr-262,Quel est le nom de la dynastie japonaise ayant ,régné, le plus longtemps ? 
FQB_TREC-fr-263,Quand est ,né, Babe Ruth ? 
FQB_TREC-fr-266,Où est ,né, Pythagore ? 
FQB_TREC-fr-273,Qui fut le tout premier président américain à ,démissionner, ? 
FQB_TREC-fr-285,Quand la première voie ferrée reliant la côte est à la côte ouest fut-elle ,complétée, ? 
FQB_TREC-fr-289,John C. Calhoun et Henry Clay sont ,connus, comme étant qui ? 
FQB_TREC-fr-291,Quand la période carolingienne ,débuta,-t-elle ? 
FQB_TREC-fr-315,Pourquoi les autruches ne peuvent-elles pas ,voler, ? 
FQB_TREC-fr-321,Où fut ,fondée, la compagnie De Beers ? 
FQB_TREC-fr-330,"Quand le """"Slinky"""" fut-il ",inventé, ? 
FQB_TREC-fr-336,Quand la compagnie Microsoft fut-elle ,établie, ? 
FQB_TREC-fr-350,Combien de violons stradivarius furent ,fabriqués, ? 
FQB_TREC-fr-382,Quand ,vécu, Mahomet ? 
FQB_TREC-fr-390,Où est ,né, John Adams ? 
FQB_TREC-fr-422,Quand la princesse Diana et le prince Charles se sont-ils ,mariés, ? 
FQB_TREC-fr-435,Comment Bob Marley est-il ,mort, ? 
FQB_TREC-fr-440,Où est ,né, Poe ? 
FQB_TREC-fr-441,Quel roi s'est ,vu, forcé d'accepter la Magna Carta ? 
FQB_TREC-fr-459,Quand John D. Rockefeller est-il ,né, ? 
FQB_TREC-fr-472,Quand la Guerre civile américaine s'est-elle ,terminée, ? 
FQB_TREC-fr-507,Quand a ,commencé, la loterie californienne ? 
FQB_TREC-fr-509,Quand Beethoven est-il ,né, ? 
FQB_TREC-fr-520,Quand fut ,produite, la première Barbie ? 
FQB_TREC-fr-524,Où s'est premièrement ,développé, le wicca ? 
FQB_TREC-fr-527,Où a été ,établie, la NFL ? 
FQB_TREC-fr-538,Quand fut ,inventé, le code à barres ? 
FQB_TREC-fr-541,Quelle était la raison d',être, du projet Manhattan ? 
FQB_TREC-fr-547,Quand fut ,construit, le barrage Hoover ? 
FQB_TREC-fr-551,Quel est le nom de la peinture de Michel-Ange qui représente deux mains dont les doigts se ,touchent, ? 
FQB_TREC-fr-556,Combien de copies d'un album doivent être ,vendues, afin que celui-ci soit un disque d'or ? 
FQB_TREC-fr-588,Quand a ,commencé, la Première Guerre mondiale ? 
FQB_TREC-fr-593,Quand a été ,réalisé, le film Caligula ? 
FQB_TREC-fr-601,Quand ,vécut, l'homme de Néanderthal ? 
FQB_TREC-fr-608,Quand Nostradamus est-il ,né, ? 
FQB_TREC-fr-612,Qui a créé la bande ,dessinée, intitulée Garfield ? 
FQB_TREC-fr-615,Quel jour est ,connu," comme étant le """"jour national de la prière"""" ? "
FQB_TREC-fr-633,Combien de temps ,vit, le bernard-l'hermite ? 
