sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
n01009054,"« Nous avons demandé à d'autres pays de nous aider à remplir le zoo de différentes espèces d'animaux, y ",compris, d'un porc » a indiqué Saqib. ,23,compris,comprendre,VERB,VBN,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,22,fixed,_,_,5
n01051006,Le tératome sacro-coccygien est une tumeur qui se développe avant la naissance et qui progresse à ,partir, du coccyx. ,17,partir,partir,VERB,VB,VerbForm=Inf,16,fixed,_,_,1
n01054017,"De nombreuses personnes, y ",compris," des groupes indigènes, allèguent qu'ils banalisent la culture des Premières Nations. ",6,compris,comprendre,VERB,VBN,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,5,fixed,_,_,2
n01125030,Bien ,entendu,", la tendance tactile est étroitement liée à notre obsession croissante pour la fabrication d'objets. ",2,entendu,entendre,VERB,VBN,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,1,fixed,_,SpaceAfter=No,-1
w01045005,A ,partir," du seizième siècle, les Européens de passage dans la région des Caraïbes distinguèrent la « mer du Sud » (l'océan Pacifique, jusqu'au sud de l'isthme de Panama) et la « mer du Nord » (la mer des Caraïbes, jusqu'au nord du même isthme). ",2,partir,partir,VERB,VB,VerbForm=Inf,1,fixed,_,_,-1
w01053031,Etant ,donné," qu'Hérode se trouvait à Jérusalem à ce moment-là, Pilates décida d'y envoyer Jésus pour son jugement. ",2,donné,donner,VERB,VBN,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,1,fixed,_,_,0
w01065019,"Le rôle exact de ces mégalithes est toujours sujet à controverse, mais ils auraient constitué un « haut-lieu » cananéen à ",partir," du milieu de l'âge de bronze, autour de 1600 avant J.-C. ",23,partir,partir,VERB,VB,VerbForm=Inf,22,fixed,_,_,1
w01070034,"Quatre marques supplémentaires indiquent les déclinaisons minimales et maximales de la pleine lune, autrement ",dit, en été et en hiver. ,16,dit,dire,VERB,VBN,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,15,fixed,_,_,-1
w01091016,"Les bananes et les plantains, qui ont d'abord été domestiqués en Asie du Sud-Est, et très probablement en Papouasie-Nouvelle-Guinée, ont été domestiqués en Afrique il y ",a, peut-être 5 000 ans. ,32,a,avoir,VERB,VBC,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,30,fixed,_,_,1
w01100048,"L'île de Hong Kong a été cédée à la Grande-Bretagne, et certains ports, y ",compris," ceux de Shanghai et Guangzhou, ont été ouverts au commerce et à la résidence britannique. ",18,compris,comprendre,VERB,VBN,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,17,fixed,_,_,1
w01146099,Une théologie appropriée devra donc être construite compte ,tenu, de son objectif. ,9,tenu,tenir,VERB,VBN,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,8,fixed,_,_,1
n02074009,"Le mari de l’actuelle candidate à la Maison Blanche, Hillary Clinton, a gracié, le 20 janvier 2001, le dernier jour de sa présidence, un certain nombre de personnes, y ",compris, Rich. ,37,compris,comprendre,VERB,VBN,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,36,fixed,_,_,-1
n04006003,À ,partir," du 1er janvier, il y aura une augmentation de l'essence et du diesel. ",2,partir,partir,VERB,VB,VerbForm=Inf,1,fixed,_,_,-1
n05002004,"Pour la première fois au cours des six dernières années, le taux de chômage a chuté en dessous de 20%, et il y a plus de 600 000 personnes employées par rapport à il y ",a, un an. ,18,a,avoir,AUX,VBC,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,19,aux:tense,_,_,1
n05004025,Et en ce qui ,concerne," les parties dans quoi, dans les droits historiques ? ",5,concerne,concerner,VERB,VBC,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2,fixed,_,_,-1
w03005016,Il semble qu'à ,partir," du VIIIe siècle av. J.-C. apparaissent les cités, de petits territoires indépendants et politiquement structurés. ",5,partir,partir,VERB,VB,VerbForm=Inf,4,fixed,_,_,-1
w04004051,"La deuxième région royale des Pouilles et de la Calabre a ensuite été établie, y ",compris," le Samnium, certaines zones de la région Molise et de la basilique orientale. ",18,compris,comprendre,VERB,VBN,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,17,fixed,_,_,2
