sent_id,left_context,pivot,right_context
annodis.er_00005,"En 1953, les hauts fourneaux et fonderies de Cousances virent le jour, puis Jean Baudesson, maire échevin de Saint-Dizier, autorisé par lettres patentes d'Henri IV, installa à Marnaval- qui signifiait val ou vallée de la Marne ou bien en aval de la Marne-, une forge qui ",connut, son apogée au XIXe siècle. 
annodis.er_00005,"En 1953, les hauts fourneaux et fonderies de Cousances virent le jour, puis Jean Baudesson, maire échevin de Saint-Dizier, autorisé par lettres patentes d'Henri IV, installa à Marnaval- qui ",signifiait," val ou vallée de la Marne ou bien en aval de la Marne-, une forge qui connut son apogée au XIXe siècle. "
annodis.er_00005,"En 1953, les hauts fourneaux et fonderies de Cousances virent le jour, puis Jean Baudesson, maire échevin de Saint-Dizier, autorisé par lettres patentes d'Henri IV, ",installa," à Marnaval- qui signifiait val ou vallée de la Marne ou bien en aval de la Marne-, une forge qui connut son apogée au XIXe siècle. "
annodis.er_00005,"En 1953, les hauts fourneaux et fonderies de Cousances ",virent," le jour, puis Jean Baudesson, maire échevin de Saint-Dizier, autorisé par lettres patentes d'Henri IV, installa à Marnaval- qui signifiait val ou vallée de la Marne ou bien en aval de la Marne-, une forge qui connut son apogée au XIXe siècle. "
annodis.er_00008,Le maire a invité les membres du conseil à ,élaborer, le programme d'amélioration de la voirie communale et de la sécurité routière pour l'année 1999. 
annodis.er_00008,Le maire a ,invité, les membres du conseil à élaborer le programme d'amélioration de la voirie communale et de la sécurité routière pour l'année 1999. 
annodis.er_00009,Il a rappelé que plusieurs automobilistes ont quitté la chaussée à l'intersection de la RD192 et du chemin rural de la Vaux des Fossés et qu'il convient de ,modifier, le régime de priorité à cet endroit. 
annodis.er_00009,Il a rappelé que plusieurs automobilistes ont ,quitté, la chaussée à l'intersection de la RD192 et du chemin rural de la Vaux des Fossés et qu'il convient de modifier le régime de priorité à cet endroit. 
annodis.er_00017,"La présence d'une abondante forêt, fournissant l'indispensable combustible, liée à l'existence du minerai de fer exploitable à ciel ouvert, a ",incité," les hommes à créer"". "
annodis.er_00017,"La présence d'une abondante forêt, ",fournissant," l'indispensable combustible, liée à l'existence du minerai de fer exploitable à ciel ouvert, a incité les hommes à créer"". "
annodis.er_00020,"Cette exposition, comme devait conclure Roger Thiriot, ""n'a d'autre ambition que d'",apporter, un modeste témoignage sur le passé du tissu économique de la région. 
