Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
4777,17828,"«Il n'y a rien à reprocher aux joueurs, ils ont ",poussé,", on a tout tenté mais il manque un tout petit truc», lançait Raymond Domenech.",14.0,poussé,pousser,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,5.0,advcl,5:advcl,SpaceAfter=No,2.0
33248,125371,Lorsque l'environnement subit une détérioration aussi ,poussée,", il a besoin d'énormément de temps pour s'en remettre"""", a souligné le secrétaire général de l'ONU Ban Ki Moon, dans son message publié pour cette Journée.",8.0,poussée,pousser,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,6.0,acl,6:acl,SpaceAfter=No,2.0
46445,175193,Des recherches dans les archives de la ville assez ,poussées, ont mis permis de comprendre les raisons de ces gestes peu courants dans nos régions.,10.0,poussées,pousser,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,5.0,acl,5:acl,_,1.0
73819,278100,"Les habitants de Tournefeuille, Balma ou Labège n'ont certes pas majoritairement l'impression de vivre dans une de ces cités-dortoirs qui ont ",poussé," autour de Paris, Lyon ou d'autres grandes métropoles françaises.",27.0,poussé,pousser,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,24.0,acl:relcl,24:acl:relcl,_,1.0
75988,286169,Les Portugais ,poussent, pour égaliser avant la mi-temps mais la France résiste jusqu'à la pause.,3.0,poussent,pousser,VERB,VERB,Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
85614,321756,Est-ce cette proximité patronymique qui a ,poussé, le premier à s'inspirer de la méthode du second ?,8.0,poussé,pousser,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,4.0,acl:relcl,4:acl:relcl,_,1.0
86890,326901,Les coéquipiers de Frédéric Kanouté ,poussaient,", et réduisaient la marque par Luis Fabiano (70e), qui inscrivait son 7e but en championnat, avant d'être exclu, en compagnie de Diogo en fin de match (90e).",6.0,poussaient,pousser,VERB,VERB,Mood=Ind|Number=Plur|Person=3|Tense=Imp|VerbForm=Fin,0.0,root,0:root,SpaceAfter=No,1.0
145927,550620,L'entraînement était peut-être un peu moins ,poussé,", moins professionnalisé, mais c'était beaucoup d'entraînement et d'efforts.",8.0,poussé,pousser,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,SpaceAfter=No,1.0
156675,590839,Cela est dû au fait que l'arbre produit des toxines qui empêchent également toute autre plante de ,pousser, dessous.,19.0,pousser,pousser,VERB,VERB,VerbForm=Inf,13.0,xcomp,13:xcomp,_,1.0
161286,608146,"Et quand la puissance technique suit, par l'intermédiaire d'une vitesse d'animation assez bluffante et d'une modélisation des dégâts extrêmement ",poussée,", on ne peut que s'incliner et profiter du paysage.",25.0,poussée,pousser,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,21.0,acl,21:acl,SpaceAfter=No,1.0
164117,618952,Des spécialistes des soins intensifs procèdent à des examens cliniques neurologiques très ,poussés, qui sont complétés par des examens complémentaires confirmant l'absence d'irrigation du cerveau.,13.0,poussés,pousser,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,9.0,acl,9:acl,_,1.0
167405,631130,Une bonne centaine de mètres à ,pousser, et nous arrivons enfin au Ravito de la Tête du Pré de Saix.,7.0,pousser,pousser,VERB,VERB,VerbForm=Inf,3.0,acl,3:acl,_,2.0
176352,665167,"Cette note particulièrement élevée témoigne que Vista pourra fonctionner sans problème sur ce PC, et ce, même avec des jeux graphiquement ",poussés, ou des applications multimédia de pointe.,24.0,poussés,pousser,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,22.0,acl,22:acl,_,1.0
177729,670384,"L'existence d'un raisonnement, même ",poussé,", sur la réalité ou l'oniricité de la situation présente, ne permet donc pas de garantir la lucidité du rêveur.",8.0,poussé,pousser,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,5.0,acl,5:acl,SpaceAfter=No,1.0
