Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
8242,30745,"On a l'impression que nos députés et nos organisateurs sentent l'odeur du sang», ",glisse, le coloré député.,18.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,parataxis,2:parataxis,_,2.0
45834,172878,"Et leurs géniteurs en profitent: «Tu vois ce qu'il arrive quand on ment: on va en prison», ",glisse, la brune voisine à son petit fiston hirsute.,24.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,parataxis,5:parataxis,_,1.0
52820,199227,Son rôle est d'accrocher la botte pour éviter que l'éperon ,glisse, et descende en bas du talon.,13.0,glisse,glisse,VERB,VERB,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,9.0,ccomp,9:ccomp,_,1.0
57193,215162,Mais on apprécie tout cela d'un œil tout simplement parce que l'autre cherche à éviter les pièges qui sont partout : l'asphalte huileux ,glisse,", les virages sont secs, la circulation est chaotique (euphémisme) et surtout on roule à gauche.",27.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,19.0,acl:relcl,19:acl:relcl,SpaceAfter=No,1.0
79912,300507,A ce moment intervient une des caractéristiques du crayon et de la vitre support : le crayon ,glisse,", le clic est transformé par le système en drag & drop, un petit sens interdit s'affiche, qui vient conforter l'effet de panique précédent.",18.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,parataxis,5:parataxis,SpaceAfter=No,2.0
80278,301874,"Je suis de la génération Parc des Princes"""", ",glisse," l'ancien capitaine du XV de France, dont la carrière internationale s'acheva sur une déroute face à l'Afrique du Sud (52-10) le 22 novembre 1997.",11.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,parataxis,5:parataxis,_,2.0
83906,315386,"«Un Noir avait commis un crime contre une Blanche, ",glisse,-t-il dans la pénombre de son salon.,12.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,parataxis,5:parataxis,SpaceAfter=No,1.0
113663,428954,"Bien au chaud, quand la bise siffle, l'hiver me dit : """"c'est moi qui fait vibrer tes mâts, claquer ta toile ; je sens que ton habitat est une unité, un tout sur lequel je ",glisse," et, pour cette raison, je le respecte.",43.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin,39.0,acl:relcl,39:acl:relcl,_,1.0
124394,469895,"Si on ne va pas regarder quelque chose, on ne voit pas"""", ",glisse," le médecin, qui ajoute : le traumatisme à la tête """"ne pourrait pas"""" provenir d'une chute du corps sur les rochers.",17.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,13.0,parataxis,13:parataxis,_,1.0
155277,585663,"«Mon grand-père maternel, Emile Dupont, était Conseiller d'Etat», ",glisse, le jeune élu.,15.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,10.0,parataxis,10:parataxis,_,1.0
166896,629246,"En simple bois blanc, il peut être plaqué avec du formica pour que le rabot ",glisse, facilement.Ce gabarit ne permet d'obtenir que le premier angle à 60°.,17.0,glisse,glisse,VERB,VERB,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,9.0,advcl,9:advcl,_,1.0
171248,645918,"La résine se passe au pinceau, mais il faut l'épaissir pour quelle ne refuse pas (",glisse, pas) sur la cire de démoulage.,19.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,16.0,obj,16:obj,_,1.0
174849,659486,"Parfois, je reçois le courrier du médecin qui habite au même numéro que moi, mais du côté de Vellereille, ",glisse, Jean-Luc Delvigne.,23.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,parataxis,4:parataxis,_,2.0
182968,690370,"«Sortir de sa ligne une fois dans la face, c'est typiquement l'erreur à éviter», ",glisse," Mitch Tolderer, revoyant sur écran géant sa traversée hasardeuse en terrain rocailleux.",21.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,16.0,parataxis,16:parataxis,_,2.0
205174,774355,"Nous devrions demander une compensation de temps d'antenne», ",glisse, un radical.,12.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,parataxis,2:parataxis,_,1.0
207701,783474,"Le roller, ce n'est pas du manque - cela ",glisse," ; le pas, c'est ce qui s'enracine.",12.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,9.0,parataxis,9:parataxis,_,1.0
215972,814298,"Je pense qu'ils ont été très désagréablement surpris en l'apprenant"""", ",glisse, le chef du LAD.,16.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,parataxis,3:parataxis,_,3.0
235258,887063,"C'est un secret, ",glisse," Michel Ocelot, qui est aussi librettiste et auteur des chansons sur les musiques de Youssou N'Dour.",7.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,parataxis,5:parataxis,_,3.0
242620,914490,"Plus de chance, de réalisme, de motivation Appelez ça comme vous voulez"""", ",glisse," l'entraîneur des Rouge et Noir, Guy Novès.",18.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,parataxis,11:parataxis,_,2.0
251105,946112,"Pris par les glaces, le navire ",glisse, et s'élève pour retomber à sa place initiale lorsque son poids brise la glace.,8.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
259292,977333,"J'ai toujours eu la tête sur les épaules, et à l'époque je savais que je connaîtrais des moments moins ensoleillés"""", ",glisse," Imanol Harinordoquy, international en 2002, alors qu'il n'avait pas encore 22 ans.",26.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,parataxis,4:parataxis,_,1.0
261144,984365,"Dks : pomkucel> déjà quand ils ont présenté F3, en 1st personne avoir la vue qui ",glisse, ça annonçait le truc.,19.0,glisse,glisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,17.0,acl:relcl,17:acl:relcl,_,1.0
