Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
18568,69593,Cela concerne des terrains privés non ,bâtis,", à l'exception des cours et des jardins attenants aux terrains d'habitation (art. L 371-4 du Code des communes).",7.0,bâtis,bâtir,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,4.0,acl,4:acl,SpaceAfter=No,2.0
31339,118104,Vous êtes plutôt du genre solide et bien ,bâtie,.Votre visage respire la bonté.,9.0,bâtie,bâtir,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,6.0,conj,6:conj,SpaceAfter=No,1.0
40790,153815,AST Groupe est également aménageur de terrains à ,bâtir,", ce qui regroupe l'acquisition de parcelles de terrain, la division en plusieurs lots, et la viabilisation des parcelles pour être définies comme lotissement.",9.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,7.0,acl,7:acl,SpaceAfter=No,1.0
47676,179840,La valeur des permis de ,bâtir," délivrés par les villes en juillet dernier a baissé de 2,3% par rapport à juin.",6.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,4.0,acl,4:acl,_,1.0
58535,220144,Les immeubles bâtis ou non ,bâtis, utilisés pour les besoins de l'exploitation et appartenant à l'exploitant doivent figurer obligatoirement sur le tableau des immobilisations.,3.0,bâtis,bâtir,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
58536,220144,Les immeubles ,bâtis, ou non bâtis utilisés pour les besoins de l'exploitation et appartenant à l'exploitant doivent figurer obligatoirement sur le tableau des immobilisations.,3.0,bâtis,bâtir,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
69391,261995,"Tout au bout, en face de terrains à ",bâtir," en voie de viabilisation, un minuscule îlot est assailli par l'Atlantique.",10.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,8.0,acl,8:acl,_,2.0
70159,264815,"Les municipalités ont délivré pour 4,9 milliards $ de permis de ",bâtir," en juillet, soit 3 pour cent de moins que lors du mois précédent, a précisé l'agence fédérale.",12.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,10.0,acl,10:acl,_,1.0
79424,298701,La demande de permis de ,bâtir, devrait être déposée dans les semaines qui viennent.,6.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,4.0,acl,4:acl,_,1.0
85732,322144,"Déjà mal disposés, les citoyens ont vu d'un très mauvais oeil ce projet immobilier, dont la taille est la première incriminée : 237 terrains à ",bâtir," sur 42 hectares, cela correspond à un doublement des habitants du Beau Vallon.",29.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,27.0,acl,27:acl,_,2.0
90971,342722,A cause des parcelles non encore ,bâties," qui fournissent de l'herbe aux animaux, cette zone est un lieu de prédilection pour les bergers.",7.0,bâties,bâtir,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,4.0,acl,4:acl,_,1.0
105193,396951,Le capitaine a tranchéDes frais exorbitantsDes premiers pas mémorables au ZooUn cours d'eau détourné pour ,bâtir, une rueLe canard célébré à Lac-Brome!,17.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,15.0,advcl,15:advcl,_,1.0
112164,423292,Une fois ,bâti,", le PCA sera soumis à des tests unitaires ou globaux.",3.0,bâti,bâtir,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,8.0,advcl,8:advcl,SpaceAfter=No,1.0
119901,453110,Les riches auront-ils le temps d'émettre un communiqué indiquant la fortune qu'ils avaient réussi à ,bâtir, avant que le spectacle terrestre ne prenne fin ?,19.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,17.0,xcomp,17:xcomp,_,1.0
122489,462882,"Ne nous retournons donc pas trop sur notre passé récent, n'oublions rien, certes, mais aujourd'hui, il s'agit de ",bâtir," et je donne ainsi un avis très favorable, avec mon Groupe, à ce dossier.",25.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,23.0,xcomp,23:xcomp,_,1.0
123644,467276,Les municipalités canadiennes ont en effet délivré pour près de 5 milliards de dollars de permis de ,bâtir," en février dernier, une baisse considérable par rapport au mois précédent et à la moyenne mensuelle de l'an dernier.",18.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,16.0,acl,16:acl,_,1.0
138995,524519,"Un grand vin d'auteur, bien ",bâti, et qui pourra bénéficier d'une jolie garde.,8.0,bâti,bâtir,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,3.0,acl,3:acl,_,2.0
146579,552968,"Dans le même temps, les prix des terrains à ",bâtir," n'ont frémi que de 2,41 % au niveau national tandis qu'ils ont bondi de 24 % en Flandre et qu'ils ont reculé de 2,55 % en Wallonie, où les villas ont par ailleurs chuté de 15,79 %.",11.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,9.0,acl,9:acl,_,1.0
151356,571180,La cité ,bâtie," autour d'Angkor, qui fut la capitale de l'empire khmer entre le IXe et le XVIe siècle, s'étendait sur près de 3000 kilomètres carrés.",3.0,bâtie,bâtir,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
174956,659904,La valeur des permis de ,bâtir," a augmenté de 6,9 pour cent en mai à 13h22 HAE, le 6 juillet 2006.",6.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,4.0,acl,4:acl,_,1.0
176099,664170,La production de terrains à ,bâtir, apparaît nettement insuffisante au regard du rythme de construction actuel.,6.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,4.0,acl,4:acl,_,1.0
176450,665527,"Les murs, parfaitement ",bâtis,", sans contreforts, sont fort élevés.",5.0,bâtis,bâtir,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,2.0,acl,2:acl,SpaceAfter=No,1.0
177970,671281,Du bâtiment passons au terrain à ,bâtir," dénommé """" solar """" dans le Diccionario ideológico de la lengua española de Julio Casares (p. 778).",7.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,5.0,acl,5:acl,_,1.0
178807,674547,Même les structures bien ,bâties, vont subir des dégâts considérables.,5.0,bâties,bâtir,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,3.0,acl,3:acl,_,2.0
179825,678439,La ville s'est ,bâtie, autour d'un piton rocheux héritier du glacier d'Argelès-Gazost et sur lequel s'est construit le château.,5.0,bâtie,bâtir,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
181580,685420,Les sanglantes batailles pour conquérir la ville conduisent les Este à concevoir et ,bâtir," une enceinte de murailles pentagonale avec un fossé, faisant de Brescello une ville forteresse.",14.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,12.0,conj,12:conj,_,1.0
181852,686401,Alors les gens du pays découragèrent le peuple de Juda ; ils l'intimidèrent pour l'empêcher de ,bâtir, » Livre d'Esdras 4-1 à Esdras 4-4.,19.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,17.0,xcomp,17:xcomp,_,1.0
184851,697487,Ottawa -- La valeur des permis de ,bâtir," au Canada s'est établie à 6,03 milliards en octobre dernier, en hausse de 6,1 % par rapport à septembre.",8.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,6.0,acl,6:acl,_,1.0
204027,769856,"Concernant l'activité commerciale, Nexity enregistre un repli de 7% en volume et de 8% en valeur des réservations de logement neufs et lots de terrains à ",bâtir,", qui s'élèvent sur le trimestre à 2.763.",31.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,29.0,acl,29:acl,SpaceAfter=No,2.0
223334,842316,Une prévision ,bâtie, en faisant l'hypothèse que l'entreprise obtiendra bel et bien les hausses de tarifs promises par le gouvernement.,3.0,bâtie,bâtir,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
226177,853028,Mais les autorités locales achètent du terrain à ,bâtir, très bien situé et le mettent à disposition de familles de la région qui veulent se construire leur maison.,9.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,7.0,acl,7:acl,_,1.0
226978,856157,"Les attaques sont venues du camp écologiste, qui craint notamment de voir devenir de plus en plus floue la limite entre les zones à ",bâtir, et les périmètres où il est interdit de construire.,26.0,bâtir,bâtir,VERB,VERB,VerbForm=Inf,24.0,acl,24:acl,_,1.0
261877,987081,L'équipe ,bâtie, autour de Jay Jay Okocha (Capitaine) a du style.,3.0,bâtie,bâtir,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
265347,999961,"Les voyages de ces intrépides navigateurs les avaient emmenés jusqu'en Turquie et l'on pense que ce sont des chats du Lac de Van qui auraient eu leur préférence : solides, bien ",bâtis,", avec une fourrure imperméable, adaptée à toutes les saisons.",35.0,bâtis,bâtir,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,32.0,conj,32:conj,SpaceAfter=No,1.0
