Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
4153,15559,"Interrogé quelques heures plus tard sur ce projet de vente éventuelle d'un réacteur nucléaire EPR à la Libye, Nicolas Sarkozy, en vacances aux Etats-Unis, a ",démenti," formellement, disant à deux reprises que c'était """"faux"""".",30.0,démenti,démentir,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,_,2.0
16282,60847,"Les Occidentaux, Américains et Européens en tête, soupçonnent la République islamique, qui ",dément," vivement, de chercher à se doter de l'arme atomique sous couvert d'un programme énergétique civil.",16.0,dément,démentir,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,12.0,acl:relcl,12:acl:relcl,_,1.0
21354,79953,Le groupe dirigé par Patrick Le Lay s'est empressé de ,démentir, mercredi matin les rumeurs de presse qui le donnaient partant pour la reprise du leader de la presse informatique en France.,12.0,démentir,démentir,VERB,VERB,VerbForm=Inf,10.0,xcomp,10:xcomp,_,1.0
28431,106831,"Halo devrait par ailleurs constituer l'un des titres phares sur XBox, un soft dont on se demandait s'il sortirait un jour et dont certaines rumeurs, ",démenties," depuis, prétendaient qu'il ne serait disponible que sur la nouvelle console.",30.0,démenties,démentir,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,33.0,advcl,33:advcl,_,1.0
46456,175235,"Ni M. Tessier, ni M. Minc, contactés par l'AFP, n'ont souhaité confirmer ou ",démentir, cette information.,19.0,démentir,démentir,VERB,VERB,VerbForm=Inf,17.0,conj,17:conj,_,1.0
92171,347424,Tout au long des siècles la route reste active; c'est à elle surtout que Bosc Le Hard doit sa prospérité qui ne s'est jamais ,démentie,", pas plus sous les seigneurs que dans les temps modernes et en cette période contemporaine.""""",28.0,démentie,démentir,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,22.0,acl:relcl,22:acl:relcl,SpaceAfter=No,2.0
107805,406924,"Alors que le président d'Abkhazie affirme que """"deux drones géorgiens ont été abattus"""", Tbilissi """"",dément," catégoriquement"""".",20.0,dément,démentir,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,3.0
124108,468939,"L'Iran est un pays clair et transparent, où de telles activités de couverture n'ont pas lieu», a cependant ",démenti," Hamid Reza Asefi, porte-parole du ministère iranien des Affaires étrangères.",24.0,démenti,démentir,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,5.0,parataxis,5:parataxis,_,2.0
141811,535302,La direction de la PJ avait aussitôt ,démenti, et l'Intérieur menacé de le poursuivre en diffamation.,8.0,démenti,démentir,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
155305,585779,Mais le ministre syrien de l'Information Mehdi Dakhlallah a ,démenti,", imputant la responsabilité de l'attentat à """"l'intervention de pays étrangers au Liban"""".",11.0,démenti,démentir,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,SpaceAfter=No,2.0
169069,637645,"Cette version des faits n'a cependant jamais été confirmée, ni ",démentie,", de source officielle (10).",13.0,démentie,démentir,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,10.0,conj,10:conj,SpaceAfter=No,1.0
183692,693116,Le vice-Premier ministre israélien ,dément," : """"Israël n'a pas cette intention, a expliqué Shimon Peres.",5.0,dément,démentir,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
186815,704708,Les principales confédérations ont ,démenti, mais d'anciens syndicalistes ont dit dans la presse avoir connu ces pratiques.,5.0,démenti,démentir,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
202010,762162,Les Tigres ont ,démenti,", déclarant avoir infligé de """"lourdes pertes"""" à l'ennemi.",4.0,démenti,démentir,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,SpaceAfter=No,1.0
207036,780947,"Joint par l'AFP, le diplomate tchèque a aussitôt ",démenti,", déclarant: """"Je n'ai pas conscience d'avoir fait quelque chose de tel"""" et """"A aucun moment je n'ai pénétré dans une installation militaire, et encore moins en ai-je eu l'intention"""".",11.0,démenti,démentir,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,SpaceAfter=No,3.0
