Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
11617,43522,Le ministère de l'Agriculture avait en outre décidé dès vendredi dernier d'enfermer les volailles des élevages ,certifiés," biologiques, soit quelque 250 unités situées à travers le pays, tout en excluant les poulaillers de cette mesure.",19.0,certifiés,certifier,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,18.0,acl,18:acl,_,1.0
29040,109250,"Le terme """"",certifié," fait référence à la condition d'émission d'une ID numérique valide par un CA, dont l'ID numérique n'a pas été révoquée.",4.0,certifié,certifier,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,2.0,acl,2:acl,SpaceAfter=No,1.0
31034,116945,Un poste de professeur agrégé ou ,certifié, est à pourvoir par détachement à la direction des formations (direction générale) du CNED sur le site du Futuroscope à compter du 1er septembre 2002.,7.0,certifié,certifier,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,5.0,conj,5:conj,_,1.0
91227,343771,"Les tests de certifications continuent donc dans le laboratoire de Cetecom en Espagne, et les premiers produits ",certifiés, officiellement devraient voir le jour d'ici novembre/décembre 2005 C'est du moins les prévisions du WiMAX Forum.,19.0,certifiés,certifier,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,18.0,acl,18:acl,_,1.0
107260,404912,"Veuillez trouver ci-joint, une copie ",certifié, conforme de mon diplôme ainsi qu'une fiche individuelle d'état civil.,9.0,certifié,certifier,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,8.0,acl,8:acl,_,1.0
111061,419112,Le nom du domaine à ,certifier, (ex : www.societe.fr) Les coordonnées de l'entreprise La clé publique de l'entreprise (qui permet le chiffrement des informations),6.0,certifier,certifier,VERB,VERB,VerbForm=Inf,2.0,acl,2:acl,_,1.0
119426,451334,"Les enseignements sont assurés par des enseignants-chercheurs de l'Université, des enseignants agrégés et ",certifiés, ainsi que par des professionnels de l'industrie.,18.0,certifiés,certifier,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,16.0,conj,16:conj,_,1.0
123959,468484,"A la fin de l'année 1998, on dénombrait 19.767 ",certifiés, au niveau national dont 1.401 pour notre région soit 7% des certificats.,12.0,certifiés,certifier,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,10.0,obj,10:obj,_,1.0
157321,593256,La copie ,certifiée, conforme de la décision et un relevé de compte individuel de l'allocataire sont joints à la demande.,3.0,certifiée,certifier,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
176656,666341,"Pour obtenir leur certification biologique, les apiculteurs doivent installer leurs ruches à au moins trois kilomètres des cultures agricoles non ",certifiées," parce qu'on y utilise soit des pesticides ou des plantes OGM, soit les deux.",22.0,certifiées,certifier,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,19.0,acl,19:acl,_,3.0
247271,931832,"On n'a jamais eu de protestation de la part des parents"""", a ",certifié, le responsable syndical.,17.0,certifié,certifier,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,6.0,parataxis,6:parataxis,_,2.0
254182,957687,"Afin de renouer avec un cycle d'exploitation positif, Duc a déployé un nouveau plan commercial pour les gammes de produits en croissance (",certifiée,", halal, saisonnière, élaborée, ...) afin d'en dynamiser les ventes sur l'ensemble du territoire.",26.0,certifiée,certifier,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,24.0,acl,24:acl,SpaceAfter=No,1.0
