Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
2870,10796,"En règle générale, le PNAA roumain est un document bien ",structuré, facile à lire.,12.0,structuré,structurer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,10.0,acl,10:acl,_,1.0
3437,12867,Et c'est progressivement que le langage s'enrichit d'appropriations culturelles diversifiées et ,structurées, : une tête bien faite est une tête qui s'est organisée en tête bien pleine.,15.0,structurées,structurer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,13.0,conj,13:conj,_,1.0
17964,67340,"Enfin, elles ont rappelé une de leurs revendications principales : la mise en place d'une profession plus ",structurée,", par le biais de la création d'une interprofession volailles de chair.",20.0,structurée,structurer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,18.0,acl,18:acl,SpaceAfter=No,1.0
18589,69661,"C'est très intéressant d'écouter les experts dire que parfois, c'est l'appel d'offres, mais parfois, quand il n'y a que deux joueurs, une négociation bien ",structurée," peut assurer un meilleur prix au contribuable.""""",36.0,structurée,structurer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,34.0,acl,34:acl,_,3.0
19324,72470,"La lente dérive de la civilisation occidentale (""""dérive"""" dans le sens de la dérive des continents) vers une attitude de plus en plus scientifico-technique s'est ",structurée," autour d'une discipline particulière, la physique.",33.0,structurée,structurer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
20486,76830,"Mais quoi qu'il en soit, pour les communales prochaines, chaque parti politique bien ",structuré, et organisé doit et peut ambitionner de se tailler la part du lion.,17.0,structuré,structurer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,14.0,acl,14:acl,_,1.0
31975,120524,Chaque thème sera associé à des forums à l'arborescence très ,structurée, et à des questions à choix multiples dont l'objetif est d'encadrer les participants sans restreindre la liberté d'expression.,12.0,structurée,structurer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,10.0,acl,10:acl,_,1.0
33878,127651,Le code doit être facile à maintenir et correctement ,structuré, pour résister aux changements futurs.,10.0,structuré,structurer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,5.0,conj,5:conj,_,1.0
37816,142318,"En même temps, bien sûr, ce sentiment personnel tend partout à être traduit et ",structuré,", mis au profit de tel ou tel mouvement.",17.0,structuré,structurer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,15.0,conj,15:conj,SpaceAfter=No,2.0
44028,166091,"La langue créole est apparue dans les colonies esclavagistes au milieu du XVIIe siècle, elle s'est développée et ",structurée, au moment de l'importation massive d'esclaves vers 1660-1670.,21.0,structurée,structurer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,19.0,conj,19:conj,_,1.0
50186,189381,Les investigations ont mis en évidence l'existence d'une filière trans-nationale bien ,structurée," d'immigration clandestine de ressortissants irako-kurdes entre l'Irak et un certain nombre de pays du Nord de l'Europe"""", a expliqué le parquet de Paris.",14.0,structurée,structurer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,11.0,acl,11:acl,_,1.0
56143,211321,Deux appels à projets pour la constitution de Campus numériques ont été lancés en 2000 et 2001 pour soutenir et ,structurer, l'offre nationale de formation ouverte et à distance.,21.0,structurer,structurer,VERB,VERB,VerbForm=Inf,19.0,conj,19:conj,_,1.0
70146,264741,"Jusqu'à ce jour, l'archivage des messages électroniques était réalisé par l'utilisation de MailLink qui exportait, ",structurait, et réimportait directement les messages dans une base Alchemy.,21.0,structurait,structurer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,19.0,conj,19:conj,_,2.0
93620,353270,Si certaines pathologies ou certaines disciplines exigent une coordination plus ,structurée,", c'est aux médecins de terrain d'en définir les modalités localement et par la concertation.",11.0,structurée,structurer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,9.0,acl,9:acl,SpaceAfter=No,1.0
94493,356769,Les listes non ,structurées," faites au fil du texte à l'aide de séparateurs « | » (pipe) ou « • » (boulet) ne sont pas optimales, mais peuvent être admises quand le nombre d'élément est réduit (Une demi-douzaine au plus, par exemple).",4.0,structurées,structurer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
95942,362084,MINOS tribunaux de police MEP Mise en état permanente MESSAGE Ensemble de données ,structurées," et normalisées destinées à remplir une fonction précise, transmises et traitées par voie électronique.",14.0,structurées,structurer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,13.0,acl,13:acl,_,2.0
110286,416114,"Cette solution ' intelligente ' permettra aux créateurs, d'aller au-delà de la création et de véritablement gérer et ",structurer, leurs collections.,21.0,structurer,structurer,VERB,VERB,VerbForm=Inf,19.0,conj,19:conj,_,1.0
111631,421343,"Outre la fierté qu'il retire de cette révision, le gouvernement chinois va également pouvoir montrer une économie mieux ",structurée, et plus équilibrée à la communauté internationale et aux investisseurs étrangers.,21.0,structurée,structurer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,19.0,acl,19:acl,_,2.0
113203,427263,La vie culturelle Les activités culturelles aujourd'hui fortement ,structurées, sont le symbole de la collaboration entre le Service culturel de l'université et le CROUS.,9.0,structurées,structurer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,5.0,acl,5:acl,_,1.0
128052,483472,Le premier outil étant excessivement complexe et le second assez peu ,structuré,", Delphi apparut alors comme une alternative viable pour beaucoup de développeurs qui souhaitaient créer des programmes standard pour Windows.",12.0,structuré,structurer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,9.0,xcomp,9:xcomp,SpaceAfter=No,2.0
128590,485576,"Et le juge, en l'occurrence, c'est le peuple, celui des stades, bien ",structuré, autour des clubs et dans les ligues.,19.0,structuré,structurer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,14.0,acl,14:acl,_,1.0
171585,647249,Trois axes de développement pourraient permettre d'organiser et de ,structurer, l'intégration des contraintes environnementales : Le développement des marchés (France et international),11.0,structurer,structurer,VERB,VERB,VerbForm=Inf,8.0,conj,8:conj,_,1.0
173444,654217,S'applique bien au site dont le contenu est très riche ou difficile à ,structurer, (exemple de nuage de tags),15.0,structurer,structurer,VERB,VERB,VerbForm=Inf,13.0,xcomp,13:xcomp,_,1.0
184969,697903,C'est votre portail d'accès à Internet.La sélection de liens est une des plus importantes et des mieux ,structurées,", pour un public universitaire.",22.0,structurées,structurer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,18.0,conj,18:conj,SpaceAfter=No,2.0
191727,723304,"Car si mes vêtements sont amples, les coupes restent ",structurées," et cintrées à la taille, avec des décolletés et des drapés.",11.0,structurées,structurer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,10.0,xcomp,10:xcomp,_,1.0
195017,735558,"Les dossiers publics peuvent contenir des formulaires pour publier des informations, et des affichages pour rechercher et ",structurer, des informations.,19.0,structurer,structurer,VERB,VERB,VerbForm=Inf,17.0,conj,17:conj,_,1.0
195930,739097,"Informatica souligne que selon diverses estimations, 80% du contenu des entreprises serait sous forme de formats non ",structurés,", tels que des documents Word, Excel ou PDF.",20.0,structurés,structurer,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,18.0,acl,18:acl,SpaceAfter=No,1.0
206713,779895,Il est à noter qu'il nécessite un marché ,structuré," et régulé de telle sorte qu'on puisse y administrer, dans une certaine mesure, les prix de l'énergie et identifier un type d'acteur ou un échelon particulier sur lequel asseoir le mécanisme.",10.0,structuré,structurer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,9.0,acl,9:acl,_,1.0
222985,840772,C'est contraire à une procédure correctement ,structurée,", a-t-elle affirmé ce week-end.",8.0,structurée,structurer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,6.0,acl,6:acl,SpaceAfter=No,1.0
227914,859684,"Les bases de connaissances et systèmes cognitifs, quant à eux, abordent des domaines peu structurés par nature et développent tout un travail de modélisation pour mieux comprendre et ",structurer, ces domaines.,31.0,structurer,structurer,VERB,VERB,VerbForm=Inf,29.0,conj,29:conj,_,1.0
238945,900570,La gestion des approvisionnements des clients des grands groupes producteurs de biens de consommations impose une organisation logistique de plus en plus ,structurée, autour de quelques centres Européens de distribution.,23.0,structurée,structurer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,17.0,acl,17:acl,_,1.0
240941,908183,Ce service est destiné à promouvoir et ,structurer, les actions et les interventions visant à améliorer les conditions de vie et de travail des personnels de l'université.,8.0,structurer,structurer,VERB,VERB,VerbForm=Inf,6.0,conj,6:conj,_,1.0
243277,916952,Les différentes actions à venir s'inscrivent dans une réflexion maîtrisée et ,structurée, selon les phases définies ci-après : PHASE 0 : Cartographie du système d'information Stabilisation et optimisation des actions quotidiennes.,13.0,structurée,structurer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,11.0,conj,11:conj,_,2.0
