Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
1588,5862,"L'arrivée à la mairie de Saint-Sauveur, prévue aux alentours de 11 heures, est précédée d'une côte «très sélective», ",indique," Christiane Casalta, organisatrice de la manifestation.",26.0,indique,indique,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,17.0,parataxis,17:parataxis,_,1.0
3721,13945,"Ce projet de loi permettrait à l'Allemagne de se conformer à plusieurs traités internationaux, ",indique, le magazine.,17.0,indique,indique,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,parataxis,5:parataxis,_,1.0
4952,18460,"Le groupe prévoit que les investissements effectués notamment dans le forage et l'évaluation """"soutiendront la croissance d'Halliburton à l'international"""", ",indique, le communiqué.,26.0,indique,indique,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,parataxis,3:parataxis,_,1.0
5999,22145,"Sur le premier semestre 2008, le pouvoir d'achat du revenu des ménages serait moins vigoureux"""", car il serait notamment """"affecté par l'inflation"""", ",indique, la note de conjoncture de l'Insee publiée jeudi.,32.0,indique,indique,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,18.0,parataxis,18:parataxis,_,3.0
6289,23325,"La Géorgie profite de la Coupe du monde de rugby 2007 en France pour mener une campagne publicitaire afin de développer le potentiel touristique du pays, ",indique, l'agence News-Georgia.,28.0,indique,indique,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,parataxis,3:parataxis,_,1.0
6515,24315,"Un accord a été conclu hier entre la Thaïlande et le Vietnam, en vue de rassembler leurs efforts pour contenir et contrôler la grippe aviaire, ",indique, une dépêche de l'agence Xinhua.,28.0,indique,indique,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,parataxis,5:parataxis,_,1.0
6773,25297,"Les enfants peuvent en outre bénéficier d'un «boni non-fumeur», ",indique, M. Vézina.,14.0,indique,indique,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,parataxis,3:parataxis,_,1.0
7211,26967,"«Ce n'est qu'une première étape, on peut envisager d'aller plus loin», ",indique," Philippe Leroy, sans prétendre proposer des formation à l'ensemble des professeurs de gestion de France.",19.0,indique,indique,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,parataxis,11:parataxis,_,3.0
10814,40479,"La Régie n'a pas juridiction dans ce domaine"""", ",indique, M. Méthé.,12.0,indique,indique,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
11575,43412,"Nous avons alors pu valider pré-industriellement notre technique"""", ",indique," Nicolas Mermod, de l'Institut de biotechnologie.",11.0,indique,indique,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,parataxis,4:parataxis,_,1.0
