Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
5896,21803,"Metzingen est une ville dans l'état (Land) allemand de Bade-Wurtemberg, la ville ",compte, environ 21.983 habitants.,19.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,advcl,4:advcl,_,1.0
8551,31901,"Pour la présidente de l'Ordre des infirmières Gyslaine Desrosiers, ce qui ",compte, c'est d'améliorer l'accès aux services de première ligne pour les citoyens.,14.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,12.0,acl:relcl,12:acl:relcl,_,1.0
17561,65849,Les navettes diplomatiques de Condoleezza Rice pour tenter d'enrayer le conflit au Liban tranchent singulièrement avec la doctrine des faucons américains pour qui seule la force ,compte, (LT du 24.07.06).,28.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,21.0,acl:relcl,21:acl:relcl,_,1.0
18177,68105,"Pour autant, l'immigration ne sera pas absente de sa campagne présidentielle: """"c'est un sujet qui ",compte,", parce que la stratégie d'immigration d'un pays, c'est l'identité de ce pays à trente ans"""", a-t-il ajouté.",21.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,19.0,acl:relcl,19:acl:relcl,SpaceAfter=No,1.0
22203,83149,"Le dollar se stabilisait lundi matin face à l'euro, après avoir nettement reculé en fin de semaine dernière, sur un marché qui ",compte, de moins en moins sur un relèvement des taux d'intérêt américains mardi.,26.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,24.0,acl:relcl,24:acl:relcl,_,1.0
23352,87791,"C'est une copie de G turismo et une copie bas de game, alors ça fait bien trop sur-réel et les contrôles on s'en fou c'est un sujet box alors seul la qualité visuelle ",compte,", le reste cé juste de la foutaise.",38.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,31.0,acl,31:acl,SpaceAfter=No,1.0
30867,116417,C'est la qualité et non la quantité qui ,compte,"», a lancé Laurier Busque, le candidat du Parti vert du Canada dans le comté de Richmond-Arthabaska qui a procédé à son lancement de campagne jeudi midi au cégep de Victoriaville.",10.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,dep,4:dep,SpaceAfter=No,3.0
33352,125724,"Dans les faits, ce qui ",compte,", c'est l'ambiance qui règne ici.",7.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,acl:relcl,5:acl:relcl,SpaceAfter=No,2.0
37119,139647,Une différence qui ,compte," peu, dans la mesure où les passagers doivent être enregistrés au moins une heure avant l'embarquement.",4.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,acl:relcl,2:acl:relcl,_,1.0
39212,147579,La seule question qui ,compte, est de savoir si la caution internationale donnée à la recherche d'une solution au conflit israélo-palestinien sera suffisante.,5.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,acl:relcl,3:acl:relcl,_,2.0
52188,196850,Ce n'est pas la mortalité qui ,compte," ici, hors quelques suicides.",8.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,dep,6:dep,_,1.0
58132,218647,Chaque minute ,compte,", a dit Philippe Couillard, ministre de la Santé.",3.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,SpaceAfter=No,1.0
62547,235974,"Car dans le domaine associatif, Saint- Etienne et le département de la Loire ont une histoire qui ",compte,", histoire qui incite à tirer parti de l'expérience et des talents réunis pour les mettre à disposition très largement.",19.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,17.0,acl:relcl,17:acl:relcl,SpaceAfter=No,3.0
76657,288548,Mais SONY s'en balance ce qui ,compte, c'est les chiffres.,8.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,acl:relcl,6:acl:relcl,_,1.0
85682,321988,"C'est que pour le libéral qu'est Bentham, un citoyen ",compte, plus que la société lorsque sa vie est en jeu.,13.0,compte,compte,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
