Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
9966,37035,"Au-delà du cas de ce seul PV, la défense d'Andriuzzi et Castela a cherché à savoir sur quoi les enquêteurs se sont ",fondés," pour étayer la piste dite des """"intellectuels"""".",27.0,fondés,fonder,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,20.0,acl:relcl,20:acl:relcl,_,1.0
22531,84491,La stabilité évoquée et ,fondée," des résultats globaux vole en éclats dès que l'on distingue, par exemple, les emplois à plein temps de ceux à temps partiel.",5.0,fondée,fonder,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,3.0,conj,3:conj,_,1.0
29501,111204,«Il s'agit d'une attaque mal ,fondée,", s'emporte Côme Jacqmin, juge des enfants et secrétaire général du Syndicat de la magistrature (SM, gauche).",9.0,fondée,fonder,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,7.0,acl,7:acl,SpaceAfter=No,2.0
47242,178162,"En ce sens, le déterminisme psychique reste chez Freud un préjugé, peut-être ",fondé,", mais en tout cas insuffisamment articulé.",15.0,fondé,fonder,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,12.0,acl,12:acl,SpaceAfter=No,2.0
54165,204041,"Dans un tel contexte, toute décision ne peut se baser que sur des estimations ou des convictions plus ou moins ",fondées, et comporte par conséquent de grands risques d'échec.,22.0,fondées,fonder,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,15.0,acl,15:acl,_,1.0
74704,281417,L'Union diaconale du Var est une union d'associations ,fondées, et animées par des équipes de bénévoles.,11.0,fondées,fonder,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,10.0,acl,10:acl,_,1.0
97745,368680,Baser la nouvelle Constitution de l'Irak sur la charia pourrait affaiblir l'occasion (de ,fonder,) un Irak démocratique L'Irak en tant qu'Etat religieux (...) ne sera pas acceptable.,17.0,fonder,fonder,VERB,VERB,VerbForm=Inf,14.0,acl,14:acl,SpaceAfter=No,3.0
110486,416858,"De toute évidence, une accusation aussi peu ",fondée, ne tiendra pas la route devant le tribunal.,9.0,fondée,fonder,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,6.0,acl,6:acl,_,1.0
157371,593451,Ces renommages ne me semblent pas ,fondés, du tout.,7.0,fondés,fonder,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,5.0,xcomp,5:xcomp,_,1.0
169240,638271,C'est un choix opportuniste et mal ,fondé," qui efface son bilan accompli au congrès durant 26 ans"""", juge le quotidien.",8.0,fondé,fonder,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,5.0,conj,5:conj,_,1.0
170729,643925,Les bâtiments de l'école des arts décoratifs ,fondée, et dirigée par Henry van de Velde sont utilisés pour accueillir la nouvelle école.,9.0,fondée,fonder,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,5.0,acl,5:acl,_,1.0
182890,690095,L'ordre chrétien des choses une fois ,fondé," eut pour l'homme cet heureux résultat que chacun apprit et s'accoutuma à se reposer sur la providence paternelle de Dieu, et à espérer les secours célestes avec la certitude de n'être pas trompé.",8.0,fondé,fonder,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
191158,721242,"Sur le plan religieux, il avait effectué un pèlerinage à Rome en 962, puis ",fonda, et dota plusieurs établissement religieux.,17.0,fonda,fonder,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Past|VerbForm=Fin,8.0,conj,8:conj,_,2.0
193037,728277,Les mêmes armes peuvent être utilisées en cas de réponse négative jugée non ,fondée,", ou en cas de réponse positive non suivie d'effet.",14.0,fondée,fonder,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,12.0,xcomp,12:xcomp,SpaceAfter=No,1.0
