Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
7578,28286,Les Etats-Unis disent ,enquêter, pour déterminer si Israël a rompu des accords secrets en utilisant des bombes de fabrication américaine dans sa guerre au Liban.,4.0,enquêter,enquêter,VERB,VERB,VerbForm=Inf,3.0,xcomp,3:xcomp,_,1.0
53005,199893,Nous sommes en train d',enquêter," et ne sommes pas en mesure en ce moment de dire oui ou non"""", a déclaré le général Shaukat Sultan, appelé à confirmer la mort de Zawahiri.",6.0,enquêter,enquêter,VERB,VERB,VerbForm=Inf,4.0,acl,4:acl,_,3.0
63213,238500,"Mélanie, la mère, 35 ans, a consulté un avocat et ensemble ils ont ",enquêté, pour savoir si elle pouvait donner un de ses ovules.,17.0,enquêté,enquêter,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,10.0,conj,10:conj,_,1.0
96167,362864,"De leur côté, les avocats de Bruno Rebelle, membre de l'équipe de campagne de Ségolène Royal sur lequel les Renseignements généraux auraient ",enquêté," récemment, ont demandé hier un accès à la fiche de leur client.",26.0,enquêté,enquêter,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,11.0,acl:relcl,11:acl:relcl,_,1.0
107484,405724,Le journal a ,enquêté, et l'a absoute : «Le couple rentre dans la catégorie des gens dont un enfant est unique et l'autre a un livret de famille agricole...»,4.0,enquêté,enquêter,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
118404,447372,"La famille G. nous avait donné une liste de victimes possibles, mais quand nous avons ",enquêté,", tout le monde nous à tourné le dos"""", a assuré le gendarme.",17.0,enquêté,enquêter,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,24.0,advcl,24:advcl,SpaceAfter=No,1.0
141967,535885,"Du coup, la BCEAO met la balle dans le camp des autorités et des juridictions maliennes qui seront obligées d'",enquêter, tout au moins sur la véracité des accusations contenues dans le livre « ATT-cratie : La promotion d'un homme et de son clan ».,22.0,enquêter,enquêter,VERB,VERB,VerbForm=Inf,20.0,xcomp,20:xcomp,_,1.0
149907,565703,"Le président russe Vladimir Poutine, qui avait ordonné au procureur général d'",enquêter,", avait en revanche initialement résisté à la mise en place d'une commission indépendante par le Parlement.",14.0,enquêter,enquêter,VERB,VERB,VerbForm=Inf,9.0,xcomp,9:xcomp,SpaceAfter=No,1.0
173409,654093,La police ,enquêtait," après avoir trouvé un mot suggérant que la jeune femme s'était suicidée, mais son téléphone et ses clés étaient introuvables, selon l'agence Kyodo.",3.0,enquêtait,enquêter,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,0.0,root,0:root,_,1.0
174428,657917,Des inspecteurs du ministère du Travail ont ,enquêté, auprès de la direction.,8.0,enquêté,enquêter,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
201491,760340,"Plus d'un couple sur trois âgé de plus de 65 ans, (35%) prend quasiment toutes les décisions des domaines ",enquêtés, ensemble contre moins d'un couple sur cinq (17%) chez les 18-29 ans et un couple sur quatre (24%) chez les 30-49 ans.,25.0,enquêtés,enquêter,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,24.0,acl,24:acl,_,1.0
234536,884341,"Dans une lettre au BMJ, John Garvey (hôpital de l'université Saint-Vincent - Dublin) et ses collègues racontent s'être quant à eux amusés à ",enquêter, auprès de sept spécialistes de l'entretien des accordéons irlandais.,29.0,enquêter,enquêter,VERB,VERB,VerbForm=Inf,27.0,xcomp,27:xcomp,_,2.0
