Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
13347,49936,Le limogeage possible d'Alain Perrin de son poste d'entraîneur à Lyon ,laisse, libre court à toutes les rumeurs depuis le début de la semaine.,14.0,laisse,laisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
23791,89205,L'humoriste Dave Barry dit d'ailleurs à ce sujet que si l'on ,laisse," tomber une guitare dans des escaliers, elle jouera Gloria jusqu'en bas.",15.0,laisse,laisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,16.0,dep,16:dep,_,1.0
63999,241478,Le cliché sort du champ et ,laisse," voir en arrière-plan sur le sol du bureau un caniche, certes... mais un caniche noir.",7.0,laisse,laisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8.0,dep,8:dep,_,1.0
94342,356170,Ce nom ,laisse," entendre le gascon ilhà « trouée » ou ilhà, anilhà, arrenilhà « faire l'irrintzina ».",3.0,laisse,laisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,dep,4:dep,_,1.0
117711,444689,Mais les autres disaient: ,Laisse,", voyons si Élie viendra le sauver.",6.0,Laisse,laisse,VERB,VERB,Mood=Imp|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin,4.0,dep,4:dep,SpaceAfter=No,3.0
117872,445373,Des éditorialistes en ,laisse," et des chroniqueurs en solde pleurnichent en choeur, mieux que des Filles de l'Empire, en écrivant leurs petites histoires de princesse pour roman Arlequin.",4.0,laisse,laisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
128126,483741,On regarde les prix et on ,laisse, si l'on n'a pas les moyens.,7.0,laisse,laisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,conj,2:conj,_,1.0
148777,561461,Sa recherche se révèle beaucoup spécifique que ne le ,laisse, suggérer l'affichette.,10.0,laisse,laisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,dep,11:dep,_,1.0
174211,657114,"L'homme d'action, aussi ouvert soit-il au dialogue avec le chercheur, vit sous la pression du quotidien et d'une urgence qui ",laisse, peu de place à la réflexion approfondie.,27.0,laisse,laisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,25.0,acl:relcl,25:acl:relcl,_,1.0
175738,662883,"Mais nombreuses sont les collectivités qui confient la tâche de réaliser ce rapport à leur délégataire, ce qui ",laisse, perplexe sur l'impartialité de son contenu.,20.0,laisse,laisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,18.0,acl:relcl,18:acl:relcl,_,1.0
235640,888433,"Poussé par sa femme, il a ",laisse, courir ses talents d'artiste.,8.0,laisse,laisse,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,9.0,dep,9:dep,_,1.0
