Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
5987,22110,"Les proies sont tuées, parfois trempées dans l'eau, puis ",avalées, entières.,13.0,avalées,avaler,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,4.0,conj,4:conj,_,1.0
11068,41476,"En résumé, le chien renifle, sent, puis ",avale,"... sachant qu'il est capable, rappelons-le ici, d'emmagasiner dans sa mémoire près de 4 000 odeurs différentes.",11.0,avale,avaler,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,conj,6:conj,SpaceAfter=No,1.0
12001,44949,"A propos de Flashtab(R) Flashtab(R), la technologie propriétaire d'Ethypharm, est utilisée pour améliorer l'administration et le goût des médicaments difficiles à ",avaler, et de mauvais goût.,28.0,avaler,avaler,VERB,VERB,VerbForm=Inf,26.0,xcomp,26:xcomp,_,1.0
18848,70692,Une pilule sans doute plus facile à ,avaler," pour l'ULB, les rapprochements entre universités et hautes écoles au sein des deux grands réseaux étant dans l'ordre des choses.",8.0,avaler,avaler,VERB,VERB,VerbForm=Inf,6.0,xcomp,6:xcomp,_,1.0
23113,86842,Cette entrave au pouvoir médiatique semblent avoir été pour les journalistes difficile à ,avaler,", sans soute préféreraient-ils nommer directement les candidats.",14.0,avaler,avaler,VERB,VERB,VerbForm=Inf,12.0,xcomp,12:xcomp,SpaceAfter=No,1.0
26604,99817,"Celle-ci, qui s'est enfuie en compagnie de Dot Matrix, sa nurse, pour éviter un mariage arrangé avec Vallium (la pilule était dure à ",avaler,"), le dernier prince de la Galaxie, est tombée aux mains des Spaceballs.",31.0,avaler,avaler,VERB,VERB,VerbForm=Inf,29.0,xcomp,29:xcomp,SpaceAfter=No,2.0
85890,322831,"La première de l'émission, appelée Se piquer et ",avaler," (Spuiten & Slikken en néerlandais), est programmée le 10 octobre, en deuxième partie de soirée.",11.0,avaler,avaler,VERB,VERB,VerbForm=Inf,9.0,conj,9:conj,_,1.0
90601,341298,Ces couleuvres qu'on veut nous faire ,avaler," ne sont à mon sens que des précautions politiques visant à ménager la susceptibilité du gouvernement chinois, très dépendant du pétrole soudanais.",8.0,avaler,avaler,VERB,VERB,VerbForm=Inf,5.0,xcomp,5:xcomp,_,1.0
123085,465178,"Pour les Lillois, la pilule est encore plus rude à ",avaler, et le coup franc malicieux et controversé de Giggs toujours dans les mémoires.,12.0,avaler,avaler,VERB,VERB,VerbForm=Inf,10.0,xcomp,10:xcomp,_,1.0
157040,592230,La peur d',avaler,", due à la crainte de s&#x2019;étouffer, peut empêcher la personne de s&#x2019;alimenter, ce qui aboutit dans certains cas à une véritable anorexie et à un important amaigrissement.",4.0,avaler,avaler,VERB,VERB,VerbForm=Inf,2.0,acl,2:acl,SpaceAfter=No,1.0
192258,725307,"Cinq jours de mer, et autant de nuits à endurer, 762 miles à ",avaler,", des calmes au départ puis """"la baston"""" au large : la troisième étape s'annonce """"himalayenne"""" entre Brest et La Corogne.",16.0,avaler,avaler,VERB,VERB,VerbForm=Inf,14.0,acl,14:acl,SpaceAfter=No,1.0
