Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
15478,57718,"Ce n'est certes pas un moment évident, mais il faut ",oublier,", faire le vide et regarder les choses positives.",13.0,oublier,oublier,VERB,VERB,VerbForm=Inf,12.0,xcomp,12:xcomp,SpaceAfter=No,2.0
27152,101897,"C'est dur, mais le football est fait ainsi, il faut ",oublier," et penser au futur"""".",14.0,oublier,oublier,VERB,VERB,VerbForm=Inf,13.0,xcomp,13:xcomp,_,3.0
37503,141127,"Un monument à la mémoire des milliers d'homosexuels persécutés ou exterminés par les nazis, victimes longtemps ",oubliées," du IIIe Reich, a été inauguré aujourd'hui à Berlin par le ministre allemand de la Culture et le maire de la capitale.",19.0,oubliées,oublier,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,17.0,acl,17:acl,_,1.0
51505,194274,"Et puis, n'",oubliez," pas : le tourisme de masse et le tourisme sexuel perturbent un pays en constante évolution, au taux de chômage élevé.",5.0,oubliez,oublier,VERB,VERB,Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,2.0
53008,199897,"La déchetterie accepte toutes sortes de déchets, des déchets inertes aux déchets banals sans ",oublier," les déchets toxiques, à l'exception des explosifs et des produits radioactifs.",16.0,oublier,oublier,VERB,VERB,VerbForm=Inf,3.0,advcl,3:advcl,_,1.0
61603,232247,"Les lignes arrières ne manquent pas de jambes avec les valeurs sûres que représentent Mike Tindall, James Simpson-Daniel et Iain Balshaw mais aussi le jeune centre qui monte Anthony Allen sans ",oublier," la bombe tongienne venue du XIII, Lesley Vainikolo.",35.0,oublier,oublier,VERB,VERB,VerbForm=Inf,5.0,advcl,5:advcl,_,1.0
62196,234507,"De nombreux Italiens portaient une écharpe noire mentionnant en lettres blanches """"29 mai 1985 - Pour ne jamais ",oublier," et """"39 étoiles toujours dans nos coeurs"""".",20.0,oublier,oublier,VERB,VERB,VerbForm=Inf,4.0,advcl,4:advcl,SpaceAfter=No,3.0
66081,249209,Un optimisme qui ne doit pas faire ,oublier, que tous les LBO ne finissent pas en jackpot.,8.0,oublier,oublier,VERB,VERB,VerbForm=Inf,5.0,xcomp,5:xcomp,_,1.0
70369,265538,"Une bonne leçon d'humanité, une grosse part de vie à savourer, et une morale à ne pas ",oublier," : chacun peut briller de sa propre lumière, il suffit de le désirer...",21.0,oublier,oublier,VERB,VERB,VerbForm=Inf,17.0,acl,17:acl,_,2.0
87010,327347,"Aux yeux de ceux qui faisaient l'opinion littéraire, Jules Verne ne fut longtemps qu'un aimable faiseur vite lu, vite ",oublié,", destinant prioritairement ses récits aux moins de seize ans.",24.0,oublié,oublier,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,21.0,conj,21:conj,SpaceAfter=No,1.0
