Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
3901,14645,Les scientifiques soulignent toutefois que la procédure expérimentale suivie au cours des travaux ne ,convient, pas pour traiter des maladies et ils ne savent pas encore si elle pourrait être reproduite avec succès sur des cellules humaines.,15.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,ccomp,3:ccomp,_,1.0
11154,41816,"D'abord, ",convient,-il de parler de négritude ?,4.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,SpaceAfter=No,1.0
12782,47929,"Globalement, un travail de qualité"""", ",convient, le ministre CDH.,10.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,parataxis,5:parataxis,_,2.0
14858,55445,"Conformément à la législation en vigueur, il ",convient, de se prononcer sur cette adhésion.,9.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
17276,64702,"Afin de faciliter les tâches d'entretien, il ",convient, de bien réfléchir à ces quelques points avant d'installer l'aquarium.,10.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
17983,67382,"Que les Nord-irlandais approuvent le principe selon lequel il faut prendre des mesures contre le terrorisme est à mon sens non seulement compréhensible, mais c'est exactement ce qu'il ",convient," de faire"""", a-t-il ajouté.",32.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,29.0,acl:relcl,29:acl:relcl,_,1.0
19947,74797,Les occasions se veulent assez rares et il ,convient, d'attendre la seconde période pour que le match se décante.,9.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,conj,4:conj,_,1.0
23373,87846,D'où le pluriel qu'il ,convient," d'affecter le terme """"présence"""", exprimant le développement de solutions intermédiaires entre l'absence et la présence strictes : un coefficient qui varie entre 0 (absence) et 1(co-présence).",7.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,acl:relcl,4:acl:relcl,_,2.0
23567,88506,"C'est une caractéristique générale, mais il ",convient, de ne pas être esclave de ce cliché si l'homme que l'on a en face de soi possède des qualités psychologiques tout à fait singulière par rapport à la grande théorie de ses semblables.,9.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,conj,4:conj,_,1.0
24444,91564,C'est cette démarche qu'il ,convient, de promouvoir et de mettre au service des assurés sociaux et de la Sécurité sociale.,7.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,acl:relcl,4:acl:relcl,_,2.0
29254,110131,"D'une part, il existe de puissantes incitations financières au niveau européen, qu'il ",convient, de prendre en compte.,17.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,9.0,acl:relcl,9:acl:relcl,_,1.0
33758,127284,"Afin d'éviter l'absorption des cannabinoïdes sur la verrerie, il ",convient, de masquer les sites actifs par silanisation.Préparer une solution de diméthyldichlorosilane (Sigma D-3879) à 5 % dans du toluène.,13.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
39755,149702,"Par ses tableaux, comme par ses poèmes, Giffie indique le chemin difficile qu'il ",convient," de suivre pour aborder, sans naufrage, l'île des Bienheureux, Le Séjour des Dieux.",17.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,13.0,acl:relcl,13:acl:relcl,_,1.0
39810,149924,Il est un point particulier sur lequel il ,convient, d'insister: D. prolifera n'aime pas les radiations solaires directes.,9.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,acl:relcl,4:acl:relcl,_,3.0
40289,151862,"Si l'ordinateur permet divers approches avec l'enfant sourd dans le cadre de leur éducation, il ",convient, néanmoins de préciser le rapport entre la surdité et l'informatique.,19.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,2.0
45138,170343,"Concernant le personnel de l'Education Nationale, il ",convient," de rappeler que celui-ci est soumis à un principe de base, qui régit la Fonction Publique d'Etat, et qui est le concours de recrutement.",10.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
47629,179645,"Si une pente se révèle instable, il ",convient, de procéder à un soutènement.,9.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
51092,192728,"La liste étant constituée, il ",convient, de rentrer les absences (untel absent chaque mardi pour une FMC) et les préférences de chacun pour chaque jour de la semaine.,7.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
54649,205743,"Un ami de la cantatrice, médecin légiste, vient donner ses points de vue sur le monde de l'opéra et l'art avec lequel il ",convient, de disséquer les cadavres.,28.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,24.0,acl:relcl,24:acl:relcl,_,1.0
59575,224248,Seuls les philosophes savent ce qu’il ,convient, de faire «pour qu’un État soit éminemment bien gouverné ».,8.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,acl:relcl,5:acl:relcl,_,2.0
64488,243193,"Une fois posé cela, il ",convient," pourtant de s'accorder sur le fait que personne ne peut s'improviser """"représentant"""" spontanément et sans transition d'un état de simple citoyen, à un autre, de représentant.",7.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
64724,244121,"Pour cerner cette situation de fortes fluidités et turbulences sociopolitiques et socio-économiques, il ",convient, de ne pas perdre de vu l'hétérogénéité des conduites et des actes qui se sont manifestés au cours de cet épisode.,15.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
65422,246679,"Une dynamique positive avait été engagée entre le Maroc et l'Algérie lors du sommet de la Ligue arabe de mars dernier, et nous pensons qu'il ",convient, de poursuivre dans cette voie.,29.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,26.0,ccomp,26:ccomp,_,1.0
66111,249361,L'apaisement permettra de trouver le résultat qui ,convient,", celui du vote des militants"""", a poursuivi le patron sortant du PS.""""",9.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,acl:relcl,7:acl:relcl,SpaceAfter=No,1.0
69653,262927,"Avant de souscrire un contrat, il ",convient, de prêter attention à plusieurs critères.,8.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
72384,272952,La discussion fait ressortir qu'il ,convient, de disposer de deux facteurs complémentaires :,7.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,ccomp,4:ccomp,_,1.0
74552,280792,"Une fois la statique bien assimilée, il ",convient," d'aborder la présentation en mouvement, très importante car elle permet de déterminer la justesse des allures.",9.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
77822,292980,Le siège du Conseil de défense est placé où il ,convient, pour exercer la direction de la guerre dans les meilleures conditions.,11.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8.0,ccomp,8:ccomp,_,1.0
82111,308738,"Ce double vote traduit des interrogations, de fortes attentes, des préoccupations: il ",convient," de s'interroger comment, dans ses politiques économiques et structurelles, l'Europe peut mieux y répondre"""", affirme l'entourage du chef de l'Etat français.",17.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,parataxis,5:parataxis,_,1.0
83429,313533,"Puis, une fois le niveau de risque fixé, il ",convient, de sélectionner les titres à risque parmi l'ensemble de ceux qui sont proposés par les émetteurs.,12.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
85254,320350,La conclusion qu'il ,convient," de tirer de tout cela, c'est que ce n'est pas le système qui a failli, mais quelques acteurs du système.",5.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,acl:relcl,2:acl:relcl,_,1.0
86443,325194,"Le recrutement s'orientant sur des candidats débutants, il ",convient," de réviser à la baisse la rémunération attachée à cet emploi.""""",11.0,convient,convier,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
