Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
15846,59201,II précise les activités physiques et sportives ,recommandées," ou déconseillées, le contexte dans lequel elles peuvent s'exercer, les précautions à prendre.",8.0,recommandées,recommander,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,4.0,acl,4:acl,_,3.0
42210,159213,L'idée du blog est bien sûr d'attirer également les touristes à Kyoto bien que seuls les invités dûment ,recommandés, auront le privilège de passer une soirée avec une geisha.,21.0,recommandés,recommander,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,19.0,acl,19:acl,_,1.0
43478,163902,Laver le drapeau est autorisé et ,recommandé, pour prolonger sa durée de vie.,7.0,recommandé,recommander,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,5.0,conj,5:conj,_,1.0
97100,366241,"Le président Roh doit démettre les personnes chargées de la diplomatie et de la sécurité nationale et faire appel à de nouvelles têtes, car, quoi que son équipe actuelle puisse dire ou ",recommander,", personne ne les croira"""", ajoute le journal.",35.0,recommander,recommander,VERB,VERB,VerbForm=Inf,33.0,conj,33:conj,SpaceAfter=No,1.0
107566,406034,"En un mot, le genre de chanteur que je n'aurais même pas osé ",recommander, pour animer la boum de dépucelage des membres de la section de J.O.C. locale.,16.0,recommander,recommander,VERB,VERB,VerbForm=Inf,15.0,xcomp,15:xcomp,_,2.0
125415,473794,"Cela vaut la peine de scruter le ciel ces prochains jours"""", ",recommandent, les ornithologues fédéraux.,14.0,recommandent,recommander,VERB,VERB,Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin,2.0,parataxis,2:parataxis,_,2.0
192092,724696,"De ces quatre failles, trois vulnérabilités surviennent lorsque l'utilisateur imprudent s'aventure sur des sites Internet non ",recommandés, ou télécharge des fichiers qu'il reçoit par courriel d'une source inconnue.,20.0,recommandés,recommander,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,17.0,acl,17:acl,_,2.0
194192,732629,Le juge Moisan profite aussi de son rapport pour ,recommander,", afin de rendre la loi électorale plus efficace, de permettre aux personnes morales de faire des dons annuels pouvant atteindre 15 000 $ aux partis politiques.",10.0,recommander,recommander,VERB,VERB,VerbForm=Inf,4.0,advcl,4:advcl,SpaceAfter=No,1.0
199711,753799,"Si vous déconseillez ce projet, quelle forme de placement ",recommandez,-vous ?,11.0,recommandez,recommander,VERB,VERB,Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin,0.0,root,0:root,SpaceAfter=No,1.0
203593,768156,"Côtoyez le monde de l'entreprise dès le début de vos études en effectuant des stages ou, mieux, en travaillant en alternance, ",recommande," Emeric Sauty de Chalon, intervenant à HEC, fondateur en 1995 de 1855.com, site de vente de vins en ligne.",26.0,recommande,recommander,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,1.0,advcl,1:advcl,_,1.0
240868,907841,Vous appréciez les services d'un membre ,recommandez, le à la communauté !,8.0,recommandez,recommander,VERB,VERB,Mood=Imp|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
241006,908399,"Dans ce cas, il n'attaque pas"""", ",recommande," l'ONCFS qui souhaite également éviter à l'animal de prendre un coup vengeur et a disposé des panneaux d'avertissement dans son secteur d'habitat, non communiqué pour éviter d'attirer les curieux.""""",11.0,recommande,recommander,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,parataxis,7:parataxis,_,2.0
