Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
6897,25778,"Pour ceux qui n'ont ni le temps, ni l'argent, ni l'envie d'un plat du jour chaque midi, pour ceux qui n'ont pas de restaurant d'entreprise à disposition, trouver comment manger sainement au bureau en variant les menus ",reste, un casse-tête.,48.0,reste,reste,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,38.0,advcl,38:advcl,_,1.0
10516,39289,"Les hommes passent, la France ",reste,.Appréciation : ****,7.0,reste,reste,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,advcl,3:advcl,SpaceAfter=No,1.0
11027,41366,Voici le pays qui ,reste,": tous les districts des Philistins et tout le territoire des Gueschuriens,",5.0,reste,reste,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,acl:relcl,3:acl:relcl,SpaceAfter=No,1.0
13009,48694,"Si ces réseaux ne sont pas près de vous, il ",reste, toujours celui du voisin qui n'a pas protégé son réseau personnel.,12.0,reste,reste,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,2.0
21125,79191,"Si les poids lourds américains tentent de s'y implanter, le marché ",reste, dominé par des champions locaux.,14.0,reste,reste,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,15.0,aux:pass,15:aux:pass,_,2.0
24148,90525,Ce nombre d'appuis n'était pas celui auquel je m'attendais et il n'était pas suffisant pour que je ,reste," aussi longtemps que j'en avais l'intention», a dit M. Klein, qui a fait cette annonce dans une salle de l'assemblée législative albertaine.",22.0,reste,reste,VERB,VERB,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,18.0,advcl,18:advcl,_,1.0
25362,94974,"Ce pays chers lecteurs reflète une situation précaire,le phénomène de corruption dénote d'une volonté certaine du palais afin de détruire la société pour quelle ",reste," impuissante,malade et sous dévellopée.",28.0,reste,reste,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,obl:mod,5:obl:mod,_,1.0
26317,98742,Se stabiliser dans le haut du tableau ,reste, la priorité.,8.0,reste,reste,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
35603,134007,Mais son ouvrage ,reste,"; ces habiles commentateurs ne sont point restés au dessous de leur maître, et tout fait présumer que la musique sera cultivée en France aussi généralement qu'elle l'est en Allemagne et en Italie.",4.0,reste,reste,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,SpaceAfter=No,2.0
43291,163193,"Si l'OM aura l'occasion de repartir en avant avec la venue de Caen ce samedi en championnat, Pape Diouf ",reste, prudent.,23.0,reste,reste,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
