Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
28269,106205,"Sans parler des mauvais chiffres du bâtiment, de l'automobile, de l'immobilier, ",énumère, Olivier Gasnier.,17.0,énumère,énumérer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,2.0
29706,111954,À moins que les réalisations ,énumérées," plus haut vous rendent fiers d'être canadien, ne votez pas conservateur cet automne.",6.0,énumérées,énumérer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,5.0,acl,5:acl,_,1.0
75769,285396,"Un athlète peut se plaindre d'avoir subi une irrégularité auprès de l'arbitre, qui prendra immédiatement une décision : s'il estime que la faute ne rentre pas dans le cadre de celles ",énumérées," plus haut, le combat se poursuivra.",36.0,énumérées,énumérer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,35.0,acl,35:acl,_,1.0
119404,451227,"La situation économique, la santé et l’éducation sont les trois principales difficultés auxquelles sont confrontés les réfugiés"""", ",énumère, sobrement Mohamed Dirie Odoura.,23.0,énumère,énumérer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,15.0,parataxis,15:parataxis,_,1.0
126159,476478,Les cases du DAU ,énumérées, ci-après doivent être servies obligatoirement.,5.0,énumérées,énumérer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
143514,541804,"Des entreprises risquent de fermer leurs portes"""", ",énumère, le député du Pas-de-Calais.,10.0,énumère,énumérer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,parataxis,3:parataxis,_,1.0
146475,552521,La déclaration et les documents ci-dessus ,énumérés, seront remis en 3 exemplaires à la préfecture des Alpes de Haute-Provence - Bureau de l'Urbanisme et de l'environnement.,9.0,énumérés,énumérer,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,5.0,acl,5:acl,_,1.0
156046,588579,"On doit s'attaquer aux armoires, fenêtres, à l'électricité et au tapis, qu'on remplacera par du plancher», ",énumère," Lise Malouin, présidente du conseil d'administration.",25.0,énumère,énumérer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,parataxis,2:parataxis,_,1.0
173080,652736,Tous les scénarios sont faciles à ,énumérer," mais difficile à appliquer"""", a lancé Forget qui a encore un peu plus d'une semaine pour décider.",7.0,énumérer,énumérer,VERB,VERB,VerbForm=Inf,5.0,xcomp,5:xcomp,_,2.0
188365,710544,Le blé utilisé pour la panification doit avoir les caractéristiques ,énumérées, ci-après :,11.0,énumérées,énumérer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,10.0,acl,10:acl,_,3.0
215377,812054,"Les rumeurs, fausses informations, ragots et nouvelles non vérifiées, ",énumère,"-t-il, que les sites relaient pour """" faire des coups """", profitant de la dictature l'émotion et de l'instantanéité.",13.0,énumère,énumérer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,conj,2:conj,SpaceAfter=No,1.0
218175,822901,Les étudiants n'ayant pas satisfaits aux contraintes ,énumérées," ci-dessus, peuvent à titre exceptionnel être admis au redoublement sur l'un ou les deux groupes de matières.",9.0,énumérées,énumérer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,8.0,acl,8:acl,_,1.0
238751,899891,"Je pense notamment aux victimes des séparations conjugales, quand l'un des deux parents empêche ses enfants de voir l'autre"""", ",énumère, Stephan Durviaux.,26.0,énumère,énumérer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,parataxis,3:parataxis,_,2.0
