Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
26993,101220,"Ce droit est effectif et permanent, puisque vous pouvez à tout moment ",visualiser,", modifier, ou supprimer votre inscription.",14.0,visualiser,visualiser,VERB,VERB,VerbForm=Inf,10.0,xcomp,10:xcomp,SpaceAfter=No,1.0
48894,184348,Cliquez sur les boutons sous l'image pour ,visualiser, une à une les pochettes...,9.0,visualiser,visualiser,VERB,VERB,VerbForm=Inf,1.0,advcl,1:advcl,_,1.0
80326,302048,L'origine est de bien ,visualiser, ce panneau souvent recouvert de neige (dans las pays à fort enneigement)qui était illisible mais qui était reconnaisable de par sa forme particulière octogonale.,6.0,visualiser,visualiser,VERB,VERB,VerbForm=Inf,3.0,xcomp,3:xcomp,_,1.0
111752,421760,"· Ce document (une centaine de pages, petit format) a été réalisé dans une approche très pragmatique : il contient une centaine de conseils d'écriture exemplifiés ou ",visualisés,", à travers 5 parties :",32.0,visualisés,visualiser,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,30.0,conj,30:conj,SpaceAfter=No,1.0
118273,446863,"C'est pour voir les problématiques, les préoccupations des conseillers, ",visualiser," et obtenir des informations"""", a indiqué le maire, qui a déjà accompli plus de la moitié de sa tournée.",14.0,visualiser,visualiser,VERB,VERB,VerbForm=Inf,5.0,conj,5:conj,_,1.0
128967,486913,"Cette boite de dialogue permet de créer, modifier et ",visualiser, les diagrammes de fiabilité de la modélisation.,11.0,visualiser,visualiser,VERB,VERB,VerbForm=Inf,7.0,conj,7:conj,_,1.0
157561,594083,Importez votre montage dans GoLive : les métadonnées sont préservées pour vous permettre de ,visualiser, et de modifier les liens renvoyant à des pages HTML dans GoLive.,15.0,visualiser,visualiser,VERB,VERB,VerbForm=Inf,13.0,xcomp,13:xcomp,_,2.0
201210,759350,"Nous allons proposer une solution nouvelle pour créer, ",visualiser, et diffuser à large échelle des vidéos sur les nouveaux médias.,10.0,visualiser,visualiser,VERB,VERB,VerbForm=Inf,8.0,conj,8:conj,_,1.0
222313,838225,"Muni de caméras numériques et d'un bras préhenseur, il est capable de ",visualiser, et d'analyser la position d'un flacon sur la chaîne de fabrication.,15.0,visualiser,visualiser,VERB,VERB,VerbForm=Inf,13.0,xcomp,13:xcomp,_,1.0
231457,872587,"Associé au Vision 1024, le système permet de ",visualiser, et d'analyser les rayons X et les longueurs d'onde dans l'ultraviolet jusqu'à environ 350 nm.,10.0,visualiser,visualiser,VERB,VERB,VerbForm=Inf,8.0,xcomp,8:xcomp,_,1.0
263447,992966,L'application est développée autour d'un superviseur qui contrôle et ,visualise, les résultats émis par l'automate d'analyse.,12.0,visualise,visualiser,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,10.0,conj,10:conj,_,1.0
