Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
24578,92070,Les Français se sont ,inclinés, (43-10) et ont encaissé six essais.,5.0,inclinés,incliner,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
61199,230586,Les Mets de New York ont joué leurs premier match au Shea Stadium le 17 avril 1964 et ils se sont ,inclinés, 4 à 3 contre les Pirates de Pittsburgh devant 48 736 spectateurs.,22.0,inclinés,incliner,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,7.0,conj,7:conj,_,1.0
63907,241165,"Le karting et le motocross se jouent, eux, avec la télécommande à l'horizontale qu'il suffit d'",incliner, pour prendre les virages.,21.0,incliner,incliner,VERB,VERB,VerbForm=Inf,19.0,xcomp,19:xcomp,_,1.0
69463,262261,"Si elles conservent ce niveau de jeu, elles auront un coup à jouer, surtout contre les Magyares, qui se sont largement ",inclinées, 27 à 21 face aux Roumaines pour leur entrée en lice.,25.0,inclinées,incliner,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,19.0,acl:relcl,19:acl:relcl,_,1.0
78635,295895,"L'Australien, finaliste du tournoi en 2003, s'est ",incliné," après avoir frappé 46 services gagnants, dont 21 as.",12.0,incliné,incliner,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
111140,419405,Les Saldaeans ont quelques caractéristiques reconnaissables au premier abord : ils ont les yeux ,inclinés," et en forme d'amande, les promettes du visage saillantes, les cheveux tirant sur le rouge et le nez en forme de bec.",15.0,inclinés,incliner,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,14.0,acl,14:acl,_,1.0
200025,754814,"Après son match nul sur le terrain de la Fiorentina (0-0), l'Inter de Milan peut fapper un grand coup et remonter sur le podium en battant samedi la Reggina qui s'est déjà ",inclinée, lors de la 9e journée.,40.0,inclinée,incliner,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,35.0,acl:relcl,35:acl:relcl,_,1.0
204269,770897,Le récent médaillé de bronze des Championnats d'Europe et ses coéquipiers se sont tout de même ,inclinés, 101 à 93 face aux Los Angeles Lakers.,18.0,inclinés,incliner,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
220273,830633,"Dans l’acte II, une forme verticale d’une dizaine de mètres de haut, au sommet ",incliné, et percé de deux larges trous d’où tombent deux traînées sombres… Une pierre tombale ?,19.0,incliné,incliner,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,18.0,acl,18:acl,_,1.0
242590,914401,"A noter l'élimination de la tête de série nø2, Amélie Mauresmo, nø3 mondiale, qui s'est ",inclinée," 6-3, 7-5 face à la Serbo-Monténégrine Ana Ivanovic (WTA 21).",21.0,inclinée,incliner,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,12.0,acl:relcl,12:acl:relcl,_,3.0
251353,946894,"Menant 3:1, les Italiennes - Violetta Caldart, Giorgia Apolloni, Giulia Lacedelli et la skip Diana Gaspari - se sont finalement nettement ",inclinées, (9:4).Cette équipe russe a du talent.,25.0,inclinées,incliner,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
