Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
40678,153425,"Pour tout acte médical ou traitement, le «consentement libre et ",éclairé,» de la personne devra être recueilli.,13.0,éclairé,éclairer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,11.0,conj,11:conj,SpaceAfter=No,2.0
58855,221496,"Les pèlerins commenceront leur long périple vers Santiago en marchant de long en large, à plusieurs reprises, en silhouette plus ou moins ",éclairée,", en fond de scène.",25.0,éclairée,éclairer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,21.0,acl,21:acl,SpaceAfter=No,1.0
69278,261535,"Le choeur, les bras du transept sont démolis pour faire place au magnifique ensemble que nous avons sous les yeux, ",éclairé," et dominé par la célèbre tour lanterne, qualifiée par Vauban d' """"oeuvre d'un fou sublime"""".",23.0,éclairé,éclairer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,15.0,acl,15:acl,_,1.0
72221,272378,"Que dire de plus, enfin un premier ministre ",éclairé, et conscient de l'importance de l'industrie française du logiciel.,10.0,éclairé,éclairer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,9.0,acl,9:acl,_,1.0
73383,276563,"Il ne reste aujourd'hui de cette ancienne église que la base du clocher en ruines, cet endroit restauré, ",éclairé, et fleuri orne l'entrée de la ville à côté du stade Lucien Grelinger.,21.0,éclairé,éclairer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,19.0,conj,19:conj,_,3.0
84130,316214,Vous savez le genre de machin à peine ,éclairé, où tout se passe en catimini.,9.0,éclairé,éclairer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,6.0,acl,6:acl,_,1.0
88344,332501,"Des escaliers à monter, une attente dans un couloir mal ",éclairé, et plein d'odeurs de la sueur humaine et de lourds souvenirs.,12.0,éclairé,éclairer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,10.0,acl,10:acl,_,1.0
95201,359268,Certaines sont fabriquées en dépit des normes et éblouissent sans même ,éclairer, correctement alors que les meilleures percent la nuit sans gêner.,12.0,éclairer,éclairer,VERB,VERB,VerbForm=Inf,9.0,advcl,9:advcl,_,3.0
139470,526294,L'objectif est de développer une comparaison des biographies des trois anciens mécaniciens pour ,éclairer, et compléter les résultats précédents.,15.0,éclairer,éclairer,VERB,VERB,VerbForm=Inf,5.0,advcl,5:advcl,_,1.0
174918,659753,"Chargée d'une forte valeur émotionnelle, rendue par l'aspect iconique des 153 photos d'identité d'enfants ",éclairées," chacune par trois ampoules et celui plus funeste de l'inventaire, l'oeuvre appartient à la série des """" Monuments et des ombres """".",20.0,éclairées,éclairer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,19.0,acl,19:acl,_,3.0
182990,690462,"Serge Losique, président du Festival des Films du Monde, s'est félicité du fait que le FFM pourra compter sur son expérience et son expertise pour assurer un jugement """"",éclairé, des films en compétition.,33.0,éclairé,éclairer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,31.0,acl,31:acl,SpaceAfter=No,1.0
203815,768966,Le regard du spectateur qui se penche pénètre par une petite ouverture à l'intérieur du cube faiblement ,éclairé,": une table, un verre, un pichet d'eau, un minuscule moniteur couleur.",19.0,éclairé,éclairer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,17.0,acl,17:acl,SpaceAfter=No,1.0
241298,909523,"Un messager chimique, une hormone appelée auxine, descend du côté non ",éclairé, de la pousse et stimule la croissance de ce côté là.,14.0,éclairé,éclairer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,12.0,acl,12:acl,_,1.0
250964,945575,Le Bloc québécois faisait valoir que l'étiquetage obligatoire aurait permis aux consommateurs de faire un choix ,éclairé, lors de leurs achats.,18.0,éclairé,éclairer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,17.0,acl,17:acl,_,1.0
251134,946195,"Toutefois à la lumière de mon expérience à New York, je pense qu'il ne faut pas se laisser aller au pessimisme ni à la paranoïa, mais bien au contraire continuer d'être le partenaire attentif et ",éclairé, que le malade a toujours recherché.,40.0,éclairé,éclairer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,38.0,conj,38:conj,_,3.0
258021,972399,La première pavée et ,éclairée, devait servir aux malles-postes tandis que la seconde servait à l'écoulement des eaux d'infiltration.,5.0,éclairée,éclairer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,3.0,conj,3:conj,_,1.0
263757,994084,Perpétré le soir dans une rue mal ,éclairée," d'Ajaccio, l'attentat a été tout juste entraperçu par des passants, ainsi qu'une automobiliste et sa fille.",8.0,éclairée,éclairer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,6.0,acl,6:acl,_,1.0
