Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
602,2201,"Un best-seller que Renault peut se targuer davoir vendu à """"plus de 8 millions de clients dans le monde depuis le lancement de la première mouture en 1995"""", ",dixit, M. Ghosn.,32.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,2.0,parataxis,2:parataxis,_,1.0
32149,121142,"On laisse les deux marmailles se batailler entre eux, et le gramoune se présentera au dernier moment, ",dixit," un élu sudiste, fidèle au Président de la République, qui rappelle au passage que Jacques Chirac na que 73 ans.",20.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,2.0,advcl,2:advcl,_,1.0
41628,157047,"Elle consiste plutôt à présenter chaque point de vue avec la même distance », ",dixit, la page neutralité de point de vue.,16.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,2.0,parataxis,2:parataxis,_,1.0
68146,257247,"Ce dernier, archétype des «individualités capables d'accélérer le rythme de jeu, de le ralentir, d'une équipe très raffinée», ",dixit," Löw, devrait être opérationnel après avoir été ménagé lundi en raison d'une douleur au talon.",27.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,4.0,parataxis,4:parataxis,_,1.0
142784,539012,"La chanson ne sortira finalement pas des studios, le résultat ne plaisant à aucun des deux chanteurs (",dixit, Marilyn Manson).,20.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,4.0,parataxis,4:parataxis,_,1.0
158285,596756,"Les auteurs des coups de feu seraient des résistants issus du maquis Césario, """"un groupe qui ne se pliait pas aux consignes et continuait d'agir à sa guise"""", ",dixit, le colonel Duart.,34.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,9.0,parataxis,9:parataxis,_,1.0
192109,724751,"Si le Patin à Roulettes dans la ville, est explicitement interdit par la loi, les policiers sont heureusement """"Highly tolerant"""", ",dixit," un policier au poste principal de la City, à qui j'avais demandé quel était l'état des choses.",26.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,22.0,parataxis,22:parataxis,_,1.0
193173,728760,"Pour la mesure de l'activité radioactive, on a employé des compteurs proportionnels, encore utilisés par certains """" dinausores """" (l'auteur ",dixit,"), puis des scintillateurs.",26.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,21.0,parataxis,21:parataxis,SpaceAfter=No,1.0
224150,845469,"Un trio quelque peu """"tordu"""" - """"extravagant, bizarre, un peu fou"""", ",dixit," Le Petit Larousse -, né avec la décennie, dont le répertoire sans concession balance entre soleil et brouillard.",19.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,2.0,parataxis,2:parataxis,_,1.0
233999,882253,"Soucieux d'agir en entreprise citoyenne, ",dixit," son managing director Gaetan Clermont, CBRE avait invité des intervenants de marque à débattre de l'impact de la mobilité sur le marché immobilier bruxellois.",8.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,17.0,advcl,17:advcl,_,3.0
239666,903087,"Le modèle Chérie fait « une gorge de nymphe, une taille de sylphide, et déployait dans l'immense éventail de sa jupe aux mille plis, 80 mètres de faille blanche... », ",dixit, le maître lui-même.,37.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,4.0,parataxis,4:parataxis,_,1.0
250495,943848,"Le parti a également """"dépoussiéré l'économie intérieure"""" grâce à l'action de ses ministres Joseph Deiss, puis de sa """"Doris nationale"""" (",dixit," Darbellay), pour renforcer la concurrence et baisser les prix.",29.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,25.0,parataxis,25:parataxis,_,1.0
254277,958052,"L'autre différence, à 300 km de distance, c'est que certaines spéciales norvégiennes, au milieu des forêts de sapins, sont """"plus étroites"""", ",dixit," Loeb, et plus tortueuses que les autoroutes suédoises.",31.0,dixit,dixit,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,12.0,parataxis,12:parataxis,_,2.0
