Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
65870,248383,"Le logiciel réalisé par une équipe Il constitue une oeuvre collective s'il est réalisé par une équipe coordonnée par une personne, physique ou morale, qui a pris l'initiative de la création et qui ",édite, et diffuse le produit.,38.0,édite,éditer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,30.0,conj,30:conj,_,1.0
80431,302400,"Le bundle Pro Tools Music Creation Studio offre tout pour enregistrer, ",éditer,", mixer et promouvoir sa musique.",13.0,éditer,éditer,VERB,VERB,VerbForm=Inf,11.0,conj,11:conj,SpaceAfter=No,1.0
82149,308870,Voici le titre du livre que la ville de Laxou vient d',éditer,", en Mai 2000.",13.0,éditer,éditer,VERB,VERB,VerbForm=Inf,11.0,xcomp,11:xcomp,SpaceAfter=No,2.0
85797,322395,Le terme « ,édités," » pourrait être remplacé par « modifiés » dans le premier message, et le terme « revisions » serait à traduire par « modifications ».",4.0,édités,éditer,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
95533,360579,Commune de Paris (1871) : Élus en plus d'être mal nommé est infernal à ,éditer,", une colonne serait à éliminer, ça fait des mois que je repousse dele faire parce que ça me prendra la journée.",18.0,éditer,éditer,VERB,VERB,VerbForm=Inf,16.0,xcomp,16:xcomp,SpaceAfter=No,1.0
103555,390613,Les publications ,éditées, et/ou distribuées par l'iRMA Connexion à la boutique de l'iRMA...,3.0,éditées,éditer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
108915,411192,Avec une cinquantaine de participants et des actes ,édités," régulièrement, elles ont acquis une audience et une réputation internationale depuis plusieurs années.",9.0,édités,éditer,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,8.0,acl,8:acl,_,1.0
127417,481073,Les quatre notices ici ,éditées, sont précédées de leur numérotation d'ordre dans la thèse citée plus haut24.,5.0,éditées,éditer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,3.0,acl,3:acl,_,2.0
154070,581157,"Editer ces fichiers (utiliser l'utilitaire mc, sélectionner et ",éditer, avec F3),12.0,éditer,éditer,VERB,VERB,VerbForm=Inf,10.0,conj,10:conj,_,1.0
216418,815993,"Ses applications puissantes, faciles à utiliser peuvent ouvrir, ",éditer,", et sauvegarder en douceur directement sur les formats fichiers Microsoft Office correspondants tels que .doc, .xls, et . ppt.",11.0,éditer,éditer,VERB,VERB,VerbForm=Inf,9.0,conj,9:conj,SpaceAfter=No,1.0
232693,877240,"CB News révèle que le groupe Amaury, qui ",édite," déjà L'Equipe, va lancer un nouveau quotidien sportif.",10.0,édite,éditer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,acl:relcl,6:acl:relcl,_,2.0
260358,981363,Pour compiler lwared vous devez en premier lieu vérifier et ,éditer, si nécessaire le fichier server/config.h.,11.0,éditer,éditer,VERB,VERB,VerbForm=Inf,9.0,conj,9:conj,_,1.0
