Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
244,877,Ce n'est pas une raison pour laisser ,retomber, l'élan qui a porté l'Union au-delà de ses anciennes frontières et qui a fait son dynamisme.,9.0,retomber,retomber,VERB,VERB,VerbForm=Inf,6.0,xcomp,6:xcomp,_,1.0
29489,111158,La violente confrontation avec son père sur la honte de sa condition ,retombe, immédiatement et chacun reste sur ses positions.,13.0,retombe,retomber,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
49829,188083,Le relais ,retombe," alors, coupant la lampe.",3.0,retombe,retomber,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
61505,231875,Pour ne pas que la curiosité ,retombe,", Danica Patrick a prévu d'apparaître dans un spot publicitaire, lors du prochain Super Bowl, le 1er février 2009.",7.0,retombe,retomber,VERB,VERB,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,12.0,advcl,12:advcl,SpaceAfter=No,2.0
96532,364102,Lorsque la fumée des combats ,retombe,", près de 20 000 hommes de chaque côté sont morts ou blessés.",6.0,retombe,retomber,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,17.0,advcl,17:advcl,SpaceAfter=No,2.0
117810,445087,"Et la folie """"Bronzés"""" ne semble pas près de ",retomber," : StudioCanal, éditeur vidéo du film en août, espère vendre au moins un million de DVD.",12.0,retomber,retomber,VERB,VERB,VerbForm=Inf,10.0,xcomp,10:xcomp,_,2.0
122986,464774,"La hausse des prix n'a rien à voir avec l'approvisionnement du marché"""", a aussi estimé le secrétaire général de l'Opep, ajoutant que même si l'Opep pompait plus, cela ne ferait pas ",retomber, les cours.,41.0,retomber,retomber,VERB,VERB,VerbForm=Inf,34.0,xcomp,34:xcomp,_,1.0
172539,650770,Les vacances de la Toussaint ont aidé à faire ,retomber,", sinon la pression, du moins l'agressivité.",10.0,retomber,retomber,VERB,VERB,VerbForm=Inf,7.0,xcomp,7:xcomp,SpaceAfter=No,1.0
173888,655859,"Le risque, aussi, pour celle qui veut s'emparer du PS, de laisser ",retomber, le soufflé de la présidentielle et ses 17 millions de voix.,17.0,retomber,retomber,VERB,VERB,VerbForm=Inf,2.0,acl,2:acl,_,1.0
193840,731416,Quand le soufflet médiatique ,retombe,", il se croit tiré d'affaire, mais sa notoriété nationale a réveillé de vieux démons de son passé.",5.0,retombe,retomber,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,9.0,advcl,9:advcl,SpaceAfter=No,1.0
197017,743225,"La grogne n'a pas manqué de se faire entendre, mercredi, alors que ",retombe," la poussière des élections de lundi, désastreuses pour le PQ.",16.0,retombe,retomber,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,advcl,6:advcl,_,1.0
237962,897003,"Je pense qu'il ne faut pas en parler car ça leur fait de la pub donc la meilleur chose, c'est de les ignorer ainsi ils ",retomberont, tout seul dans l'anonymat.,29.0,retomberont,retomber,VERB,VERB,Mood=Ind|Number=Plur|Person=3|Tense=Fut|VerbForm=Fin,23.0,advcl,23:advcl,_,1.0
253666,955631,La pression ,retombait, vite et la rencontre retrouvait ses travers jusqu'à ces doubles effets de Diarra (81e et 83e).,3.0,retombait,retomber,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,0.0,root,0:root,_,1.0
