Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
6389,23820,Sachez donc trier et ,ordonner, ces informations en les organisant de manière à ce qu'elles prennent du sens pour vous.,5.0,ordonner,ordonner,VERB,VERB,VerbForm=Inf,3.0,conj,3:conj,_,2.0
15609,58273,"Elles ont pour mission d'aménager, d'",ordonner," et de développer l'industrie, le commerce et l'économie en général des secteurs dont elles ont la charge.",9.0,ordonner,ordonner,VERB,VERB,VerbForm=Inf,6.0,conj,6:conj,_,1.0
63219,238505,"Et il se battit comme un vaillant soldat contre ces Turcs dans cette bataille au canon, comme son capitaine lui a demandé et ",ordonné,", avec d'autres soldats.",25.0,ordonné,ordonner,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,23.0,conj,23:conj,SpaceAfter=No,1.0
65958,248714,"La relation | de divisibilité munit l'ensemble mathbb{N} des nombres entiers positifs d'une relation d'ordre partiel, ce qui en fait un ensemble partiellement ",ordonné,", en fait dans un réseau distributif complet.",29.0,ordonné,ordonner,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,27.0,acl,27:acl,SpaceAfter=No,1.0
102912,388293,La première partie du programme doit fournir déjà le moyen d'habituer les lycéens à classer et ,ordonner, les éléments de leur savoir et de vérifier qu'ils les ont effectivement et pleinement assimilés.,18.0,ordonner,ordonner,VERB,VERB,VerbForm=Inf,16.0,conj,16:conj,_,2.0
183194,691250,C'est la juge d'instruction Dominique de Talancé qui a ,ordonné," jeudi le renvoi de Total pour «pollution maritime» et «complicité de mise en danger de la vie d'autrui», en raison des risques encourus par l'équipage du navire.",12.0,ordonné,ordonner,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,4.0,dep,4:dep,_,1.0
185890,701182,Dans les listes non ,ordonnées,", le tiret n'apparaît pas.",5.0,ordonnées,ordonner,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,3.0,acl,3:acl,SpaceAfter=No,2.0
194769,734715,D'or à la croix de gueules cantonnée de seize alérions d'azur ,ordonnés," 2 et 2, un lambel de gueules brochant sur la partition.",14.0,ordonnés,ordonner,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,11.0,acl,11:acl,_,1.0
196960,743018,"De mémoire d'ancien, on l'avait toujours connu tel ; nul ne taillait ni n'",ordonnait," et depuis des lustres, les seules forces vives de la nature en avaient réglé, au gré des vents, des pluies et des saisons, l'aspect sauvage et primitif.",18.0,ordonnait,ordonner,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,15.0,conj,15:conj,_,1.0
198808,750304,De gueules aux sept macles d’or ,ordonnées," 3, 3 et 1, surmontées d’un lambel de quatre pendants d’argent.",8.0,ordonnées,ordonner,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,5.0,acl,5:acl,_,1.0
218107,822606,"Dans ce contexte, les sources sont des suites non ",ordonnées," d'échantillons de distributions inconnues que l'on observe au travers de mélanges inconnus, linéaires ou non, et on parlera d'ACI plutôt que de séparation de sources.",11.0,ordonnées,ordonner,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,9.0,acl,9:acl,_,1.0
255064,961251,"Les longues phrases énumératives disent bien ce refus de situer, d'",ordonner," afin de laisser cours à l'exubérance d'une nature généreuse et pourtant, dans ce jardin, la main de l'homme est moins absente que discrète.",13.0,ordonner,ordonner,VERB,VERB,VerbForm=Inf,10.0,conj,10:conj,_,3.0
