Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
143,567,Le corps va récupérer quand même a ,lancé, le Français.,8.0,lancé,lancer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
1943,7311,"D'ici à 2012, qui clôturera le plan stratégique """"Performance et confiance"""" que le groupe vient de ",lancer,", La Poste vise une croissance moyenne annuelle de son chiffre d'affaires supérieure à 2%.",21.0,lancer,lancer,VERB,VERB,VerbForm=Inf,19.0,xcomp,19:xcomp,SpaceAfter=No,1.0
2644,9904,"Je ne suis pas le président Bush"""", ",lance,"-t-il énervé à son adversaire lors d'un débat télévisé, alors que ce dernier vient de rappeler que le sénateur McCain a voté neuf fois sur dix en faveur des projets de l'administration sortante.",10.0,lance,lancer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,parataxis,6:parataxis,SpaceAfter=No,2.0
3403,12734,Dans une partie enfin ,lancée,", Nani, que Pascal Chibonda avait jusqu'alors muselé sur son flanc droit, s'est recentré pour débloquer la situation du bijou que l'on sait sous la barre de Paul Robinson.",5.0,lancée,lancer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,3.0,acl,3:acl,SpaceAfter=No,2.0
4775,17828,"«Il n'y a rien à reprocher aux joueurs, ils ont poussé, on a tout tenté mais il manque un tout petit truc», ",lançait, Raymond Domenech.,29.0,lançait,lancer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,5.0,parataxis,5:parataxis,_,2.0
12721,47708,"Vous avez privilégié les intérêts de quelques uns"""", a ",lancé," Jean-Marie Le Guen (PS) à l'adresse du ministre, dénonçant la """"vision trop financière"""" du texte.",12.0,lancé,lancer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,3.0,parataxis,3:parataxis,_,1.0
12825,48084,"J'avais un boulot dans l'animation socioculturelle, un appart, un réseau d'amis, je faisais de l'improvisation, j'étais incroyablement impatiente de me ",lancer,", de dévorer la vie.",30.0,lancer,lancer,VERB,VERB,VerbForm=Inf,27.0,xcomp,27:xcomp,SpaceAfter=No,1.0
18384,68878,"Je veux si je suis élu président de la République que d'ici à deux ans plus personne ne soit obligé de dormir sur le trottoir et d'y mourir de froid"""", a ",lancé, le président de l'UMP lors d'un meeting à Charleville-Mézières (Ardennes).,36.0,lancé,lancer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,2.0,parataxis,2:parataxis,_,2.0
19881,74522,"Le citropsis disparaît, on l'a utilisé à outrance: c'est le viagra local!"""", ",lance," Robert, guide dans la forêt de Mabira en désignant l'""""arbre à sexe"""" aux vertus aphrodisiaques, victime de son succès comme d'autres plantes médicinales en Ouganda.",21.0,lance,lancer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,parataxis,4:parataxis,_,1.0
20195,75667,"Tout est rentré dans l'ordre"""", ",lance," Razoarimihaja Solofonantenaina, en sortant des séances d'hier.",9.0,lance,lancer,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,parataxis,3:parataxis,_,3.0
