Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
7501,28012,"L'intervention, l'aide à la ou par la recherche, l'aide pour se former, la demande, la commande et les évaluations sont sérieusement examinées et ",réclamées,", ainsi que le choix des approches et des méthodes.",31.0,réclamées,réclamer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,29.0,conj,29:conj,SpaceAfter=No,1.0
41750,157537,Nous y voilà notre petit(e) commence à ,réclamer,", le dada.",9.0,réclamer,réclamer,VERB,VERB,VerbForm=Inf,7.0,xcomp,7:xcomp,SpaceAfter=No,1.0
42055,158641,Les propriétaires ,réclament," de l'aideLe temps est compté pour le Groupe HinesDu jamais vu pour les météorologuesCentrale Gentilly 2: des emplois à ne pas négligerLe scooter, en vogue chez les adultes aussi!",3.0,réclament,réclamer,VERB,VERB,Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
70437,265806,"Le président de la région parisienne d'Ile-de-France, Jean-Paul Huchon, s'est dit """"très choqué par l'hypothèse criminelle de l'incendie"""" de L'Ha-les-Roses, ",réclamant,", si elle se confirme, """"la plus extrême sévérité"""" envers les auteurs.",31.0,réclamant,réclamer,VERB,VERB,Tense=Pres|VerbForm=Part,18.0,advcl,18:advcl,SpaceAfter=No,1.0
81066,304798,"En plat, une course """"à ",réclamer,", le Prix des Caves de CLEEBOURG, pour chevaux de 4 ans et plus, sur la distance de 2100m, va, être disputée par 16 chevaux.",8.0,réclamer,réclamer,VERB,VERB,VerbForm=Inf,5.0,acl,5:acl,SpaceAfter=No,1.0
145585,549363,Stamkos devrait être le tout premier joueur ,réclamé," lors du repêchage de 2008, même s'il évoluait dans l'ombre d'un autre joueur de 17 ans en arrivant au camp.",8.0,réclamé,réclamer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,7.0,acl,7:acl,_,1.0
154370,582256,"Pour preuve, Ségolène Royal et François Bayrou n'ont eu de cesse, en ouverture, de ne pas ",réclamer, ou d'annoncer un quelconque ralliement.,21.0,réclamer,réclamer,VERB,VERB,VerbForm=Inf,11.0,xcomp,11:xcomp,_,1.0
167154,630204,Mais le SPD ne l'entend pas de cette oreille et continue de ,réclamer, lui aussi le poste au motif que la CDU et sa branche bavaroise de l'Union chrétienne-sociale (CSU) sont deux partis distincts.,14.0,réclamer,réclamer,VERB,VERB,VerbForm=Inf,12.0,xcomp,12:xcomp,_,2.0
175033,660216,"Le règlement d'une succession vacante est actuellement soumis à un double régime, celui des successions non ",réclamées, et celui des successions vacantes.,19.0,réclamées,réclamer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,17.0,acl,17:acl,_,1.0
190878,720138,"Philippe Caspar, dans un groupe partageant une même philosophie, n'a pas joué franc jeu et la somme aujourd'hui ",réclamée," est hallucinante"""", a explique Me Printz.",23.0,réclamée,réclamer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,21.0,acl,21:acl,_,2.0
199673,753694,Il peut également mettre en relation le ,réclamant, avec un parlementaire.,8.0,réclamant,réclamer,VERB,VERB,Tense=Pres|VerbForm=Part,4.0,xcomp,4:xcomp,_,1.0
207295,781925,"Précisément, quel taux de centralisation de la collecte ",réclamez,-vous ?,10.0,réclamez,réclamer,VERB,VERB,Mood=Ind|Number=Plur|Person=2|Tense=Pres|VerbForm=Fin,0.0,root,0:root,SpaceAfter=No,1.0
