Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
16449,61485,Les syndicats peuvent ,déposer,", en remplissant les formalités prévues par le chapitre II du livre VII du code de la propriété intellectuelle, leurs marques ou labels.",4.0,déposer,déposer,VERB,VERB,VerbForm=Inf,3.0,xcomp,3:xcomp,SpaceAfter=No,1.0
46583,175718,La requête ainsi ,déposée, sera examinée par Wanadoo qui fera tout son possible pour résoudre la question dans les plus brefs délais.,4.0,déposée,déposer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
64799,244360,Une fois la plainte de Yassin ,déposée,", la police s'est rendue à la maison du mis en cause.",7.0,déposée,déposer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,13.0,advcl,13:advcl,SpaceAfter=No,1.0
99003,373701,Les dossiers de candidatures pour l'aide à l'écriture pour le cinéma (longs et courts métrages) et la télévision de la Fondation Beaumarchais sont à ,déposer, ou à envoyer avant le 18 octobre.,29.0,déposer,déposer,VERB,VERB,VerbForm=Inf,0.0,root,0:root,_,1.0
101590,383260,Les accusations de Rambus portent sur les brevets ,déposés, autour des technologies de mémoire vive RDRam qu'Hynix aurait intégré à ses produits SDRam (DDR et DDR2).,9.0,déposés,déposer,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,8.0,acl,8:acl,_,1.0
116231,438828,Après Apple et son brevet ,déposé," récemment sur une idée du même type, c'est maintenant un autre géant de l'informatique qui entre dans le secteur : Foxconn.",6.0,déposé,déposer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,5.0,acl,5:acl,_,3.0
119083,450018,"L'Ontario s'oppose au rapport O'Brien, ",déposé," plus tôt cette semaine, et qui recommande une bonification du partage des richesses entre les provinces.",10.0,déposé,déposer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,6.0,acl,6:acl,_,1.0
126102,476260,"Trois députés UMP - Pierre Méhaignerie, Gilles Carrez et Michel Bouvard - ont ",déposé, lundi un amendement au projet de loi de finances 2006 imposant au gouvernement 500 millions d'euros d'économies supplémentaires.,15.0,déposé,déposer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,2.0,parataxis,2:parataxis,_,1.0
128584,485553,L'une nhésitait pas à proférer les invectives contre l'autre pour un peu dordures ,déposées, près de la porte de la maison.,16.0,déposées,déposer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,15.0,acl,15:acl,_,1.0
142144,536606,Après études des plaintes les plus fréquemment ,déposées,", une typologie dénombrant trois grands ensembles d'arnaques a pu être établie.",8.0,déposées,déposer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,4.0,acl,4:acl,SpaceAfter=No,1.0
158053,595800,"Mais le projet de loi du gouvernement, ",déposé," hier, a davantage de chances de se rendre jusqu'au bout du processus parlementaire puisque ce sont les conservateurs qui contrôlent l'ordre du jour aux Communes.",9.0,déposé,déposer,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,3.0,acl,3:acl,_,1.0
169794,640339,"En matière civile, les témoins qui sans motif légitime refusent de ",déposer, ou de prêter serment peuvent être condamnés à une amende civile allant jusqu'à 10 000 francs.,13.0,déposer,déposer,VERB,VERB,VerbForm=Inf,11.0,xcomp,11:xcomp,_,1.0
187861,708643,"Le tribunal, suite aux """" nouveaux témoins """" cités à la barre, a demandé du temps pour consulter les éléments nouveaux que venaient de ",déposer," le trésorier de la FECAFOOT de l'ère ONANA, monsieur Samuel WEMBE.",27.0,déposer,déposer,VERB,VERB,VerbForm=Inf,25.0,xcomp,25:xcomp,_,1.0
191659,722988,Placez cette texture sur l'étiquette par drag&drop (glisser - ,déposer,"), et voilà votre K6-2 (cf. document 6)!",12.0,déposer,déposer,VERB,VERB,VerbForm=Inf,1.0,conj,1:conj,SpaceAfter=No,2.0
217639,820887,"Ce CD-Rom permet l'acquisition des notions fondamentales sur l'Euro, suivant quatre thèmes : L'Europe et l'Euro, ",déposer," et payer, emprunter et rembourser, épargner et gérer.",25.0,déposer,déposer,VERB,VERB,VerbForm=Inf,5.0,xcomp,5:xcomp,_,1.0
220939,833299,"Ces turbidites, une fois ",déposées,", et quelques millions d'années après, sont en général le site de formation de réservoir de pétrole... d'où un intérêt économique considérable.",6.0,déposées,déposer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,2.0,acl,2:acl,SpaceAfter=No,1.0
231755,873666,"Tous les autres noms de produits sont des marques, ",déposées," ou non, de leurs propriétaires respectifs.",11.0,déposées,déposer,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,9.0,acl,9:acl,_,2.0
232579,876776,La plainte initialement ,déposée," était basée sur des informations fournies par MediaSentry, une société qui travaille avec l'industrie culturelle pour identifier les contenus partagés illégalement sur les réseaux de P2P.",4.0,déposée,déposer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,2.0,acl,2:acl,_,1.0
243377,917346,Avec le budget que vient de ,déposer," le gouvernement Lord, il nous semble peu probable que le taux de satisfaction ait baissé.",7.0,déposer,déposer,VERB,VERB,VerbForm=Inf,5.0,xcomp,5:xcomp,_,2.0
245302,924471,Cette déclaration est rédigée sur un imprimé fourni par l'administration des douanes et ,déposée, ou expédiée au service compétent.,15.0,déposée,déposer,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,8.0,conj,8:conj,_,1.0
