Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
3986,14997,"Pour ces gens exigeants envers eux-mêmes, le malaise est relié à l'insécurité; est-ce le désir de ",plaire,", le besoin de perfection ?",23.0,plaire,plaire,VERB,VERB,VerbForm=Inf,21.0,acl,21:acl,SpaceAfter=No,1.0
67072,253131,On vous met au défi de trouver une erreur dans cet outil de référence colossal et incontournable qui saura ,plaire, et se faire utile au cinéphile comme à l'étudiant ou au professionnel du cinéma.,20.0,plaire,plaire,VERB,VERB,VerbForm=Inf,19.0,xcomp,19:xcomp,_,1.0
81173,305167,"Et, pour faire un cadeau à moindre coût, dénicher le produit introuvable ou recycler le cadeau qui ne ",plaît," pas ou qui fait doublon, le commerce entre particuliers sur Internet a lui aussi le vent en poupe.",21.0,plaît,plaire,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,18.0,acl:relcl,18:acl:relcl,_,1.0
84017,315816,Ses ouvrages ont cela de remarquable qu’ils ,plaisent," également de loin comme de près, parce que le beau fini n’en ôte pas l’effet.",9.0,plaisent,plaire,VERB,VERB,Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin,3.0,advcl,3:advcl,_,1.0
98438,371551,"Mais ce qui le distingue de tous les traités de ce genre, c'est qu'il est en vers et qu'il cherche à ",plaire, plus qu'à instruire.,26.0,plaire,plaire,VERB,VERB,VerbForm=Inf,24.0,xcomp,24:xcomp,_,1.0
112884,426077,Le projet ,plaît," et semble être une bonne manière, tout en améliorant les connaissances en français, d'ouvrir le collège sur l'extérieur, sur la vie.",3.0,plaît,plaire,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
115553,436165,La chance de Cameron est que son style ouvert et enjoué de communicant ,plaît," davantage au public britannique que celui, rigide et renfrogné, de Gordon Brown, le terne économiste.",14.0,plaît,plaire,VERB,VERB,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,ccomp,5:ccomp,_,1.0
130687,493377,Si le concept ,plaît,", il sera renouvelé chaque semaine, sachant que les citations sont reprises des anciennes actualités de PC INPact, mais aussi de celles que nous n'avons malheureusement pas publiées faute de temps (cela dépendra des semaines).",4.0,plaît,plaire,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8.0,advcl,8:advcl,SpaceAfter=No,2.0
170328,642423,Son discours était clairement mesuré pour ,plaire, aux plus souverainistes de son parti.,7.0,plaire,plaire,VERB,VERB,VerbForm=Inf,5.0,advcl,5:advcl,_,1.0
176523,665807,On se fait accroire que la liberté est importante mais enfin de compte. c'est ,plaire, pour survivre qui fait peur et qui semble être cela la vie.,17.0,plaire,plaire,VERB,VERB,VerbForm=Inf,0.0,root,0:root,_,1.0
188181,709799,"Il a le contact facile, la volonté de ",plaire,", un côté très mondain.",10.0,plaire,plaire,VERB,VERB,VerbForm=Inf,8.0,acl,8:acl,SpaceAfter=No,3.0
197704,746003,"Entre-temps, Terminator casse la baraque, ce qui ",plaît, encore plus : Cameron est engagé sur le champ.,10.0,plaît,plaire,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8.0,acl:relcl,8:acl:relcl,_,1.0
221072,833808,Pourtant cette voiture a tout pour ,plaire," : une ligne dessinée par Michelotti, de grandes portières facilitant l'accès à bord, un coffre de bonne contenance.",7.0,plaire,plaire,VERB,VERB,VerbForm=Inf,5.0,acl,5:acl,_,1.0
227961,859848,Pour séduire ou ,plaire," vous aurez envie de donner un """"coup de jeune"""" à votre physique, car il ne vous semble pas en harmonie avec votre &#156;il critique.",4.0,plaire,plaire,VERB,VERB,VerbForm=Inf,2.0,conj,2:conj,_,1.0
236084,890005,"Ainsi, le vaste territoire septilien de 2182 kilomètres carrés, situé au coeur de la région de Duplessis, ",plaît, autant aux amants de la nature qu'aux urbains avides d'activités.,21.0,plaît,plaire,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
246773,929977,Si j'ai une idée qui ,plaît,", je reviendrai dans la nouvelle grille"""" de France Télévisions, """"et si je n'ai pas d'idée, il n'y a plus de télévision"""", déclare le journaliste, âgé de 70 ans et 1.200 émissions à son actif.",8.0,plaît,plaire,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,acl:relcl,6:acl:relcl,SpaceAfter=No,1.0
257274,969567,De rebaptiser du Parc en avenue Robert-Bourassa me ,plaît,"», dit de son côté Claude Dauphin, maire d'arrondissement de Lachine.",11.0,plaît,plaire,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,SpaceAfter=No,3.0
