Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
2178,8149,"Agressif même pour parler de la cueillette des fraises"""", ",note, un collègue charitable.,13.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,parataxis,2:parataxis,_,2.0
3617,13625,"Pour l'instant, on est dans une période d'observation"""", ",note, un diplomate occidental.,14.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,parataxis,6:parataxis,_,2.0
3897,14626,"La surprise, ",note," le magazine, vient de François Bayrou, qui s'était présenté comme le champion de la lutte anti-DADVSI.",4.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8.0,advcl,8:advcl,_,1.0
4878,18189,"Ceux qui sont partis au début du règne de Fidel Castro se souviennent du Cuba d'avant, et reprochent aux autres émigrés, arrivés plus récemment aux Etats-Unis, d'être venus uniquement pour l'argent, ",note, M. Clark.,39.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,13.0,parataxis,13:parataxis,_,2.0
10146,37769,"Le besoin, ",note," la directrice des soins au CHUV, Hélène Brioschi Levi, relève de «l'évidence».",4.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,16.0,advcl,16:advcl,_,1.0
10461,39024,"Les investisseurs institutionnels semblent peu enclins à prendre des positions avant le début de la saison des résultats annuels au Japon à la fin du mois, ",note," Hideyuki Suzuki, de SBI Securities, cité par l'agence Reuters?",28.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,parataxis,4:parataxis,_,1.0
12649,47387,"Il va falloir que les Chinois se fassent à l'idée qu'être une puissance mondiale a aussi des désavantages et fait de vous une cible"""", ",note," Denny Roy, de l'Asia-Pacific Centre for Security Studies d'Honolulu.",30.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,18.0,parataxis,18:parataxis,_,3.0
15010,55976,"Les gens ne respectent pas les panneaux, ",note, encore l'organisateur.,9.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,parataxis,4:parataxis,_,1.0
17584,65970,"Chine: """"pressions inflationnistes évidentes"""", ",note, la banque centrale [ 31/03/08 - 15H23 - AFP ],9.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,4.0,parataxis,4:parataxis,_,3.0
18851,70701,"Nutri-uf approvisionne la communauté juive en œufs cashers depuis plusieurs années, ",note, M. Decelles.,13.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,parataxis,2:parataxis,_,2.0
20528,76964,"Ce voyage a été un échec complet pour Blair"""", ",note, un diplomate.,13.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,parataxis,7:parataxis,_,1.0
20775,77798,"Le soleil radieux de samedi a favorisé la réussite de la manifestation qui n'a été émaillée par aucun incident, ",note, Nathalie Fonjallaz responsable de l'organisation et de la communication.,22.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,parataxis,7:parataxis,_,1.0
20980,78633,"Après le nul contre Beskitas, l'équipe a réagi en montrant qu'elle avait un fort caractère"""", ",note, le coach Bernard Challandes.,22.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,parataxis,11:parataxis,_,2.0
22158,82948,"La formation d'ingénieurs spécialisés partait de zéro et les efforts consentis depuis 5 ans sont importants mais il reste encore beaucoup de travail"""", ",note, le conseiller patronal.,28.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,parataxis,7:parataxis,_,1.0
22348,83760,"Mais les salaires """"augmentent de façon importante"""", ",note," l'étude qui constate en revanche que les métiers du son ont encaissé une baisse de salaire moyenne de 2,3 % l'an dernier.",11.0,note,note,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,parataxis,5:parataxis,_,2.0
