Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
16159,60425,"Durant les années 1990, l'exécutif a répété que Genève était un canton procyclique: lorsque l'économie mondiale ",plongeait,", le canton perdait des plumes avant le reste de la Suisse, et dans une proportion plus importante.",21.0,plongeait,plonger,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Imp|VerbForm=Fin,9.0,advcl,9:advcl,SpaceAfter=No,2.0
101162,381624,"Au bruit de mes pas, un homme, assis sur les premières marches d'un des escaliers de fer qui ",plongent,", a retourné vers moi son visage du même noir que l'eau.",22.0,plongent,plonger,VERB,VERB,Mood=Ind|Number=Plur|Person=3|Tense=Pres|VerbForm=Fin,18.0,acl:relcl,18:acl:relcl,SpaceAfter=No,1.0
137131,517621,"Les Bourses mondiales, secouées depuis quelques semaines par les conséquences et les craintes liées à la crise des prêts hypothécaires à risque aux Etats-Unis (""""subprime continuaient à ",plonger, jeudi.,31.0,plonger,plonger,VERB,VERB,VerbForm=Inf,29.0,xcomp,29:xcomp,_,1.0
161290,608172,"Lorsqu'il aurait aperçu dans l'eau la balle de tennis que son fils avait pour habitude d'attacher à sa ceinture, ce maître-nageur aurait aussitôt ",plongé, et sorti l'enfant.,30.0,plongé,plonger,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
167296,630743,L'action de la première banque français a ,plongé,", perdant 8,44% lundi vers 10h20 GMT.",9.0,plongé,plonger,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,SpaceAfter=No,1.0
168214,634296,Vous changerez votre manière de ,plonger, grâce à l'utilisation du manomètre.,6.0,plonger,plonger,VERB,VERB,VerbForm=Inf,4.0,acl,4:acl,_,1.0
174137,656848,Le gardien syrien Adnan Al Hafez avait réussi un arrêt spectaculaire à la 28e minute en ,plongeant, pour contrer un puissant tir de longue distance de David Edgar.,17.0,plongeant,plonger,VERB,VERB,Tense=Pres|VerbForm=Part,8.0,advcl,8:advcl,_,1.0
178283,672468,Cette défaite ,plonge, encore un peu plus Ambri dans la crise qui concède sa huitième défaite consécutive.,3.0,plonge,plonger,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
200885,758031,"Ils restent sur la glace quelques semaines de plus, le temps de perdre leur fourrure blanche et denses, en perdant à cette période beaucoup de poids, après quoi ils sont en mesure de ",plonger, et chasser de manière autonome.,37.0,plonger,plonger,VERB,VERB,VerbForm=Inf,35.0,acl,35:acl,_,2.0
224288,845972,"Pour l'heure, le Premier ministre refuse d'accepter la démission des ministres chiites, mais il n'en reste pas moins que le Liban se retrouve ",plongé, à nouveau dans une grave crise politique.,29.0,plongé,plonger,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,28.0,xcomp,28:xcomp,_,2.0
240182,905081,"Il sera également possible de modifier les capacités de son engin en équipant certaines pièces détachées, comme un kit sous-marin pour ",plonger," sans risquer l'hydrocution, ou une hélice pour s'envoler dans les airs.",23.0,plonger,plonger,VERB,VERB,VerbForm=Inf,20.0,acl,20:acl,_,1.0
245586,925552,Elle voulait tellement confirmer sa réussite olympique qu'au moment de ,plonger," elle en a perdu toutes ses forces, ne parvenant à se sortir du guêpier qu'à la force de sa volonté.",12.0,plonger,plonger,VERB,VERB,VerbForm=Inf,10.0,acl,10:acl,_,1.0
255002,961041,"Les caisses de l'Etat se vident, la monnaie ",plonge,: le pays est en ruine.,11.0,plonge,plonger,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,advcl,7:advcl,SpaceAfter=No,1.0
258303,973562,Le voltigeur de droite Al Zarilla a ,plongé," pour capter la balle, mais l'a ratée.",8.0,plongé,plonger,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
