Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
1049,3843,Le gardien doit empêcher les poursuiveurs de marquer des buts et il ,tourne, autour des poteaux pour les arrêter.,13.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,conj,3:conj,_,1.0
3636,13676,"La conso est de 60W avec 1 HDD et 90W avec 4. Sur un an, faites le calcul, avec unsystème qui ",tourne," H24, c'est un budget.L'ACPI est bien pris en charge par WHS.",25.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,23.0,acl:relcl,23:acl:relcl,_,1.0
11085,41555,"Elle donnera la Mort au Dieu-Roi, qui se sacrifiera pour la Terre, pour que ",tourne," la roue de la vie, la roue des saisons.",19.0,tourne,tourne,VERB,VERB,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,advcl,2:advcl,_,1.0
12349,46205,"Lee effectue le Kage Buyō, entoure l'ennemi à l'aide de bandages et ",tourne, pour percuter violemment le sol.,16.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,conj,2:conj,_,1.0
21393,80095,"Exactement comme une Seb, avec le couvercle à vis et le piston qui ",tourne,", mais version quatre mètres de haut sur trois de large.",15.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,13.0,acl:relcl,13:acl:relcl,SpaceAfter=No,1.0
47021,177333,Corus veut que son émission du retour à la maison ,tourne, autour d'enjeux plus rassembleurs.,11.0,tourne,tourne,VERB,VERB,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,ccomp,2:ccomp,_,1.0
49163,185378,"Le Monde vert décrit un avenir lointain dans lequel la Terre, qui ne ",tourne," plus, s'est transformée en une gigantesque serre dominée par les végétaux.",15.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,11.0,acl:relcl,11:acl:relcl,_,1.0
56307,211959,L'enseignement ,tourne, autour de 4 thèmes :,3.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
65534,247124,Une acrylique de 60x50 cm ,tourne, autour de 610 euros.,6.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
68207,257475,Une seconde expérience consiste à planter une racine de liseron à proximité d'un tuteur et à mesurer la verticale de la partie extrême de la tige: les enfants constateront que la tige de liseron ,tourne, et finit par s'enrouler autour du tuteur.,37.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,31.0,ccomp,31:ccomp,_,1.0
69660,262946,"Au lycée notamment, la France consacre 8.000 euros par élève alors que la moyenne de l'OCDE ",tourne, autour de 5.600 euros.,19.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,advcl,7:advcl,_,1.0
70956,267558,Ca fait vraiment quatre ans qu'on ,tourne,", avant ça c'était de la rigolade on a pas pris ça au sérieux au départ.",8.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,advcl,2:advcl,SpaceAfter=No,1.0
74510,280666,«On était en face d'une équipe qui ,tourne," et qui réussit, face à notre équipe qui doute et ne dégage pas assez de puissance.",10.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8.0,acl:relcl,8:acl:relcl,_,1.0
76277,287200,"Celui-ci est entraîné par une courroie, qui ne ",tourne, donc que quand le moteur est en marche.,12.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,8.0,acl:relcl,8:acl:relcl,_,1.0
79311,298376,"Ça fait un gros maxi de 41,5 watts quand le disque dur ",tourne,", moins que ma lampe de chevet.",13.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,advcl,2:advcl,SpaceAfter=No,1.0
92609,349154,"En règle générale, un OSN est un ordinateur hôte sur lequel ",tourne," un logiciel de type DisOSS (Distributed Office Support System) d'IBM, alors qu'un SRN est généralement un PC dédié au traitement de texte.",13.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,9.0,acl:relcl,9:acl:relcl,_,1.0
102097,385310,Et quand l'histoire ,tourne," autour d'un concours de chanson, pourquoi ne chante-t-il pas?",5.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,15.0,advcl,15:advcl,_,3.0
112645,425184,"Perso, avec un amd 3700+ et une X1950pro, Gothic 3 est très beau et ",tourne, nickel.,18.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,16.0,conj,16:conj,_,1.0
114656,432785,"En stakhanovsite de la caméra, celui qui ",tourne, plus vite que son ombre est donc de retour au bercail...,9.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,acl:relcl,7:acl:relcl,_,1.0
115335,435328,"Bref, deux petits ventilateurs, plus un filtre en dessous du masque, le tout connecté en USB pour que ça ",tourne,", le tout à 180 cm de votre machine.",23.0,tourne,tourne,VERB,VERB,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,17.0,advcl,17:advcl,SpaceAfter=No,1.0
115504,435991,"Comme son titre l'indique, le sujet ",tourne," autour de la mort et de ce qui se passe dans la tombe, etc...",9.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,2.0
127044,479702,Une expérience de chimie qui ,tourne, mal : vous êtes brûlé à l'avant-bras au 2ème degré.,6.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,acl:relcl,2:acl:relcl,_,1.0
127614,481863,"Il est aujourd'hui célèbre comme le libre penseur persécuté par l'Église catholique romaine, celui qui soutient contre vents et marées que la Terre ",tourne," autour du Soleil et pas le contraire, celui qui a raison avant tout le monde.",26.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,18.0,ccomp,18:ccomp,_,1.0
128732,486063,La seconde histoire ,tourne," autour de Faye Valentine, une joueuse endettée et amnésique réveillée d'un sommeil cryogénique, dont le passé est un mystère.",4.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
129109,487447,L'opération ,tourne, mal.,3.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
139818,527508,"Le jeune comédien Gaëtan Kondzot, qui incarne le commissaire Schneider, autour duquel ",tourne," la série, assure avoir pu y mettre """"plus de couleur.",15.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,10.0,acl:relcl,10:acl:relcl,_,1.0
143735,542547,"Il crée Digicash en 1994, initiative qui peut être considérée comme la première monnaie fiduciaire virtuelle.Celle-ci ",tourne," court, car trop en avance.",22.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
145172,547794,"Elle fait le tour des allemands, mitraillettes au poing, tourne et ",tourne," encore, atteint la verte frondaison des arbres, le ciel.",12.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,conj,2:conj,_,1.0
145173,547794,"Elle fait le tour des allemands, mitraillettes au poing, ",tourne," et tourne encore, atteint la verte frondaison des arbres, le ciel.",12.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,2.0,conj,2:conj,_,1.0
147533,556676,"Cependant, ce plan ",tourne, mal quand Biff intervient et prend la place de Marty.,5.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,3.0
148292,559632,La roue ,tourne, et c'est une bonne chose.,3.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
148419,560126,Un fort goût de musette ,tourne, autour de cette chanson d'amour rigolote qui est également l'occasion pour Renaud de lancer le premier des personnages qui garniront sa discographie.,6.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
150654,568507,La police intervient et la situation ,tourne, mal.,7.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,conj,3:conj,_,1.0
152199,574291,L'heure ,tourne,", les premières voitures commencent à doubler le camion.",3.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,SpaceAfter=No,1.0
157556,594045,"Dans la classification des étoiles, le soleil est une étoile de type G2.La...');"""" onMouseOut=""""killlink()"""">soleil, bien moins que la distance Soleil-MercureMercure est la planète qui ",tourne, le plus près du Soleil.,34.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,32.0,acl:relcl,32:acl:relcl,_,1.0
160211,604083,Moins de 500 gus alors que la fréquentation de la Forestière ,tourne, autour des 900 coureurs sur la plus grande distance.,12.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
163907,618149,"La production """"",tourne," parfaitement"""", a assuré pour sa part la direction.",4.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
166117,626308,La moyenne d'âge des accusés ,tourne," autour de la trentaine, le plus âgé étant né en 1954 et le plus jeune en 1982.",7.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
168600,635869,Ne sont pas dues au logiciel qui « ,tourne," » bien, mais au manque de motivation des utilisateurs.",9.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,acl:relcl,6:acl:relcl,_,1.0
171239,645876,Quand le programme ,tourne,", on peut revenir sous PRG pour le voir, mais pas le modifier.",4.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,advcl,7:advcl,SpaceAfter=No,1.0
174253,657267,"Certes, sans ce lecteur optique qui ",tourne," et qui consomme et avec des applications pas trop exigeantes (genre un traitement de texte et Internet), on flirte avec les deux heures.",8.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,5.0,acl:relcl,5:acl:relcl,_,1.0
184472,696077,"En faisant tourner le carton grâce aux fils préalablement torsadés, on voit le poisson dans le bocal. """" C'est parce que ça ",tourne," vite, on n'a pas le temps d'oublier le poisson et on voit déjà le bocal. """" Cette explication est satisfaisante.",26.0,tourne,tourne,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,31.0,advcl,31:advcl,_,3.0
