Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
23395,87956,C'est un usage naturel parmi les personnes avec des instincts totalitaristes bien ,implantés," qui identifient la politique de l'État avec la société, la population, la culture.",14.0,implantés,implanter,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,11.0,acl,11:acl,_,1.0
28818,108373,D'autant que la concurrence entre google.be et MSN Search est propice au développement de cette technique déjà bien ,implantée," ailleurs», anticipe la vice-présidente de l'association.",20.0,implantée,implanter,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,17.0,acl,17:acl,_,1.0
70380,265590,On fonde beaucoup d'espoirs sur ce nouveau matériel car il est de petite taille et facile à ,implanter,", l'opération ne dure pas plus de deux ou trois heures"""", indique le professeur Grollier.",19.0,implanter,implanter,VERB,VERB,VerbForm=Inf,17.0,xcomp,17:xcomp,SpaceAfter=No,2.0
71602,270011,"Dans les 20 grandes régions françaises, les entreprises routières ont constitué un Syndicat Professionnel Régional de l'Industrie Routière ou SPRIR, rassemblant la plupart des entreprises ",implantées, ou intervenant dans une même région.,29.0,implantées,implanter,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,28.0,acl,28:acl,_,1.0
72224,272386,"Par ailleurs, des responsables de l'application de la loi aux Etats-Unis ont prévenu que les gangs américains - plus anciens et mieux ",implantés, que leurs cousins canadiens - pourraient regarder en direction nord afin de poursuivre leur croissance.,25.0,implantés,implanter,VERB,VERB,Gender=Masc|Number=Plur|Tense=Past|VerbForm=Part,22.0,conj,22:conj,_,1.0
79460,298855,"Mais le gouvernement ougandais, mieux ",implanté, que les précédents et qui réussit à ramener la paix est en position de force.,7.0,implanté,implanter,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,3.0,acl,3:acl,_,1.0
96272,363145,"Ce sont des implantations que nous n'aurions pas faites en propre parce que nécessitant trop d'énergie pour une unité de petite taille, mais pour un franchisé déjà bien ",implanté,", c'est souvent un bon calcul.",32.0,implanté,implanter,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,29.0,acl,29:acl,SpaceAfter=No,1.0
97244,366778,En dépit d'un volant ,implanté," un peu trop bas, on y trouve immédiatement ses marques.",6.0,implanté,implanter,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,5.0,acl,5:acl,_,1.0
117855,445309,"On lui a alors retiré une tige de métal, ",implantée, lors d'une opération antérieure.,11.0,implantée,implanter,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,7.0,acl,7:acl,_,2.0
137060,517324,"Ce deuxième point présente deux éclairages différents selon que l'intervenant appartient à un corps de sécurité, un organisme anciennement ",implanté, (même associatif) ou à celui des  nouveaux métiers  de la sécurité.,22.0,implanté,implanter,VERB,VERB,Gender=Masc|Number=Sing|Tense=Past|VerbForm=Part,20.0,acl,20:acl,_,1.0
162914,614392,La communauté chinoise s'est ,implantée, en développant tout un portefeuille d'activités qui va des PME aux sociétés de trading en passant par les dispensaires médicaux.,6.0,implantée,implanter,VERB,VERB,Gender=Fem|Number=Sing|Tense=Past|VerbForm=Part,0.0,root,0:root,_,1.0
233004,878472,"Pis encore, il n'était même plus en mesure de continuer de proposer un service acceptable aux usines déjà ",implantées, qui subissaient durement les limitations d'un équipement portuaire devenu d'un autre âge.,21.0,implantées,implanter,VERB,VERB,Gender=Fem|Number=Plur|Tense=Past|VerbForm=Part,19.0,acl,19:acl,_,1.0
