Unnamed: 0,sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
2150,8064,Elle est contradictoire avec la notion de présomption d'imputabilité sur laquelle ,repose, le système des tableaux de maladies professionnelles.,13.0,repose,repose,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,acl:relcl,6:acl:relcl,_,2.0
5154,19163,L'auteur expose sur quoi ,repose, la physique quantique et montre en quoi elle a constitué une révolution conceptuelle de première grandeur.,6.0,repose,repose,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,3.0,ccomp,3:ccomp,_,1.0
20368,76346,Et cette promesse est un des fondements sur lesquels ,repose, toute leur vie.,10.0,repose,repose,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,acl:relcl,7:acl:relcl,_,1.0
22670,85036,Mais l'essentiel ,repose, quand même sur la motivation et donc sur ce qui va pousser le jeune à mener son projet à terme.,4.0,repose,repose,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
23478,88217,Le concept de différenciation est le concept fondamental sur lequel ,repose, la concurrence monopolistique puisqu'il fait référence à toutes les différences qui peuvent caractériser deux produits correspondant au même besoin.,11.0,repose,repose,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,7.0,acl:relcl,7:acl:relcl,_,1.0
28245,106123,"Il a rappelé que son journal """"soutient la politique irakienne du gouvernement, et a une obligation particulière d'être critique face aux bases sur lesquelles ",repose," cette politique"""".",28.0,repose,repose,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,25.0,acl:relcl,25:acl:relcl,_,3.0
28953,108898,«Cette entente ,repose," d'abord sur des incitatifs et non sur des contraintes, et cela nous réjouit.",4.0,repose,repose,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,2.0
39539,148854,"Souvent, cette opération lui permet de retouver, ou ",repose," sur, la re-création de la convention secrète.",11.0,repose,repose,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,6.0,conj,6:conj,_,2.0
48120,181374,"Le fauteuil du Président est à une extrémité de la chambre ; la Table de la Chambre, sur lequel ",repose," la masse cérémoniale, est devant le fauteuil.",21.0,repose,repose,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,14.0,acl:relcl,14:acl:relcl,_,1.0
61222,230731,La qualité des services que nous vous proposons ,repose, en particulier sur les soins attentifs que nous apportons à votre confort.,9.0,repose,repose,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
85061,319683,La sécurité des systèmes de navigation aérienne ,repose, en particulier sur la qualité du soutien logistique.,8.0,repose,repose,VERB,VERB,Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,0.0,root,0:root,_,1.0
86926,327029,"Elle fut enterrée dans le Cathédrale de Porto, face au refus de Charles Ier de transporter sa dépouille à Villalar, pour qu'elle ",repose," près de celle de Juan de Padilla, son époux.",26.0,repose,repose,VERB,VERB,Mood=Sub|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin,12.0,acl,12:acl,_,1.0
