sent_id,left_context,pivot,right_context
100,"De sun aveir vos voelt asez duner, Urs e leuns e veltres enchaignez, Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls trussez, Cinquante care que carïer en ",ferez, ; 
100,"De sun aveir vos voelt asez duner, Urs e leuns e veltres enchaignez, Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls trussez, Cinquante care que ",carïer, en ferez ; 
100,"De sun aveir vos voelt asez duner, Urs e leuns e veltres ",enchaignez,", Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls trussez, Cinquante care que carïer en ferez ; "
100,De sun aveir vos voelt asez ,duner,", Urs e leuns e veltres enchaignez, Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls trussez, Cinquante care que carïer en ferez ; "
101,Tant i avrat de besanz ,esmerez,", Dunt bien purrez voz soldeiers luer ; "
104,"La vos sivrat, ço ",dit,", mis avoez. » "
104,La vos ,sivrat,", ço dit, mis avoez. » "
106,,Baisset," sun chef, "
107,si cumencet a ,penser,. 
107,si ,cumencet, a penser. 
108,Li empereres en ,tint, sun chef enclin. 
11,Il en ,apelet, e ses dux e ses cuntes : 
111,"Quant se redrecet, mult par ",out, fier lu vis ; 
111,Quant se ,redrecet,", mult par out fier lu vis ; "
113,« Vus avez mult ben ,dit,. 
115,De cez paroles que vos avez ci ,dit,", En quel mesure en purrai estre fiz ? "
116,"- Voet par hostages, ço dist li Sarrazins, Dunt vos ",avrez, u dis u quinze u vint. 
116,"- Voet par hostages, ço ",dist," li Sarrazins, Dunt vos avrez u dis u quinze u vint. "
117,Pa num d',ocire, i metrai un mien filz 
118,"E sin avrez, ço ",quid,", de plus gentilz. "
118,E sin ,avrez,", ço quid, de plus gentilz. "
12,"« Oez, seignurs, quel pecchet nus ",encumbret,. 
12,« ,Oez,", seignurs, quel pecchet nus encumbret. "
120,ço ,dit,. 
122,Charles ,respunt, : 
123,« Uncore purrat ,guarir,. » 
126,Les dis mulez fait Charles ,establer,. 
126,Les dis mulez ,fait, Charles establer. 
127,El grant verger fait li reis ,tendre," un tref, "
