sent_id,left_context,pivot,right_context
100,"De sun aveir vos voelt asez duner, Urs e leuns e veltres ",enchaignez,", Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls trussez, Cinquante care que carïer en ferez ; "
101,Tant i avrat de besanz ,esmerez,", Dunt bien purrez voz soldeiers luer ; "
17018,Hom trovet ,lisant," que Evax, li reis de Arabie, enveiat ad Neron, le emperur de Rume, un livre que il li escrist des natures des pieres, de lur manieres et de lur nuns et de lur culurs et en quele tere eles sunt et quele puissance eles unt. "
17024,"- Adamas est clere cume cristal, mais que ele ad colur de fer ",brunit, ; 
171,En Sarraguce menez vostre ost ,banie,", "
17138,Elle fait la ,buillante, ewe cesser de buillir. 
17150,"Pur duresce ne pot estre entallee, se n'est od la piece de l'adamas ",depeciét,. 
17206,Ele est bone a porter a cellui ki ad enfleure entre quir et char cume hom ,enfundud,. 
17210,Le odur del jaiét ,ars, dechacet serpenz 
17212,Mult aiet a icels ki unt les ventres ,turnez, et a icels ki les corneilles tendent. 
17242,et ele fait ,multiplier," fruiz, "
196,"Od voz caables avez fruiset ses murs, Ses citez ",arses, e ses humes vencuz : 
209,Alez ,sedeir,", quant nuls ne vos sumunt ! "
221,Par ceste barbe que veez ,blancher,", Li duze per mar i serunt jugez ! » "
225,« Laisez ,ester, voz Francs ! 
283,"Puis quel comant, ",aler, vos en estoet. » 
362,"« Mult est pesmes Rollant, Ki tute gent voelt faire ",recreant, E tutes teres met en chalengement ! 
37,"« Pa ceste meie destre E par la barbe ki al piz me ventelet, L'ost des Franceis verrez sempres ",desfere,. 
3866,"Mex voudroie que je fuse arse, Aval le vent la poudre ",esparse,", Jor que je vive que amor Aie o home qu'o mon seignor ; "
3880,n'en quier ,mentir,. 
3903,Quant out oï ,parler," sa drue, Sout que s'estoit aperceüe. "
3928,Sovent en ai mon cuer ,irié,. 
3975,"Et se onques point du suen oi, Yseut, par cest mien chief le bloi, Nel se voudroit avoir pensé Mes oncles, ainz un an ",passé,", Por si grant d'or com il est toz, "
3988,Tristran l'a ,plorant, salüee. 
3994,"Ha ! Dex, d'ome ",desatorné, ! Petit fait om de lui cherté. 
4010,porqoi ferai ,pendre,. 
4016,Par moi avra plus dure fin Que ne fist ,faire," Costentin A Segoçon, qu'il escolla Qant o sa feme le trova. "
4033,Bien les veïse ,entrebaisier,. 
4041,Buen virent ,aprimier, cest soir. 
4053,Qant il oiet un enfant ,nestre,", Les poinz contot toz de sa vie. "
4061,Mot tost s'en vet ,fuiant, vers Gales. 
4067,Bien sout que ele avoit oï Tel rien dont out le cuer ,marri,", Qui si muoit et palisoit ; "
4075,Dex me fist ,parler, premeraine. 
4090,Qant ,conter," l'ot, Deu en mercie Que plus n'i out fait o s'amie. "
4160,,Allent, 
4167,Onques n'i ot parole ,dite," Ge n'oïse, grant ne petite. "
4170,Et qant je vos oï retraire Le mal q'en mer li estut ,traire," De la serpent dont le garistes, Et les grans biens que li feïstes, Et quant il vos requist quitance De ses gages, si oi pesance "
4227,A la chanbre ,painte," s'en vont, La ou li rois et Yseut sont. "
4347,"Entre deus liez la flor respant, Que li pas allent ",paraisant,", "
4365,"Dedenz la chanbre n'out clartez, Cirge ne lanpë ",alumez,. 
4384,"« Se nes puez prendre Ensenble, va, si me fai ",pendre,. » 
4430,"« Qar il n'a home en ta meson, Se disoit ceste traïson Que pris eüse drüerie O la roïne par folie, Ne m'en trovast en chanp, ",armé,. 
4435,"Ja, se Tristran ice seüst Que escondire nul leüst, Mex se laisast vif ",depecier, Que lui ne lié soufrist lïer. 
4452,"Qant le Morhout prist ja ci port, Qui ça venoit por nos enfanz, Nos barons fist si tost ",taisanz, Que onques n'ot un si hardi Qui s'en osast armer vers lui. 
446,vit la raisun ,escrite, : 
497,"Tanz cols ad pris de lances e d'espiez, Tanz riches reis ",cunduiz, a mendistiet ! 
507,Par tantes teres est alet ,cunquerant,", "
