sent_id	left_context	pivot	right_context
0	Carles li reis, nostre emperere magnes, Set anz tuz pleins ad 	estet	 en Espaigne : 
100	De sun aveir vos voelt asez duner, Urs e leuns e veltres enchaignez, Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls trussez, Cinquante care que carïer en 	ferez	 ; 
100	De sun aveir vos voelt asez duner, Urs e leuns e veltres enchaignez, Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls 	trussez	, Cinquante care que carïer en ferez ; 
100	De sun aveir vos voelt asez duner, Urs e leuns e veltres 	enchaignez	, Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls trussez, Cinquante care que carïer en ferez ; 
101	Tant i avrat de besanz 	esmerez	, Dunt bien purrez voz soldeiers luer ; 
102	En cest païs avez 	estet	 asez ; 
103	En France, ad Ais, devez bien 	repairer	. 
107	si cumencet a 	penser	. 
107	si 	cumencet	 a penser. 
110	Sa custume est qu'il 	parolet	 a leisir. 
112		Dist	 as messages : 
113	« Vus avez mult ben 	dit	. 
116	- 	Voet	 par hostages, ço dist li Sarrazins, Dunt vos avrez u dis u quinze u vint. 
117	Pa num d'	ocire	 i metrai un mien filz 
119	Quant vus 	serez	 el palais seignurill, A la grant feste seint Michel del Peril, Mis avoez la vos sivrat, 
12	« 	Oez	, seignurs, quel pecchet nus encumbret. 
121	Enz en voz bainz que Deus pur vos i fist, La vuldrat il chrestïens 	devenir	. » 
122	Charles 	respunt	 : 
123	« Uncore purrat 	guarir	. » 
126	Les dis mulez 	fait	 Charles establer. 
127	El grant verger 	fait	 li reis tendre un tref, 
13	Li empereres Carles de France dulce En cest païs nos est 	venuz	 cunfundre. 
130	La noit demurent tresque 	vint	 al jur cler. 
130	La noit 	demurent	 tresque vint al jur cler. 
131	Li empereres est par matin 	levet	, 
133	Desuz un pin en est li reis 	alez	, 
135	Par cels de France voelt il del tut 	errer	. 
136	Li empereres s'en 	vait	 desuz un pin ; 
138	E si i 	furent	 e Gerers e Gerin ; 
139	Ensembl'od els li quens Rollant i 	vint	 E Oliver, li proz e li gentilz ; 
141	Guenes i 	vint	, ki la traïson fist. 
142	Des ore cumencet le cunseill que mal 	prist	. 
142	Des ore 	cumencet	 le cunseill que mal prist. 
143	« Seignurs barons, 	dist	 li emperere Carles, Li reis Marsilie m'ad tramis ses messages. 
144	De sun aveir me voelt duner grant masse, Urs e leuns e veltres caeignables, Set cenz cameilz e mil hosturs muables, Quatre cenz muls 	cargez	 de l'or d'Arabe, Avoec iço plus de cinquante care. 
145	Mais il me mandet que en France m'en 	alge	, 
150	Mais jo ne 	sai	 quels en est sis curages. » 
151		Dient	 Franceis : 
155	si li vint 	cuntredire	. 
155	si li 	vint	 cuntredire. 
156	Il 	dist	 al rei : 
158	Set anz ad pleins que en Espaigne 	venimes	 ; 
166		Loerent	 vos alques de legerie ; 
17018	Hom trovet lisant que Evax, li reis de Arabie, enveiat ad Neron, le emperur de Rume, un livre que il li escrist des natures des pieres, de lur manieres et de lur nuns et de lur culurs et en quele tere eles 	sunt	 et quele puissance eles unt. 
17018	Hom trovet 	lisant	 que Evax, li reis de Arabie, enveiat ad Neron, le emperur de Rume, un livre que il li escrist des natures des pieres, de lur manieres et de lur nuns et de lur culurs et en quele tere eles sunt et quele puissance eles unt. 
17018	Hom 	trovet	 lisant que Evax, li reis de Arabie, enveiat ad Neron, le emperur de Rume, un livre que il li escrist des natures des pieres, de lur manieres et de lur nuns et de lur culurs et en quele tere eles sunt et quele puissance eles unt. 
17019	Mult hi sunt les vertuz 	cuvertes	, 
17020	mais les aies en veit hom bien 	apertes	. 
17022	et plusurs aises en vient a cels ki 	sevent	 ; 
17022	et plusurs aises en 	vient	 a cels ki sevent ; 
17023	ne nuls sages hom ne deit duter que Deus n'i ait mise grant vertut en pieres, altresi cume il 	at	 en herbes. 
17023	ne nuls sages hom ne deit 	duter	 que Deus n'i ait mise grant vertut en pieres, altresi cume il at en herbes. 
17024	- Adamas est clere cume cristal, mais que ele ad colur de fer 	brunit	 ; 
17026	Ele est de si grant durece que ne par fer ne par fu ne pot estre depeciede ne en nule maniere, se ço n'	est	 par le chaut sanc del buc, u hom la muillet, que hom la depiecet sur le enclume od malz ; 
17026	Ele est de si grant durece que ne par fer ne par fu ne pot estre 	depeciede	 ne en nule maniere, se ço n'est par le chaut sanc del buc, u hom la muillet, que hom la depiecet sur le enclume od malz ; 
17026	Ele 	est	 de si grant durece que ne par fer ne par fu ne pot estre depeciede ne en nule maniere, se ço n'est par le chaut sanc del buc, u hom la muillet, que hom la depiecet sur le enclume od malz ; 
17027	et des agues pieres ki en 	fruissent	 entaillet hom les altres gemes. 
17029	Et en Arabie 	ad	 une maniere de adamas ki n'est mie si dure, 
17031	N'est si bele ne de si grant priz, ja 	seit	 iço que ele seit greinur. 
17032	Un tierz adamas 	est	 en Cypre, li quarz en Grece. 
17033	A tuz icez 	est	 nature a traire fer. 
17036	et si 	defent	 de griefs sunges, de fanthomes et de tuz venims, 
17038	et ele sanet les 	forsenez	, 
17040	Ele deit estre 	close	 en or u en argent ; 
