sent_id	left_context	pivot	right_context
116	- 	Voet	 par hostages, ço dist li Sarrazins, Dunt vos avrez u dis u quinze u vint. 
12	« 	Oez	, seignurs, quel pecchet nus encumbret. 
143	« Seignurs barons, 	dist	 li emperere Carles, Li reis Marsilie m'ad tramis ses messages. 
17018	Hom trovet lisant que Evax, li reis de Arabie, 	enveiat	 ad Neron, le emperur de Rume, un livre que il li escrist des natures des pieres, de lur manieres et de lur nuns et de lur culurs et en quele tere eles sunt et quele puissance eles unt. 
17194	Mais la neire, si hom la portet en meesme la maniere, 	aiet	 a home a parfaire granz choses, si il les cumencet ; 
17197	Icele meesme, liede en linge drap teint en safran, 	toult	 bien la fievre, 
17197	Icele meesme, 	liede	 en linge drap teint en safran, toult bien la fievre, 
17214	et, si cume hom dit, 	esprovet	 virginitét. 
17223	e bien est seut que cil ki vult saveir si sa femme est avultre u nun, 	metet	 la magnete suz le chief sa femme quant ele dormirat ; 
225	« 	Laisez	 ester voz Francs ! 
232	« 	Alez	 sedeir desur cel palie blanc ! 
234	« Francs chevalers, 	dist	 li emperere Carles, Car m'eslisez un barun de ma marche Qu'a Marsiliun me portast mun message. » 
270	Dreiz emperere, 	veiz	 me ci en present : 
283	Puis quel comant, 	aler	 vos en estoet. » 
285	« Guenes, 	venez	 avant, 
289	- Sire, 	dist	 Guenes, ço ad tut fait Rollant ! 
291	Li duze per, por ço qu'il l'aiment tant, 	Desfi	 les ci, sire, vostre veiant. » 
304	- Seignurs, 	dist	 Guenes, vos en orrez noveles ! » 
305	« Sire, dist Guenes, 	dunez	 mei le cungied. 
305	« Sire, 	dist	 Guenes, dunez mei le cungied. 
312	Esperuns d'or ad en ses piez fermez, 	Ceint	 Murglies, s'espee, a sun costed ; 
378	« 	Salvez	 seiez de Mahum E d'Apollin, qui seintes leis tenuns ! 
3856	Com ele aprisme son ami, 	Oiez	 com el l'a devanci : 
3876	Tristran, 	gardez	 
3895	Mais l'en puet home desveier, 	Faire	 mal faire et bien laisier : 
3897	Tristran, 	vois	 m'en, 
3903	Quant out oï parler sa drue, 	Sout	 que s'estoit aperceüe. 
392	« 	Salvez	 seiez de Deu, Li Glorius, qui devum aürer ! 
395	Se cest'acorde ne vulez otrier, 	Pris	 e liez serez par poësted ; 
3965	« Dame, por Deu, qui en pucele Prist por le pueple umanité, 	Conselliez	 moi, par charité. 
4006	« Las ! 	fait	 li rois, or ai veü Que li nains m'a trop deceü. 
404	Quant le vit Guenes, 	mist	 la main a l'espee ; 
4078	Et il autretant me priout Que l'acordase a mon seignor, Qui, a grant tort, 	ert	 a error Vers lui de moi ; 
4103	- Dame, 	veïs	 puis mon nevo ? 
4119	Tristran, tes niés, 	vint	 soz cel pin Qui est laienz en cel jardin, 
412	« 	Desfaimes	 la mellee ! » 
4139	Se vos volez, 	Ocïez	 moi ; 
4166	« Sire, 	estïez	 vos donc el pin ? 
417	- Sire, 	dist	 Guenes, mei l'avent a suffrir. 
4185	Et se il dit ou un ou el Ou n'i velle venir por toi, 	Di	 
4195	Sire, por Deu, 	acordez	 m'i, Quant il sera venu ici. » 
4202	« 	Acordez	 m'i, 
4223	Se li rois fait de moi proiere, 	Fai	 par senblant mauvese chiere. » 
4229	« Niés, 	fait	 li rois, avant venez. 
4257	Qar, en un gardin, soz une ente, 	Virent	 l'autrier Yseut la gente Ovoc Tristran en tel endroit Que nus hon consentir ne doit ; 
4271	« Sire, 	font	 il, malement vet. 
4309	« Di ton nevo q'au roi Artur, A Carduel, qui est clos de mur, 	Covienge	 qu'il aut par matin ; 
4309	« 	Di	 ton nevo q'au roi Artur, A Carduel, qui est clos de mur, Covienge qu'il aut par matin ; 
4312	Anevoies, en ceste nuit, 	Sai	 que voudra a lui parler, Por ceu que devra la aler. 
4316	outreement. 	Prové	 seront sanz soirement. 
4331	« Beaus niés, 	fait	 il, je vos requier, Ma volenté faites, 
4384	« Se nes puez prendre Ensenble, 	va	, si me fai pendre. » 
4395	Li nain, que la chandele tient, 	Vient	 avoc lui. 
4407	(	Cuelli	 l'orent cil en haïne, Por sa prooise), 
4408	et la roïne, 	Laidisent	 la, 
4422	Bien sai, 	venuz	 sui a mau saut. 
4426	Or, 	tort	 a mal ou tort a bien, De moi ferez vostre plesir, 
4430	« Qar il n'a home en ta meson, Se disoit ceste traïson Que pris eüse drüerie O la roïne par folie, Ne m'en trovast en chanp, 	armé	. 
4436	Mais en Deu tant fort se fiot Que bien savoit et bien quidoit, S'a escondit peüst venir, Nus nen osast armes saisir Encontre lui, 	lever	 ne prendre : 
4448	Ha ! roïne franche, 	honoree	, En qel terre sera mais nee Fille de roi qui ton cors valle ? 
463	« 	Apelez	 le Franceis : 
499	- Ço n'iert, 	dist	 Guenes, tant cum vivet sis niés : 
502	Les.XII. pers, que Carles ad tant chers, 	Funt	 les enguardes a.XX. milie chevalers. 
510	- Ço n'iert, 	dist	 Guenes, tant cum vivet Rollant : 
513	Li.XII. per, que Carles aimet tant, 	Funt	 les enguardes a.XX. milie de Francs. 
515	« Bel sire Guenes, 	dist	 Marsilies li reis, Jo ai tel gent, plus bele ne verreiz ; 
561	Se en rereguarde troevet le cors Rollant, 	Cumbatrat	 sei a trestute sa gent 
562	E, se il poet, 	murrat	 i veirement. 
568	« 	Tenez	 m'espee, 
577	« 	Tenez	 mun helme, 
600	Par cele lei que vos tenez plus salve, 	Guardez	 de nos ne turnez le curage. 
606	Sel pois trover a port ne a passage, 	Liverrai	 lui une mortel bataille. » 
609	Pois est munted, 	entret	 en sun veiage. 
623	« 	Salvez	 seiez de Deu ! 
628	Kar a mes oilz vi.IIII. C. milie armez, Halbers vestuz, alquanz healmes fermez, 	Ceintes	 espees as punz d'or neielez, Ki l'en conduistrent tresqu'en la mer : 
8605	« Certes, 	fet	 mes sires Gauvains, ce me plest mout. » 
8610	« Sire, 	fait	 Keus li seneschaux, se vos asseez ja au disner il m'est avis que vos enfraindroiz la costume de ceainz, 
8612	- Certes, 	fet	 li rois, Keus, vos dites voir, 
8644	- Toutes voies, 	fet	 li rois, i essaierez vos se vos la porriez oster. 
8645	- Sire, 	fet	 il, non ferai. 
8649	- Sire, 	fait	 il, je le sai bien, 
8654	- Sire, 	fait	 il, sauve vostre grace non feré, puis que mes sires Lancelot n'i velt essaier 
8657	- Toute voies, 	fait	 li rois, i essaieroiz vos por ce que je le voil. Ne mie por l'espee avoir. » 
8665	- Mes sires Gauvains, 	fet	 Lancelot, or sachiez que ceste espee vos touchera encore si de pres que vos ne la voldriez avoir bailliee por un chastel. 
8666	- Sire, 	fet	 mes sires Gauvains, je n'en poi mes. 
8680	- 	Alons	 donc, 
8713	- Par foi, 	fait	 li preudons, vos en verroiz par tens tel comencement qui bel sera. » 
8719	« 	Sivez	 moi sire chevaliers. » 
8767	- Je nel sai mie bien, 	fet	 Lion. Mes tant que ce est cil qui a esté hui fet chevalier novel, que mes sires Lancelot fist chevalier de sa main, et ce est cil donc entre vos et moi avons tote jor parlé que mes sires Lancelot engendra, en la fille au riche roi pescheor. 
8768	- Veraiement le sachiez vos, 	fet	 Boort, que ce est il, et qu'il est nostre cousins prochains. 
8778	- Par foi dame, 	fet	 il, uns chevaliers est venuz a cort qui a acomplie l'aventure dou siege perilleus, 
8780	- Voire, 	fet	 ele, puet estre voirs ? 
8781	- Oïl, 	fet	 cil, veraiement le sachiez. 
8782	- A non Dieu, 	fait	 ele, donc li est il mout bien avenu, 
8784	- Ha Diex, 	font	 les dames, tant fu de bone heure nez li chevaliers, 
8787	- Biaux amis, 	fet	 la reïne au vaslet, se Diex t'aït or me di de quele façon il est. 
8788	- Dame, 	fet	 il, se Diex m'aït ce est uns des biaux chevaliers dou monde, 
88	Desuz un pin, delez un eglenter, Un faldestoed i unt, 	fait	 tut d'or mer : 
8806	- Sire, 	fet	 mes sires Gauvains, et vos et nos le devons servir come celui que Diex nos envoie por delivrer nostre païs des granz merveilles et des estranges visions, et des estranges aventures qui tant sovent i sont avenues par si lonc tens. » 
8812	- Sire, 	fet	 il, g'i sui venuz, 
8814	- Sire, 	fet	 li rois, de vostre venue avions nos mout grant mestier por moutes choses, et por les granz merveilles de ceste terre mener a fin, et por une aventure mener a chief qui hui nos est avenue a quoi cil de ceenz ont failli, 
8817	- Sire, 	fet	 Galaad, ou est cele aventure dont vos me parlez ? 
8833	« 	Tornez	 vos, 
8839	- Sire, 	fet	 Galaad, ce n'est mie de merveille, 
8851	- Biax sire, 	fet	 li rois, escu vos envoiera Diex d'aucune part ausi com il a fet espee. » 
8865	- Par foi, 	fait	 ele, je le vos dirai voiant toz cels de ceste place. 
8948	- Sire, 	fet	 mes sires Gauvains, encor i a il autre chose que vos ne savez mie, 
8979	- Ha.´ sire, 	fet	 Lancelot, por Dieu que est ce que vos dites ? 
8983	- Lancelot, 	fait	 li rois, la grant amor que j'ai toz jorz vers aus eue me fet dire tiex paroles, 
97	« 	Salvet	 seiez de Deu, Le Glorius, que devuns aürer ! 
10003	« 	Garde	 toi de moi Lancelot 
10025	« Sire, 	fet	 Lancelot, porriez vos herbergier.i. chevalier errant ? 
10026	- Biau sire, 	fet	 li preudons, s'il vos plest je vos herbergerai huimés au mielz que je porrai, 
10027	et vos donrai, 	fet	 li preudons, a mengier de ce que Diex nos a presté. » 
10056	- 	Dites	, 
10059	- Sire, 	fet	 Lancelot, il m'avint en mon dormant anuit que devant moi venoit uns hons toz avironnez d'estoiles, 
10162	- Sire, 	fet	 Lancelot, ce que vos me dites que li bons chevaliers est mes filz me fet mout esbahir. 
10163	- Tu n'en doiz pas estre esbahiz, 	fet	 li preudons, ne merveillier t'en, 
10173	- Sire, 	fet	 Lancelot, mout m'est grant confort de ceste chose que vos m'avez dite, 
10176	- Je te dirai, 	fet	 li preudons, coment il est. 
10184	- Puis qu'il est einsi, 	fet	 Lancelot, que nus fors Jhesucrist ne me puet valoir ne aidier.´ lui pri je qu'il me vaille et aït, et ne me laist chaoir es mains de l'anemi, si que je li puisse rendre le tresor qu'il me demande. Ce est l'ame de moi au jor espovantable qu'il dira as mauvés : 
