sent_id,left_context,pivot,right_context,ID,FORM,LEMMA,UPOS,XPOS,FEATS,HEAD,DEPREL,DEPS,MISC,dist
0,"Carles li reis, nostre emperere magnes, Set anz tuz pleins ad ",estet, en Espaigne : ,14,estet,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_58_00014,1
100,"De sun aveir vos voelt asez duner, Urs e leuns e veltres enchaignez, Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls trussez, Cinquante care que carïer en ",ferez, ; ,39,ferez,_,VERB,VERcjg,VerbForm=Fin,35,acl,_,XmlId=w_58_01128,-1
100,"De sun aveir vos voelt asez duner, Urs e leuns e veltres enchaignez, Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls ",trussez,", Cinquante care que carïer en ferez ; ",32,trussez,_,VERB,VERppe,Tense=Past|VerbForm=Part,31,acl,_,SpaceAfter=No|XmlId=w_58_01121,-1
100,"De sun aveir vos voelt asez duner, Urs e leuns e veltres ",enchaignez,", Set cenz cameilz e mil hosturs muez, D'or e d'argent.IIII. cenz muls trussez, Cinquante care que carïer en ferez ; ",14,enchaignez,_,VERB,VERppe,Tense=Past|VerbForm=Part,13,acl,_,SpaceAfter=No|XmlId=w_58_01103,2
101,Tant i avrat de besanz ,esmerez,", Dunt bien purrez voz soldeiers luer ; ",6,esmerez,_,VERB,VERppe,Tense=Past|VerbForm=Part,5,acl,_,SpaceAfter=No|XmlId=w_58_01135,2
102,En cest païs avez ,estet, asez ; ,5,estet,_,VERB,VERppe,Tense=Past|VerbForm=Part,0,root,_,XmlId=w_58_01148,1
103,"En France, ad Ais, devez bien ",repairer,. ,9,repairer,_,VERB,VERinf,VerbForm=Inf,0,root,_,SpaceAfter=No|XmlId=w_58_01159,-1
107,si cumencet a ,penser,. ,4,penser,_,VERB,VERinf,VerbForm=Inf,2,xcomp,_,SpaceAfter=No|XmlId=w_58_01187,-1
107,si ,cumencet, a penser. ,2,cumencet,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_58_01185,-1
110,Sa custume est qu'il ,parolet, a leisir. ,6,parolet,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_58_01212,-1
112,,Dist, as messages : ,1,Dist,_,VERB,VERcjg,VerbForm=Fin,0,root,_,XmlId=w_58_01227,-1
