sent_id	left_context	pivot	right_context
fr_partut-ud-4	Creative Commons 	fournit	 cette offre de contrat-type en l'état, à seule fin d'information. 
fr_partut-ud-5	Creative Commons ne saurait être tenu responsable des éventuels préjudices 	résultant	 du contenu ou de l'utilisation de ce contrat. 
fr_partut-ud-11	Selon les termes et les obligations du présent contrat, la partie offrante 	propose	 à la partie acceptante l'exercice de certains droits présentés ci-après, et l'acceptant en approuve les termes et conditions d'utilisation. 
fr_partut-ud-11	Selon les termes et les obligations du présent contrat, la partie offrante 	propose	 à la partie acceptante l'exercice de certains droits présentés ci-après, et l'acceptant en approuve les termes et conditions d'utilisation. 
fr_partut-ud-13	Aux termes de la présente autorisation, une oeuvre qui constitue une Oeuvre dite collective ne sera pas 	considérée	 comme une oeuvre dite derivée (telle que définie ci-après). 
fr_partut-ud-13	Aux termes de la présente autorisation, une oeuvre qui constitue une Oeuvre dite collective ne sera pas 	considérée	 comme une oeuvre dite derivée (telle que définie ci-après). 
fr_partut-ud-14	la ou les personnes physiques ou morales qui 	proposent	 la mise à disposition de l'Oeuvre selon les termes du présent contrat. 
fr_partut-ud-18	Soumis aux termes et conditions définis dans cette autorisation, et ceci pendant toute la durée de protection de l'oeuvre par le droit de la propriété littéraire et artistique ou le droit applicable, l'offrant accorde à l'acceptant l'autorisation mondiale d'	exercer	 à titre gratuit et non exclusif les droits suivants: 
fr_partut-ud-18	Soumis aux termes et conditions définis dans cette autorisation, et ceci pendant toute la durée de protection de l'oeuvre par le droit de la propriété littéraire et artistique ou le droit applicable, l'offrant 	accorde	 à l'acceptant l'autorisation mondiale d'exercer à titre gratuit et non exclusif les droits suivants: 
fr_partut-ud-18	Soumis aux termes et conditions 	définis	 dans cette autorisation, et ceci pendant toute la durée de protection de l'oeuvre par le droit de la propriété littéraire et artistique ou le droit applicable, l'offrant accorde à l'acceptant l'autorisation mondiale d'exercer à titre gratuit et non exclusif les droits suivants: 
fr_partut-ud-18		Soumis	 aux termes et conditions définis dans cette autorisation, et ceci pendant toute la durée de protection de l'oeuvre par le droit de la propriété littéraire et artistique ou le droit applicable, l'offrant accorde à l'acceptant l'autorisation mondiale d'exercer à titre gratuit et non exclusif les droits suivants: 
fr_partut-ud-19	reproduire l'Oeuvre, incorporer l'Oeuvre dans une ou plusieurs oeuvres dites derivées et reproduire l'oeuvre telle qu'	incorporée	 dans les dites oeuvres dites collectives; 
fr_partut-ud-19	reproduire l'Oeuvre, 	incorporer	 l'Oeuvre dans une ou plusieurs oeuvres dites derivées et reproduire l'oeuvre telle qu'incorporée dans les dites oeuvres dites collectives; 
fr_partut-ud-21	distribuer des exemplaires ou enregistrements, présenter, représenter ou communiquer l'oeuvre au public par tout procédé technique, y compris 	incorporée	 dans des oeuvres collectives; 
fr_partut-ud-21	distribuer des exemplaires ou enregistrements, présenter, représenter ou 	communiquer	 l'oeuvre au public par tout procédé technique, y compris incorporée dans des oeuvres collectives; 
fr_partut-ud-21	distribuer des exemplaires ou enregistrements, présenter, représenter ou 	communiquer	 l'oeuvre au public par tout procédé technique, y compris incorporée dans des oeuvres collectives; 
