sent_id	left_context	pivot	right_context
fr_partut-ud-3	La distribution de la présente version de ce contrat ne crée aucune relation juridique entre les parties au contrat 	présenté	 ci-après et Creative Commons. 
fr_partut-ud-3	La distribution de la présente version de ce contrat ne 	crée	 aucune relation juridique entre les parties au contrat présenté ci-après et Creative Commons. 
fr_partut-ud-4	Creative Commons 	fournit	 cette offre de contrat-type en l'état, à seule fin d'information. 
fr_partut-ud-5	Creative Commons ne saurait être tenu responsable des éventuels préjudices résultant du 	contenu	 ou de l'utilisation de ce contrat. 
fr_partut-ud-5	Creative Commons ne saurait être tenu responsable des éventuels préjudices 	résultant	 du contenu ou de l'utilisation de ce contrat. 
fr_partut-ud-5	Creative Commons ne saurait être 	tenu	 responsable des éventuels préjudices résultant du contenu ou de l'utilisation de ce contrat. 
fr_partut-ud-5	Creative Commons ne 	saurait	 être tenu responsable des éventuels préjudices résultant du contenu ou de l'utilisation de ce contrat. 
fr_partut-ud-8	L'Oeuvre est 	protégée	 par le droit de la propriété littéraire et artistique (droit d'auteur, droits voisins, droits des producteurs de bases de données) ou toute autre loi applicable. 
fr_partut-ud-10	L'exercice sur l'Oeuvre de tout droit proposé par le présent contrat 	vaut	 acceptation de celui-ci. 
fr_partut-ud-10	L'exercice sur l'Oeuvre de tout droit 	proposé	 par le présent contrat vaut acceptation de celui-ci. 
fr_partut-ud-11	Selon les termes et les obligations du présent contrat, la partie offrante propose à la partie acceptante l'exercice de certains droits présentés ci-après, et l'acceptant en 	approuve	 les termes et conditions d'utilisation. 
fr_partut-ud-11	Selon les termes et les obligations du présent contrat, la partie offrante propose à la partie acceptante l'exercice de certains droits 	présentés	 ci-après, et l'acceptant en approuve les termes et conditions d'utilisation. 
fr_partut-ud-11	Selon les termes et les obligations du présent contrat, la partie offrante 	propose	 à la partie acceptante l'exercice de certains droits présentés ci-après, et l'acceptant en approuve les termes et conditions d'utilisation. 
fr_partut-ud-13	Aux termes de la présente autorisation, une oeuvre qui constitue une Oeuvre dite collective ne sera pas considérée comme une oeuvre dite derivée (telle que 	définie	 ci-après). 
fr_partut-ud-13	Aux termes de la présente autorisation, une oeuvre qui constitue une Oeuvre dite collective ne sera pas considérée comme une oeuvre 	dite	 derivée (telle que définie ci-après). 
fr_partut-ud-13	Aux termes de la présente autorisation, une oeuvre qui constitue une Oeuvre dite collective ne sera pas 	considérée	 comme une oeuvre dite derivée (telle que définie ci-après). 
fr_partut-ud-13	Aux termes de la présente autorisation, une oeuvre qui constitue une Oeuvre 	dite	 collective ne sera pas considérée comme une oeuvre dite derivée (telle que définie ci-après). 
fr_partut-ud-13	Aux termes de la présente autorisation, une oeuvre qui 	constitue	 une Oeuvre dite collective ne sera pas considérée comme une oeuvre dite derivée (telle que définie ci-après). 
fr_partut-ud-14	la ou les personnes physiques ou morales qui 	proposent	 la mise à disposition de l'Oeuvre selon les termes du présent contrat. 
fr_partut-ud-18	Soumis aux termes et conditions définis dans cette autorisation, et ceci pendant toute la durée de protection de l'oeuvre par le droit de la propriété littéraire et artistique ou le droit applicable, l'offrant accorde à l'acceptant l'autorisation mondiale d'	exercer	 à titre gratuit et non exclusif les droits suivants: 
fr_partut-ud-18	Soumis aux termes et conditions définis dans cette autorisation, et ceci pendant toute la durée de protection de l'oeuvre par le droit de la propriété littéraire et artistique ou le droit applicable, l'offrant 	accorde	 à l'acceptant l'autorisation mondiale d'exercer à titre gratuit et non exclusif les droits suivants: 
fr_partut-ud-18	Soumis aux termes et conditions 	définis	 dans cette autorisation, et ceci pendant toute la durée de protection de l'oeuvre par le droit de la propriété littéraire et artistique ou le droit applicable, l'offrant accorde à l'acceptant l'autorisation mondiale d'exercer à titre gratuit et non exclusif les droits suivants: 
fr_partut-ud-18		Soumis	 aux termes et conditions définis dans cette autorisation, et ceci pendant toute la durée de protection de l'oeuvre par le droit de la propriété littéraire et artistique ou le droit applicable, l'offrant accorde à l'acceptant l'autorisation mondiale d'exercer à titre gratuit et non exclusif les droits suivants: 
fr_partut-ud-19	reproduire l'Oeuvre, incorporer l'Oeuvre dans une ou plusieurs oeuvres dites derivées et reproduire l'oeuvre telle qu'incorporée dans les dites oeuvres 	dites	 collectives; 
fr_partut-ud-19	reproduire l'Oeuvre, incorporer l'Oeuvre dans une ou plusieurs oeuvres dites derivées et reproduire l'oeuvre telle qu'incorporée dans les 	dites	 oeuvres dites collectives; 
fr_partut-ud-19	reproduire l'Oeuvre, incorporer l'Oeuvre dans une ou plusieurs oeuvres dites derivées et reproduire l'oeuvre telle qu'	incorporée	 dans les dites oeuvres dites collectives; 
fr_partut-ud-19	reproduire l'Oeuvre, incorporer l'Oeuvre dans une ou plusieurs oeuvres dites derivées et 	reproduire	 l'oeuvre telle qu'incorporée dans les dites oeuvres dites collectives; 
fr_partut-ud-19	reproduire l'Oeuvre, incorporer l'Oeuvre dans une ou plusieurs oeuvres 	dites	 derivées et reproduire l'oeuvre telle qu'incorporée dans les dites oeuvres dites collectives; 
fr_partut-ud-19	reproduire l'Oeuvre, 	incorporer	 l'Oeuvre dans une ou plusieurs oeuvres dites derivées et reproduire l'oeuvre telle qu'incorporée dans les dites oeuvres dites collectives; 
fr_partut-ud-19		reproduire	 l'Oeuvre, incorporer l'Oeuvre dans une ou plusieurs oeuvres dites derivées et reproduire l'oeuvre telle qu'incorporée dans les dites oeuvres dites collectives; 
fr_partut-ud-20	créer et reproduire des oeuvres 	dites	 derivées; 
fr_partut-ud-20	créer et 	reproduire	 des oeuvres dites derivées; 
fr_partut-ud-20		créer	 et reproduire des oeuvres dites derivées; 
fr_partut-ud-21	distribuer des exemplaires ou enregistrements, présenter, représenter ou communiquer l'oeuvre au public par tout procédé technique, y compris 	incorporée	 dans des oeuvres collectives; 
fr_partut-ud-21	distribuer des exemplaires ou enregistrements, présenter, représenter ou communiquer l'oeuvre au public par tout procédé technique, y 	compris	 incorporée dans des oeuvres collectives; 
fr_partut-ud-21	distribuer des exemplaires ou enregistrements, présenter, représenter ou 	communiquer	 l'oeuvre au public par tout procédé technique, y compris incorporée dans des oeuvres collectives; 
fr_partut-ud-21	distribuer des exemplaires ou enregistrements, présenter, 	représenter	 ou communiquer l'oeuvre au public par tout procédé technique, y compris incorporée dans des oeuvres collectives; 
fr_partut-ud-21	distribuer des exemplaires ou enregistrements, 	présenter	, représenter ou communiquer l'oeuvre au public par tout procédé technique, y compris incorporée dans des oeuvres collectives; 
fr_partut-ud-21		distribuer	 des exemplaires ou enregistrements, présenter, représenter ou communiquer l'oeuvre au public par tout procédé technique, y compris incorporée dans des oeuvres collectives; 
fr_partut-ud-22	Distribuer des exemplaires ou phonogrammes, présenter, représenter ou communiquer au public des oeuvres 	dites	 derivées par tout procédé technique; 
fr_partut-ud-22	Distribuer des exemplaires ou phonogrammes, présenter, représenter ou 	communiquer	 au public des oeuvres dites derivées par tout procédé technique; 
fr_partut-ud-22	Distribuer des exemplaires ou phonogrammes, présenter, 	représenter	 ou communiquer au public des oeuvres dites derivées par tout procédé technique; 
fr_partut-ud-22	Distribuer des exemplaires ou phonogrammes, 	présenter	, représenter ou communiquer au public des oeuvres dites derivées par tout procédé technique; 
fr_partut-ud-22		Distribuer	 des exemplaires ou phonogrammes, présenter, représenter ou communiquer au public des oeuvres dites derivées par tout procédé technique; 
fr_partut-ud-23	lorsque l'Oeuvre est une base de données, extraire et 	réutiliser	 des parties substantielles de l'oeuvre. 
fr_partut-ud-23	lorsque l'Oeuvre est une base de données, 	extraire	 et réutiliser des parties substantielles de l'oeuvre. 
fr_partut-ud-24	Les droits mentionnés ci-dessus peuvent être 	exercés	 sur tous les supports, médias, procédés techniques et formats. 
fr_partut-ud-24	Les droits mentionnés ci-dessus 	peuvent	 être exercés sur tous les supports, médias, procédés techniques et formats. 
fr_partut-ud-24	Les droits 	mentionnés	 ci-dessus peuvent être exercés sur tous les supports, médias, procédés techniques et formats. 
fr_partut-ud-25	Les droits ci-dessus incluent le droit d'	effectuer	 les modifications nécessaires techniquement à l'exercice des droits dans d'autres formats et procédés techniques. 
fr_partut-ud-25	Les droits ci-dessus 	incluent	 le droit d'effectuer les modifications nécessaires techniquement à l'exercice des droits dans d'autres formats et procédés techniques. 
fr_partut-ud-26	L'exercice de tous les droits qui ne sont pas expressément autorisés par l'offrant ou dont il n'aurait pas la gestion demeure réservé, notamment les mécanismes de gestion collective obligatoire applicables 	décrits	 à l'article 4d. 
fr_partut-ud-26	L'exercice de tous les droits qui ne sont pas expressément autorisés par l'offrant ou dont il n'aurait pas la gestion 	demeure	 réservé, notamment les mécanismes de gestion collective obligatoire applicables décrits à l'article 4d. 
fr_partut-ud-26	L'exercice de tous les droits qui ne sont pas expressément autorisés par l'offrant ou dont il n'	aurait	 pas la gestion demeure réservé, notamment les mécanismes de gestion collective obligatoire applicables décrits à l'article 4d. 
fr_partut-ud-26	L'exercice de tous les droits qui ne sont pas expressément 	autorisés	 par l'offrant ou dont il n'aurait pas la gestion demeure réservé, notamment les mécanismes de gestion collective obligatoire applicables décrits à l'article 4d. 
fr_partut-ud-28	L'autorisation accordée par l'article 3 est expressément assujettie et 	limitée	 par le respect des restrictions suivantes: 
fr_partut-ud-28	L'autorisation accordée par l'article 3 est expressément 	assujettie	 et limitée par le respect des restrictions suivantes: 
fr_partut-ud-28	L'autorisation 	accordée	 par l'article 3 est expressément assujettie et limitée par le respect des restrictions suivantes: 
fr_partut-ud-29	l'Acceptant ne peut pas offrir ou imposer de conditions d'utilisation de l'oeuvre qui altèrent ou restreignent les termes du présent contrat ou l'exercice des droits qui y sont 	accordés	 au bénéficiaire. 
fr_partut-ud-29	l'Acceptant ne peut pas offrir ou imposer de conditions d'utilisation de l'oeuvre qui altèrent ou 	restreignent	 les termes du présent contrat ou l'exercice des droits qui y sont accordés au bénéficiaire. 
fr_partut-ud-29	l'Acceptant ne peut pas offrir ou imposer de conditions d'utilisation de l'oeuvre qui 	altèrent	 ou restreignent les termes du présent contrat ou l'exercice des droits qui y sont accordés au bénéficiaire. 
fr_partut-ud-29	l'Acceptant ne peut pas offrir ou 	imposer	 de conditions d'utilisation de l'oeuvre qui altèrent ou restreignent les termes du présent contrat ou l'exercice des droits qui y sont accordés au bénéficiaire. 
fr_partut-ud-29	l'Acceptant ne peut pas 	offrir	 ou imposer de conditions d'utilisation de l'oeuvre qui altèrent ou restreignent les termes du présent contrat ou l'exercice des droits qui y sont accordés au bénéficiaire. 
fr_partut-ud-29	l'Acceptant ne 	peut	 pas offrir ou imposer de conditions d'utilisation de l'oeuvre qui altèrent ou restreignent les termes du présent contrat ou l'exercice des droits qui y sont accordés au bénéficiaire. 
fr_partut-ud-30	L'acceptant ne peut pas 	céder	 de droits sur l'oeuvre. 
fr_partut-ud-30	L'acceptant ne 	peut	 pas céder de droits sur l'oeuvre. 
fr_partut-ud-31	L'acceptant doit conserver intactes toutes les informations qui 	renvoient	 à ce contrat et à l'exonération de responsabilité. 
fr_partut-ud-31	L'acceptant doit 	conserver	 intactes toutes les informations qui renvoient à ce contrat et à l'exonération de responsabilité. 
fr_partut-ud-31	L'acceptant 	doit	 conserver intactes toutes les informations qui renvoient à ce contrat et à l'exonération de responsabilité. 
fr_partut-ud-32	L'acceptant ne peut pas reproduire, distribuer, représenter ou communiquer au public l'oeuvre, y compris par voie numérique, en 	utilisant	 une mesure technique de contrôle d'accès ou de contrôle d'utilisation qui serait contradictoire avec les termes de cet accord contractuel. 
fr_partut-ud-32	L'acceptant ne peut pas reproduire, distribuer, représenter ou communiquer au public l'oeuvre, y 	compris	 par voie numérique, en utilisant une mesure technique de contrôle d'accès ou de contrôle d'utilisation qui serait contradictoire avec les termes de cet accord contractuel. 
fr_partut-ud-32	L'acceptant ne peut pas reproduire, distribuer, représenter ou 	communiquer	 au public l'oeuvre, y compris par voie numérique, en utilisant une mesure technique de contrôle d'accès ou de contrôle d'utilisation qui serait contradictoire avec les termes de cet accord contractuel. 
fr_partut-ud-32	L'acceptant ne peut pas reproduire, distribuer, 	représenter	 ou communiquer au public l'oeuvre, y compris par voie numérique, en utilisant une mesure technique de contrôle d'accès ou de contrôle d'utilisation qui serait contradictoire avec les termes de cet accord contractuel. 
fr_partut-ud-32	L'acceptant ne peut pas reproduire, 	distribuer	, représenter ou communiquer au public l'oeuvre, y compris par voie numérique, en utilisant une mesure technique de contrôle d'accès ou de contrôle d'utilisation qui serait contradictoire avec les termes de cet accord contractuel. 
fr_partut-ud-32	L'acceptant ne peut pas 	reproduire	, distribuer, représenter ou communiquer au public l'oeuvre, y compris par voie numérique, en utilisant une mesure technique de contrôle d'accès ou de contrôle d'utilisation qui serait contradictoire avec les termes de cet accord contractuel. 
