sent_id,left_context,pivot,right_context
n01003007,"5000 dollars par personne, le maximum ",autorisé,. 
n01004009,Plutôt que d'enseigner la méthode scientifique en tant qu'unité ,séparée,", par exemple, les étudiants apprennent le contenu scientifique en l'appliquant. "
n01005024,"« Nous sommes confrontés à une forte concurrence, et nous pensons que les transports pourront aider » a ",déclaré," Joe Sternlieb, le président du centre des affaires de Georgetown. "
n01005024,"« Nous sommes confrontés à une forte concurrence, et nous pensons que les transports pourront ",aider," » a déclaré Joe Sternlieb, le président du centre des affaires de Georgetown. "
n01009054,"« Nous avons demandé à d'autres pays de nous aider à remplir le zoo de différentes espèces d'animaux, y compris d'un porc » a ",indiqué, Saqib. 
n01009054,"« Nous avons demandé à d'autres pays de nous aider à remplir le zoo de différentes espèces d'animaux, y ",compris, d'un porc » a indiqué Saqib. 
n01010042,M. Panvalkar a dit qu'à un moment ,donné,", il a senti qu'ils devraient quitter l'immeuble. "
n01012003,"D'abord, l'une des femmes Yazidi commença à ",pleurer,", puis l'une de ses amies. "
n01016019,Plusieurs analystes ont suggéré que Huawei est le mieux ,placé, pour profiter du recul de Samsung. 
n01021007,"Malheureusement, une fois de plus, une minorité gâche tout pour une majorité, ",écrit," Jesse LaBrocca, fondateur de Hack Forums, dans son message justifiant la fermeture de la section. "
n01021012,L'analyse a révélé qu'une quantité historique de données a été ,employée, pour causer le bouleversement. 
n01022002,"Une étude des plans nationaux visant à réduire les émissions de carbone, conduite par l'ONU, montre qu'ils ",sont, loin d'avoir les niveaux requis pour contenir l'augmentation des températures sous le seuil de 2° C. 
n01022010,"Nous allons dans la bonne direction : l'Accord de Paris va ralentir le changement climatique, l'Amendement récent de Kigali va également réduire les HFC, a ",déclaré," Erik Solheim, le responsable de l'Environnement à l'ONU. "
n01024013,Les résultats de cette expérience étayent le fait que des graines de roquettes peuvent être envoyées et conservées pendant 6 mois dans la Station Spatiale Internationale sans avoir d'effet néfaste sur leur capacité à ,germer, et pousser sur Terre. 
n01024013,Les résultats de cette expérience étayent le fait que des graines de roquettes peuvent être envoyées et ,conservées, pendant 6 mois dans la Station Spatiale Internationale sans avoir d'effet néfaste sur leur capacité à germer et pousser sur Terre. 
n01025025,Elle explique qu'il existe toujours un effet « beurk » à l'idée d',acheter, et de porter des morceaux du corps d'une autre personne. 
n01025040,"En Chine, les cheveux sont généralement placés dans un bain chimique afin de complètement retirer la cuticule, ",explique, Tarlo. 
n01025045,"A travers l'histoire, le marché international du cheveu a toujours eu une connotation politique, ",déclare, Tarlo. 
n01026004,"Ce soir, nous allons punir les conducteurs qui utilisent les feux de route, ",indique, le message. 
n01028022,"Heureusement, quelqu'un chez Sony en Australie a dit: « Tiens, à propos, vous avez vu ca ? » ",dit, Pall. 
n01028022,"Heureusement, quelqu'un chez Sony en Australie a dit: « ",Tiens,", à propos, vous avez vu ca ? » dit Pall. "
n01029007,Guitariste ,passionné,", il a participé à un concert la même année. "
n01030005,"Un porte-parole de la police a indiqué à l'Associated Press qu'une « altercation » avait eu lieu après un « échange verbal », mais qu'aucun blessé n'avait été ",signalé,. 
n01031021,Il ,ajouta, : « Ceci est un pas vers la découverte de la bonne combinaison d'une contraception hormonale masculine. » 
n01033021,"Néanmoins, ils n'ont pas pu trouver le même schéma dans des tissus qui ne sont pas directement ",exposés,", comme la vessie. "
n01033031,Mais un scanner a montré que la tumeur dans le poumon droit de Mme Pugh ,grossit,", et elle a dû quitter l'essai. "
n01035025,"Nous ne pensons pas que le suspect ait de lien avec cette école, avec les deux filles, ou avec la région d'Abbotsford en particulier, ",dit,-elle. 
n01035030,Il a également indiqué que Klein était réticent à communiquer et à ,coopérer,", et qu'il refusait de se déplacer de sa cellule sous le tribunal pour se rendre à son procès. "
n01035030,Il a également indiqué que Klein était réticent à ,communiquer," et à coopérer, et qu'il refusait de se déplacer de sa cellule sous le tribunal pour se rendre à son procès. "
n01036002,L'association représentant les agents immobiliers à Ontario déclare qu'il est nécessaire de ,faire, davantage pour protéger les clients et punir les agents ayant fait preuve d'un comportement contraire à l'éthique. 
n01038021,"On peut voir énormément de pays et notamment de grands émetteurs tels que le Brésil, l'Afrique du Sud, l'Inde et la Chine prêts à jouer leur rôle dans la réduction des émissions, a ",déclaré, Guilbeault. 
n01041018,"Les médecins n'ont pas ces équipements, ils ont seulement un carnet d'ordonnances et une seringue, a ",déclaré, Mailis. 
n01047048,C'est ce qui nous fait ,revenir, encore et encore. 
n01050014,"Il est possible de présenter un taux d'hémoglobine normal tout en ayant des carences en fer, ",indique, la Société canadienne du sang (CBS). 
n01051006,Le tératome sacro-coccygien est une tumeur qui se développe avant la naissance et qui progresse à ,partir, du coccyx. 
n01053041,"Sa voix a littéralement fait le tour du monde, ",dit, Leive. 
