sent_id	left_context	pivot	right_context
n01002017	Mais, en rupture avec sa rhétorique précédente 	concernant	 la réduction de l'immigration, le candidat du parti républicain a annonçé qu'en tant que président, il autoriserait un « nombre considérable » d'immigrants légaux fondé sur un « principe du mérite ». 
n01002032	« Alors, je suis désolé de vous 	mettre	 la pression, mais l'avenir de la république repose sur vos épaules, » dit-il à la foule rassemblée sur un terrain de sport de l'Université de la Caroline du Nord. 
n01002058	Ce qu'elle dit et ce qu'elle 	fait	, réellement, c'est incroyable. 
n01002058	Ce qu'elle 	dit	 et ce qu'elle fait, réellement, c'est incroyable. 
n01003007	5000 dollars par personne, le maximum 	autorisé	. 
n01003010	Début octobre, l'équipe de transition avait utilisé le même endroit pour sa réunion avec les lobbyistes du secteur des technologies, 	invitant	 des représentants de Uber, de Motion Picture Association of America, de Consumer Technology Association et d'autres groupes. 
n01004009	Plutôt que d'enseigner la méthode scientifique en tant qu'unité séparée, par exemple, les étudiants apprennent le contenu scientifique en l'	appliquant	. 
n01004009	Plutôt que d'enseigner la méthode scientifique en tant qu'unité séparée, par exemple, les étudiants 	apprennent	 le contenu scientifique en l'appliquant. 
n01004009	Plutôt que d'enseigner la méthode scientifique en tant qu'unité 	séparée	, par exemple, les étudiants apprennent le contenu scientifique en l'appliquant. 
n01005024	« Nous sommes confrontés à une forte concurrence, et nous pensons que les transports pourront aider » a 	déclaré	 Joe Sternlieb, le président du centre des affaires de Georgetown. 
n01005024	« Nous sommes confrontés à une forte concurrence, et nous pensons que les transports pourront 	aider	 » a déclaré Joe Sternlieb, le président du centre des affaires de Georgetown. 
n01005024	« Nous sommes confrontés à une forte concurrence, et nous pensons que les transports 	pourront	 aider » a déclaré Joe Sternlieb, le président du centre des affaires de Georgetown. 
n01005024	« Nous sommes confrontés à une forte concurrence, et nous 	pensons	 que les transports pourront aider » a déclaré Joe Sternlieb, le président du centre des affaires de Georgetown. 
n01005031	L'étude de faisabilité 	estime	 qu'il faudrait environ quatre minutes aux passagers pour traverser le Potomac en gondole. 
n01007012	On peut 	établir	 des parallèles entre les jeux et nos vies de tous les jours. 
n01007012	On 	peut	 établir des parallèles entre les jeux et nos vies de tous les jours. 
n01009054	« Nous avons demandé à d'autres pays de nous aider à remplir le zoo de différentes espèces d'animaux, y compris d'un porc » a 	indiqué	 Saqib. 
n01009054	« Nous avons demandé à d'autres pays de nous aider à remplir le zoo de différentes espèces d'animaux, y 	compris	 d'un porc » a indiqué Saqib. 
n01009054	« Nous avons demandé à d'autres pays de nous 	aider	 à remplir le zoo de différentes espèces d'animaux, y compris d'un porc » a indiqué Saqib. 
n01010042	M. Panvalkar a dit qu'à un moment donné, il a senti qu'ils devraient 	quitter	 l'immeuble. 
n01010042	M. Panvalkar a dit qu'à un moment donné, il a senti qu'ils 	devraient	 quitter l'immeuble. 
n01010042	M. Panvalkar a dit qu'à un moment 	donné	, il a senti qu'ils devraient quitter l'immeuble. 
n01010042	M. Panvalkar a 	dit	 qu'à un moment donné, il a senti qu'ils devraient quitter l'immeuble. 
n01011011	La police a indiqué qu'elle avait tué Andre Price III en lui enfonçant le visage dans un matelas pneumatique situé dans sa salle de séjour avant de 	tenter	 de faire la même chose à sa fille, Angel. 
n01011011	La police a indiqué qu'elle avait 	tué	 Andre Price III en lui enfonçant le visage dans un matelas pneumatique situé dans sa salle de séjour avant de tenter de faire la même chose à sa fille, Angel. 
n01011011	La police a 	indiqué	 qu'elle avait tué Andre Price III en lui enfonçant le visage dans un matelas pneumatique situé dans sa salle de séjour avant de tenter de faire la même chose à sa fille, Angel. 
n01011017	De toute façon, je vais en prison, j'espère que ça en 	valait	 la peine. 
n01011017	De toute façon, je vais en prison, j'	espère	 que ça en valait la peine. 
n01012003	D'abord, l'une des femmes Yazidi commença à 	pleurer	, puis l'une de ses amies. 
n01012003	D'abord, l'une des femmes Yazidi 	commença	 à pleurer, puis l'une de ses amies. 
n01014003	Michael Fallon a annoncé que la date de commencement des travaux aiderait à obtenir de nouveaux investissements et à 	garantir	 des centaines d'emplois qualifiés jusqu'en 2035. 
n01014003	Michael Fallon a annoncé que la date de commencement des travaux aiderait à 	obtenir	 de nouveaux investissements et à garantir des centaines d'emplois qualifiés jusqu'en 2035. 
n01014003	Michael Fallon a annoncé que la date de commencement des travaux 	aiderait	 à obtenir de nouveaux investissements et à garantir des centaines d'emplois qualifiés jusqu'en 2035. 
n01014003	Michael Fallon a 	annoncé	 que la date de commencement des travaux aiderait à obtenir de nouveaux investissements et à garantir des centaines d'emplois qualifiés jusqu'en 2035. 
