sent_id,left_context,pivot,right_context
ParisStories_2019_concoursEquitation_2,"cette année-là, je passais mon bac, et je devais me ",qualifier, pour les championnats. 
ParisStories_2019_concoursEquitation_2,"cette année-là, je ",passais," mon bac, et je devais me qualifier pour les championnats. "
ParisStories_2019_concoursEquitation_4,"donc en fait euh, je ",passais, les trois quarts de mon temps au cheval. 
ParisStories_2019_concoursEquitation_6,et à côté je ,faisais, les cours. 
ParisStories_2019_concoursEquitation_8,je les ai ,faits, en juillet. 
ParisStories_2019_concoursEquitation_11,je venais de ,changer, de club. 
ParisStories_2019_concoursEquitation_12,c'était la première année que je me ,mettais, au dressage. 
ParisStories_2019_concoursEquitation_18,"donc du coup, on s'est ",qualifié, assez facilement pour ces championnats. 
ParisStories_2019_concoursEquitation_21,"donc, tu fais une reprise que tu as ",fait, tout au long de l'année. 
ParisStories_2019_concoursEquitation_22,que… tu dois ,connaître," par cœur, sur le bout des doigts. "
ParisStories_2019_concoursEquitation_22,que… tu dois ,connaître," par cœur, sur le bout des doigts. "
ParisStories_2019_concoursEquitation_31,donc du coup j'ai ,fait, sur Pirates des Caraïbes. 
ParisStories_2019_concoursEquitation_34,"il faut que ça soit calé en fonction de tes allures, en fonction de tes mouvements dans la carrière, en fonction de tout ce que tu ",fais,. 
ParisStories_2019_concoursEquitation_34,il faut que ça soit ,calé," en fonction de tes allures, en fonction de tes mouvements dans la carrière, en fonction de tout ce que tu fais. "
ParisStories_2019_concoursEquitation_36,"donc du coup, il a fa~, et il faut trouver le costume ",adapté, au cheval. 
ParisStories_2019_concoursEquitation_37,"c'est à dire que, te ",déguiser," en pirate c'est bien, mais quand il faut que tu accompagnes, enfin, pour que tu mettes ton cheval avec ça, ça c'est assez compliqué. "
ParisStories_2019_concoursEquitation_38,"donc moi en fait, moi je crois ce que j'avais fait, j'avait acheté un, il y avait un genre de, c'est un chapeau en mousse de pirate qu'on lui a ",collé, sur la tête. 
ParisStories_2019_concoursEquitation_41,"donc, c'est un truc qui relie ta selle et qui ",passe, sur son encôlure. 
ParisStories_2019_concoursEquitation_42,"on l'avait, euh, re~, ",recouvert, de tissu doré. 
ParisStories_2019_concoursEquitation_44,"dans sa queue, il ",avait, des fausses pièces de monnaie accrochées. 
ParisStories_2019_concoursEquitation_51,et j'avais un chapeau que j'avais dû ,greffer," sur, euh, ma bombe. "
ParisStories_2019_experienceFac_3,"euh bon sinon blague à part, je vais ",parler, de mon arrivée à la fac. 
ParisStories_2019_experienceFac_4,mais honnêtement je me ,rappelle," déjà plus de ma rentrée, de cette année. "
ParisStories_2019_experienceFac_5,mais euh je me rappelle à peu près de mon impression quand je suis ,arrivée, euh l'année dernière pour la première fois. 
ParisStories_2019_experienceFac_5,mais euh je me rappelle à peu près de mon impression quand je suis ,arrivée, euh l'année dernière pour la première fois. 
ParisStories_2019_experienceFac_5,mais euh je me ,rappelle, à peu près de mon impression quand je suis arrivée euh l'année dernière pour la première fois. 
ParisStories_2019_experienceFac_6,en fait je m',attendais," pas à ça, "
ParisStories_2019_experienceFac_8,je sais pas si vous voyez par exemple euh quand le matin aux heures de pointe vous ,voulez, prendre le métro ? 
ParisStories_2019_experienceFac_8,je sais pas si vous voyez par exemple euh quand le matin aux heures de pointe vous ,voulez, prendre le métro ? 
ParisStories_2019_experienceFac_9,bah souvent il y a plusieurs trains qui ,arrivent, en même temps. 
ParisStories_2019_experienceFac_10,et du coup euh il y a plein de monde qui ,court, vers le métro euh. 
ParisStories_2019_experienceFac_11,ça ,grouille," dans tous les sens, "
ParisStories_2019_experienceFac_20,bon j'ai souvent remarqué qu'en période d'examens on ,a, plutôt l'impression que les gens sont déprimés hein ! 
ParisStories_2019_experienceFac_25,euh peut y ,avoir, des amphis énormes. 
ParisStories_2019_experienceFac_26,et d'un autre côté il peut y ,avoir, des salles toutes petites où on va être complètement serrés dedans. 
ParisStories_2019_experienceFac_26,et d'un autre côté il ,peut, y avoir des salles toutes petites où on va être complètement serrés dedans. 
ParisStories_2019_experienceFac_29,mais euh bon après le côté négatif c'est que du coup faut faut réussir à se ,mettre, un peu au boulot. 
ParisStories_2019_experienceFac_29,mais euh bon après le côté négatif c'est que du coup ,faut, faut réussir à se mettre un peu au boulot. 
ParisStories_2019_experienceFac_31,et je me ,retrouve, un peu débordée à la fin du semestre. 
ParisStories_2019_experienceFac_33,et jusqu'à présent bah j'ai ,réussi,. 
ParisStories_2019_experienceFac_34,maintenant on ,croise," les doigts aussi pour la troisième année, "
ParisStories_2019_experienceFac_37,"j'ai des copines euh actuellement euh, je m'",entends, super bien avec. 
ParisStories_2019_experienceFac_40,bon euh pour être honnête j'en ai ,fait," qu'un seul l'année dernière, "
