sent_id,left_context,pivot,right_context
ParisStories_2019_concoursEquitation_2,"cette année-là, je passais mon bac, et je devais me ",qualifier, pour les championnats. 
ParisStories_2019_concoursEquitation_2,"cette année-là, je passais mon bac, et je ",devais, me qualifier pour les championnats. 
ParisStories_2019_concoursEquitation_2,"cette année-là, je ",passais," mon bac, et je devais me qualifier pour les championnats. "
ParisStories_2019_concoursEquitation_3,faut ,savoir, que c'est assez compliqué. 
ParisStories_2019_concoursEquitation_3,,faut, savoir que c'est assez compliqué. 
ParisStories_2019_concoursEquitation_4,"donc en fait euh, je ",passais, les trois quarts de mon temps au cheval. 
ParisStories_2019_concoursEquitation_6,et à côté je ,faisais, les cours. 
ParisStories_2019_concoursEquitation_8,je les ai ,faits, en juillet. 
ParisStories_2019_concoursEquitation_11,je venais de ,changer, de club. 
ParisStories_2019_concoursEquitation_11,je ,venais, de changer de club. 
ParisStories_2019_concoursEquitation_12,c'était la première année que je me ,mettais, au dressage. 
ParisStories_2019_concoursEquitation_13,"avant, je ",faisais, que de l'obstacle. 
ParisStories_2019_concoursEquitation_14,je ,connaissais, pas forcément ce domaine. 
ParisStories_2019_concoursEquitation_15,j'ai appris à ,connaître,. 
ParisStories_2019_concoursEquitation_15,j'ai ,appris, à connaître. 
ParisStories_2019_concoursEquitation_17,j'ai j'ai ,redécouvert, mon cheval. 
ParisStories_2019_concoursEquitation_18,"donc du coup, on s'est ",qualifié, assez facilement pour ces championnats. 
ParisStories_2019_concoursEquitation_19,"et en fait, il y a deux épreuves quand tu ",fais, du dressage. 
ParisStories_2019_concoursEquitation_19,"et en fait, il y ",a, deux épreuves quand tu fais du dressage. 
ParisStories_2019_concoursEquitation_20,tu as une reprise ,imposée,. 
ParisStories_2019_concoursEquitation_20,tu ,as, une reprise imposée. 
ParisStories_2019_concoursEquitation_21,"donc, tu fais une reprise que tu as ",fait, tout au long de l'année. 
ParisStories_2019_concoursEquitation_21,"donc, tu ",fais, une reprise que tu as fait tout au long de l'année. 
ParisStories_2019_concoursEquitation_22,que… tu dois ,connaître," par cœur, sur le bout des doigts. "
ParisStories_2019_concoursEquitation_22,que… tu ,dois," connaître par cœur, sur le bout des doigts. "
ParisStories_2019_concoursEquitation_23,et tu ,as," une reprise libre, en musique. "
ParisStories_2019_concoursEquitation_24,"donc, fallait que je ",choisisse, un thème. 
ParisStories_2019_concoursEquitation_24,"donc, ",fallait, que je choisisse un thème. 
ParisStories_2019_concoursEquitation_25,"cette épreuve, tu la fais ",costumé, à cheval. 
ParisStories_2019_concoursEquitation_26,"et euh, j'ai décidé de ",faire, Pirates des Caraïbes. 
ParisStories_2019_concoursEquitation_26,"et euh, j'ai ",décidé, de faire Pirates des Caraïbes. 
ParisStories_2019_concoursEquitation_31,donc du coup j'ai ,fait, sur Pirates des Caraïbes. 
ParisStories_2019_concoursEquitation_32,il a fallu que je ,fasse, les montages musicaux. 
ParisStories_2019_concoursEquitation_32,il a ,fallu, que je fasse les montages musicaux. 
ParisStories_2019_concoursEquitation_33,"parce qu'on a pas le droit d'avoir, euh, de prendre une musique et de la laisser, euh, pendant que tu ",fais," ta truc, ta, ta reprise, c'est interdit ! "
ParisStories_2019_concoursEquitation_33,"parce qu'on a pas le droit d'avoir, euh, de prendre une musique et de la ",laisser,", euh, pendant que tu fais ta truc, ta, ta reprise, c'est interdit ! "
ParisStories_2019_concoursEquitation_33,"parce qu'on a pas le droit d'avoir, euh, de ",prendre," une musique et de la laisser, euh, pendant que tu fais ta truc, ta, ta reprise, c'est interdit ! "
ParisStories_2019_concoursEquitation_33,parce qu'on a pas le droit d',avoir,", euh, de prendre une musique et de la laisser, euh, pendant que tu fais ta truc, ta, ta reprise, c'est interdit ! "
ParisStories_2019_concoursEquitation_33,parce qu'on ,a," pas le droit d'avoir, euh, de prendre une musique et de la laisser, euh, pendant que tu fais ta truc, ta, ta reprise, c'est interdit ! "
ParisStories_2019_concoursEquitation_34,"il faut que ça soit calé en fonction de tes allures, en fonction de tes mouvements dans la carrière, en fonction de tout ce que tu ",fais,. 
ParisStories_2019_concoursEquitation_34,il faut que ça soit ,calé," en fonction de tes allures, en fonction de tes mouvements dans la carrière, en fonction de tout ce que tu fais. "
ParisStories_2019_concoursEquitation_34,il ,faut," que ça soit calé en fonction de tes allures, en fonction de tes mouvements dans la carrière, en fonction de tout ce que tu fais. "
ParisStories_2019_concoursEquitation_35,"et il faut que tu sois déguisé toi, et il faut que tu sois ",déguisé, le cheval. 
ParisStories_2019_concoursEquitation_35,"et il faut que tu sois déguisé toi, et il ",faut, que tu sois déguisé le cheval. 
